cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,,e,,,,,,,,,,,w,w,,,o,,,,
,,,t,f,f,,,,t,,f,,,,,,o,p,h,s,
x,,,,,f,c,n,b,,,,s,,,,,,e,w,,
,s,,,,,,,,,,k,,,,p,w,o,,,v,
,,,,,f,,,p,,,k,k,,,p,,,,h,,
,,,f,,,,,,,?,,,p,,,,,,w,,
f,,,,,f,,,,,b,s,,p,,,,,,,,
,,w,,,,,,h,,e,s,,,w,p,,,,,,g
,f,,f,n,f,,,,,,,,,,,,,,,,
,y,g,f,,,,b,,,,,k,n,,,,,,,,d
,,,,a,f,,b,w,,,,,,,,,,,,s,
,s,,,n,a,,,o,e,,,,o,o,,,o,,,,l
,,w,t,,,,,n,,e,,,,,p,w,o,,k,s,
,,,t,n,,,,w,,,s,,,,,,,p,,,
x,,,t,p,f,c,,,,,,,,,,,,p,n,s,
,,w,f,,,w,b,,t,,,s,w,w,,,o,e,k,,g
,f,,,,,,,,,,,,,,,,,,k,v,
,,y,f,,,c,,p,,,,,,,,w,o,,,,
,,,,,,,,,,,s,,,,,,o,,,,
,,,,,,,n,,t,,,,w,,,,,e,w,v,p
,,,,,f,c,,b,,,s,,,,,w,,,,,
,,,,,f,c,n,,,,s,,,,,,,e,w,v,l
f,,,,y,,,n,b,,,,s,p,w,p,,,,,v,
,,,,,,,b,,,,,y,,,,,,,,c,d
,,w,,,,,b,,,c,,s,,,,,,p,,n,
,,,,,f,c,,b,,,,,p,w,,,,e,w,,
f,,n,f,,,w,b,p,,e,,,w,,,,o,,,,
f,,,,,,c,,,,b,k,,,,,,,,,,
,,,,n,,,,,,,,s,g,,,,o,p,,y,
,,,,n,,,,,t,b,,,p,w,,,o,,,v,
,,g,,,,,b,n,,,s,,,w,p,w,,,,,d
,s,,,y,,,,,,?,,,,,,,,,,v,
,,g,f,,,,b,,e,,,k,n,,,,,l,,y,
,,,t,,,c,,,,?,s,s,,w,p,w,,,,,
,s,e,,,f,,,,,,,,,,,,o,,,,d
f,,,,,,c,,w,t,,,,p,p,,,,,,v,
,,,,,,,,,e,b,,,,,,,,,h,v,
,,g,t,,,,,,,,,,,,,,,p,,y,
,,n,,,f,,,,t,,k,,p,p,,,,,,v,
f,,,,,f,,,w,,,,,g,,,,,,,v,
,f,n,,,,c,b,u,t,,s,,,,p,w,,,,v,
,,w,t,,,c,,p,,,,f,,,,w,o,,h,,
,y,g,,n,,,,,,,s,,,,p,,,,,,
x,s,,,y,,c,n,,,,s,,p,,,,o,,w,,
,y,y,,,,,,,,,,,,w,,w,o,,,s,g
,,,f,s,,,n,b,,,k,,,,,,,,w,,
,,y,,,,c,b,,e,,,,,p,p,,,l,,,
,,,,n,,c,,,t,,s,,p,,,,,,,y,
,f,g,,,,,,,,,,,,,,,o,,,,
,y,,,,f,,,,,,,s,,,p,,o,,,y,
,,,,f,,,,,,,,,,,,,o,,,,
,f,,,f,,c,,p,,,k,,n,,,,,l,,,
x,,g,t,,,,,h,t,b,,f,,,,,,,h,,
,y,,f,s,f,c,,b,,,,,p,w,,,,,,,
,,g,,,,c,b,,,,k,,,p,,,,,,,
f,,,,,,c,,,,,k,,,n,,,,,h,v,
,,w,,,,w,,n,,,,s,,,,,o,,,a,
,s,,t,,,,,n,t,,,,w,w,,w,o,,,,d
,,,,,f,c,,,e,b,k,k,,,p,,,,h,y,
,,,,,,,,u,,b,,s,,,p,,,p,,,
k,s,e,,,f,c,n,,,?,,,,,,,o,,,v,
,f,,,,,w,b,,,e,f,s,,w,,w,,,n,,
,,,,,,c,,w,e,,s,,,,p,,t,,w,,
,y,,,,,,,b,,?,s,s,,,,,,,w,,
,,g,f,,,w,,,,,f,,,w,,w,,,k,,g
,y,,,,,c,,b,t,,k,,,,,,,e,,v,
f,,,,f,,c,,,,,,k,,,p,,,e,,,
f,s,,,,,,,,,,,s,,o,,n,,,y,v,
,f,e,,,,,,,t,,,s,,,,w,o,p,,,
,,g,,,,c,,,,b,,k,n,,p,,,l,h,,
f,f,,t,n,f,c,,,,,s,,,p,,,,,,,
,,p,,,f,,,,,,,,,,,,t,,,,
,,p,,,,,,,,,s,,,,,,,p,,,
,y,,,,,,,b,,,,,,p,,,,,,,
f,,,,,,,,,,,,,w,,,w,o,e,,,
,,,t,,,,,,,,,,p,,,,,,,,
,,,,,f,,n,,,,,,,w,,w,,e,,,
,,e,,n,f,,,,t,,,,,p,,,,,n,,
x,,g,t,n,f,c,,,,b,,,g,,p,,o,,,,
f,,,t,n,f,,,,,,,,,,p,w,,p,,v,
f,,n,,,,c,n,b,,?,k,s,,w,,w,,e,w,,
,,g,t,,f,,b,p,t,,,s,,,p,,,,k,,
,,,t,,,c,,,,,,,,,,,t,,,,
,,,,,,,,,,b,s,,,,,w,,,,,d
,,,,,,,,,e,,,,,,,w,,,,,
,,,t,,,,,,t,,,s,w,w,,,,p,n,,
f,,,,p,,,,n,,e,,,,w,,w,,,,,g
,,,t,,,,,u,,b,,,,,,,,,n,,
,f,,f,f,f,,b,,e,,k,k,,,,,,,,,
f,,,f,,f,,,,,,,k,,,p,,o,,,y,
,,w,,,,c,,w,,,,,w,,,,,,,,
,f,,,,,c,,,,,s,s,,p,,,,,n,,
,,,,,,,,,,,,,,,p,w,,f,,v,
x,f,,,l,,,,w,t,,,,w,,,,,p,u,v,
,,,,n,f,,b,,t,,,,,,,w,,,k,,g
,,,,,,,n,b,,,,,,w,,w,,,,,
,,y,,,,,b,g,,,,,,w,,,,,k,s,
,,,,,,c,n,,,,k,,p,,p,,,,,,
f,,,t,,,,,,t,,,,g,,,,o,p,,,d
,,,f,,,w,,,t,,,s,w,,,,,,n,,
f,,,,,,c,,,,,,s,,,,,,,,,
x,f,,f,n,f,,b,,e,,,,w,w,,w,,,,,
,,,,,a,,,o,,?,s,,,,p,,o,p,,,
f,,g,,,f,c,,,e,,,,,,,,,,h,,d
,y,,f,,,,,h,,b,,,,p,,,,l,,,g
b,s,w,,,,,,,,,s,s,,,,,,,,,
k,,,,,,w,,w,,,,,,w,,,t,p,w,,
,,,,y,f,c,n,b,,?,,,,,,,o,e,,,
x,,n,,n,,,,,,b,s,,,g,,,,,,,
,y,,f,,,,,,e,,,,w,,,,o,f,,y,d
,y,n,,,,,,b,,,,,,,p,,,,,v,
,,e,,n,,,,,,,s,,,,p,w,,,w,,
x,,y,,,,c,b,,e,,k,,b,,p,,o,,,y,p
,,g,,f,f,c,,,,b,,,,,,,,l,,y,
,,e,,n,,,b,n,t,,,,,,,,,p,,,
x,,,,,,c,,,t,,s,k,,,p,,,,,,
,f,,,,,c,,p,,,,,,,,,,p,,v,
,,,,,,,,,,,,,,,p,,t,,,,
,,,,,f,,n,,,,,,,,,w,,,,v,
,,,,,,c,,,t,,,s,p,,,,o,p,,,d
f,f,n,t,,,c,,,t,b,,s,,,,w,,,,,d
x,f,n,,,,,b,,t,,s,s,,,,w,,p,n,v,
x,,y,,,f,,,h,,,k,k,,,p,,o,,h,,
,,y,,,f,c,,,e,b,,,,b,,,,,,y,
,,,,,,,b,y,,?,s,,o,,,n,o,p,n,,l
,s,,,,,c,,,,,,,,,,,,,n,s,
,,n,,n,,c,b,,,,s,,g,,,,,p,,,d
f,y,,,,,,,,e,,,y,n,n,,,,p,,,d
x,,,,n,,,,,,,,s,p,,,w,o,,,,
,,,,,,w,,h,t,,,f,,,,,,,,,
,,,,n,a,c,,n,e,?,,,,o,,,,,,,
x,,,,f,,c,,,,,,s,w,,p,,,,h,,
,,y,,f,,c,,,,,,,,n,,,o,,,,
k,,,,y,f,,,,,?,,,,,,,,,,,
,,,,,f,,,,e,b,,,,n,,,,p,w,,d
x,,,f,,,,,,,,,,,,,w,,l,h,,d
x,s,w,t,,,,,h,,,,,,,p,w,,p,h,,
,f,g,f,,f,c,,,,,,k,,,,,,,h,,
,,,f,,,,,h,,,k,k,,,,w,,,h,y,
f,s,e,,,f,c,b,,,?,,s,w,,,w,t,e,,,
k,s,e,,,,,n,,t,?,s,,,w,p,w,,e,,v,
f,,,,,,,,p,e,,,,p,p,,,,,,y,p
,,,,,,,,p,,b,,,,,p,,,,n,,
,,,,,,c,,u,,,,,p,,,,,,,y,
f,,,,,,c,,,,,s,,g,w,p,,,p,,,d
,s,,,,,,,,,b,f,f,,,,,o,,,v,
,y,,,l,,,,k,,,s,,,,,,,,,,g
b,s,,,,a,,,n,,?,s,,o,,,,,p,,c,
,s,,,,,,,,,,,,,,,,,,,,
,,,f,f,,,,,,,,,,,p,,,,h,,
x,,,f,n,,w,b,h,,e,,,,,,w,,,,,
,,,,n,,c,b,,,,,,,,,,o,,,,d
,,,,,,,b,g,,,,,,,,w,,,,,
,,,f,s,,,,,t,,k,k,,,p,,o,e,,,
,,n,,,,,,,t,,f,s,w,,,,o,,,,
x,,,t,,,,,,,b,,,,,,,o,,,,d
,y,,,f,,,,,,,,k,,,,,o,,h,,g
,,w,t,l,,,,,e,c,,,,,p,,,,,,
x,,,f,,a,c,b,,,,,,,o,,o,o,,n,,
,,,,,,c,,,,,k,,,p,p,,,,w,,p
,,,,,,c,b,g,,b,k,,,,,,,l,h,,
k,y,n,,,,,,b,t,?,k,,,,p,,,,w,,d
,,,,,f,c,,p,,,,s,,w,,,,,k,,
,,e,t,,,,,,t,b,,s,p,,,,,p,k,,d
f,,,,,,,,,t,,f,,,,,,,,,,
,s,,,,,,,b,,,s,,,p,p,,,,,v,
,,n,f,,,,,b,,,,,,,p,,,,w,,
,f,,,,,,,,,,,,,,p,,,,k,,
,,,,,,,,,,,,,,w,,,,,,,
,,,,,f,c,,,,,,,,,,,,l,h,y,
,s,,t,,,,,,t,,f,,,w,p,,,,h,,
,y,e,,,f,,,,t,,,,p,,,w,,,,,
,,n,,,f,,,,,,s,,p,,,,,e,w,,l
,,,,s,,,,,,?,,s,,w,p,,o,e,w,,l
,f,,,,f,,b,,e,,,k,,n,,,,,,,
x,,,,,f,,,,e,b,,s,,w,p,,,,,v,
,f,,f,,,,b,h,,b,,k,,,,w,o,l,,,
,s,b,t,,,,,w,,,,s,,,,w,t,e,,,w
x,,g,,,,,,,,,,,w,p,,,,,k,v,d
,,,t,,,,n,,,,,,,w,,w,o,,,v,
x,,,,,,c,,,,b,s,,,,p,w,,,n,,d
b,,,,,,,,,,,,,o,o,p,,o,,,,
,,,,,,,b,,,,,s,w,w,,,,p,w,,
f,,n,,,,c,n,,,,,k,,,p,,o,,w,,
,,w,,f,,c,,,t,,,,,,,,,p,,v,
,f,,f,,f,,,,,,,,,,p,w,,,,s,g
,,,,,f,,,,t,,,,,w,p,w,o,,h,,
,f,y,,,,,b,,,,,,n,,,,,,,,
,,,,,f,,,,,,s,,,,p,,,,,,g
f,,e,,,f,,,,,,s,s,g,,,w,,p,,v,d
x,y,,,,,,,,,e,s,s,,,,w,,,k,,
,,,,,f,,,,t,,,f,,w,,w,,p,,,
,,,,,f,c,,,,b,s,,p,,,,,,,y,d
f,f,g,t,,f,,,,t,,,,,w,p,,o,p,,,
,,,,,,,,k,,e,s,,,,,,,,,,g
b,,,,,f,,n,w,e,?,,y,w,y,,w,,,,,d
,y,,,,f,,n,,t,?,k,s,,p,,,,,,,p
x,y,,,,,,,g,,,,s,w,,,w,,,k,,
,,,t,,,,,w,t,b,s,,w,,p,w,,p,,,d
f,,,,,,c,b,u,,,,s,w,p,,,,,,v,d
f,,,,,,c,,,,b,,,,,,,,,,,d
,s,w,,n,,w,b,,t,,s,,,,,w,o,,n,,
,,,,,f,,,,t,,,,,w,,,,p,n,,
,,,,,,,,,,,k,k,p,,,w,o,e,,,p
k,,n,f,,,,n,,,,k,y,,y,,,,e,,,
,,,,n,,,,,e,,s,s,e,,,w,t,,,c,w
,f,,t,,,,b,,,,s,s,,p,,,,,,,
,,,,,,c,,,e,,s,,,w,,w,o,p,n,,
,,,,,,,n,,,,,k,,p,p,,,,,,
f,,g,,,,,b,,,,,,,,p,,,,,,
,,,,f,f,,b,,,,k,,,n,,,,l,h,,
x,,,t,,,,,,,b,,,,,p,,,,,,u
,,,t,n,,c,b,,,,,,,,,w,,,,y,
,,,,f,,,b,,,,,,,p,p,,,l,,,
,s,,t,f,,,b,,,b,f,,w,,,,,p,h,,
x,,,f,n,,,,,,,,,,w,,w,,p,,s,
,,,,,,,,g,,b,k,k,,,,w,,l,h,,
x,,g,f,,,,,,e,b,,,,,,,,,h,v,
x,,,,n,,c,b,,,,,,p,,,,o,,,,
,,,,,f,,b,,e,b,,,,,,w,,,,,
,,,,,f,,,,,b,,,,,p,w,,p,h,v,
,,,,f,,,b,h,e,,k,k,n,,,w,o,l,,y,p
,,e,,,f,,,,,,,s,,g,,,,,,,
,s,,,,,,,b,t,,k,,,,,,o,,,v,
,,,f,,f,c,,,,,,,,,p,,,,,,
,,,,,f,,n,b,,,,k,,,,w,,e,w,v,p
,,,f,,,,,,,?,k,k,,,p,,o,,,,
,,,,,,,,,t,,,s,,,p,w,,,k,,d
,,,t,l,f,c,,g,,c,,,,,,w,,,,,
,,,,,,,,,,,s,,,,,,o,,,,
,,,,f,,c,b,g,,b,,,,,,w,o,,,,
,f,,f,,f,,,,,,,,w,,p,,o,,,,u
,s,,t,,,,,,,,,,,w,,,o,,,,
k,,,f,,f,c,n,b,t,?,s,,,p,,w,,,,,d
f,s,,,,,w,b,h,,,,s,w,,,,,,,s,g
,,,,n,,,,,,,,,w,,,w,o,,,,g
b,y,,,,f,,,w,e,c,,,,w,,w,o,,,,
x,f,,,,,,b,,e,b,k,,b,,,,o,,h,,
f,,n,,,f,,,b,,,s,k,,,,,,,,,
,s,n,,,,,,,,,,s,w,,,,,,,,g
,,,,,,,,p,,?,,,,,,,,,,,g
,y,,,,f,c,,,,,s,,,,,w,,,,y,d
,,,,n,,c,b,p,,,,,w,,,w,o,,,,
,,,,,,,,,t,,,,w,,p,,,,,a,
,,y,,,f,,,k,,,,s,w,,p,,,,,,
,f,,,,,,,g,,,,k,p,,,,o,,h,,
,s,,,,,w,,,,,s,,,,,,o,,k,,
,s,,,,,,,,t,?,,,,,,,,e,,,
,,,f,,,,,w,,,s,,,w,,,,f,,v,d
b,,,f,n,,c,b,y,,?,,,,o,,,,,,,
,y,g,,,,c,,n,,,,,,w,,,o,p,,y,d
k,,n,f,s,,,n,b,,,,,,w,,w,,e,,,p
f,,g,,,,,,h,,b,,k,,,,,,l,,,
f,y,,f,f,f,c,,,,,,,,p,,,,l,h,,
,,g,f,,,,b,h,,b,,,,,,,,,,,
f,,,,f,,,,,e,,,,,,,w,,l,,,
,f,,,,,c,b,,,,s,,,p,,,o,,,v,
x,,,,,f,,,,,,,,p,w,p,,,,,,d
,f,g,,n,,,,,,?,k,,,,,w,,,w,,
,,,t,,f,,,,,c,,,w,,,,,,,,g
,y,,,,f,,,p,,,,,p,w,,,,,,y,
,,,,,,,,,,,,,,,,,,p,,,d
,,,,,f,c,b,,e,,,,,p,p,,,,,,
x,,,,,,,,,,,s,,,,,w,o,p,,,d
,f,,f,,f,,,,e,,,k,,w,p,,t,,,s,
,s,,,,,,n,n,,e,,,,,p,w,,,,,
f,f,,,n,,,,p,,,,,,,p,,,p,,,d
x,,,,,,,,,,b,,k,,b,,w,o,,h,,
,,,,,f,,,,,,,s,w,,p,,,,,,g
,,,,,,,,k,,,s,s,,,,,o,p,,,m
x,s,,,,,,,k,,,f,,,,,,,,,a,g
,,y,,f,,c,,p,,b,k,k,b,,,,,,,,
f,,,,n,,,n,,e,,,,,,p,,,,,,u
,,,,l,,,b,,e,,s,,,w,,w,,,,n,
,s,,,,f,,b,w,e,c,,,,,,,o,,k,,
,s,,,n,,,,,,?,,,o,o,,o,o,,,,
,,y,,,f,,n,,,,s,,,,p,,,,,,
x,f,,,,,,b,,,b,,s,,,p,w,,,k,v,d
,,,,,,,,,t,,s,,,p,,,,,w,,p
,,,,,f,,b,u,,,,,,,,,o,,,,
,y,e,t,,,,b,w,,,,,,,,w,,p,,,d
x,,y,f,,f,,,,,,,,n,,,,,,,,g
,,,t,,,,,,t,b,,,,,p,,,,,,d
f,,,,,,c,,b,,,,,,,,w,o,,w,v,l
,,,t,,,c,,,e,,s,,,,,w,,,,v,g
f,,,,,,,,,,,f,s,,,p,,,e,k,,g
,y,,,,,,b,,,b,s,,g,,,,,,,y,
,,,f,n,,,,n,,?,s,s,,o,,n,,p,,c,
,,n,t,n,,,b,,,,,s,,g,,w,,p,n,,d
,,,,f,,,,,t,b,,,,,,w,,,h,,
,,,,,,,,b,,,,,,,p,,o,,w,,
,,y,t,l,,,b,,,,,,,w,p,,,p,,,
x,,,,f,,c,,,,,,,w,,p,,,,,,
,,,f,,,,b,,,,,,,b,,w,,,,,
x,,,,n,,w,,,,,,,w,,,,,e,k,a,
f,f,e,,n,f,,,w,,,,,,,,,,,,,d
,y,,t,,,,b,,,,,s,,,p,w,,p,n,,d
k,,,f,y,,c,,b,,,,,,,p,w,,,,,
,f,,f,f,,,,,,,,,,,p,,,,,,
,f,,,,,,,n,,,,f,w,w,,,o,e,,,
,,e,f,,,,n,,,,s,,,,,w,,,w,,
,,,,,,,,,,,,s,,,,,o,,,,
x,,n,,,f,c,,,t,,,,,,,,,,,,
,,,,,,,b,,e,,,s,,,,,,,,,
,,,f,,,c,,,t,,,,p,,,,,,,,p
f,y,,,,,,,,,,,,b,,,w,,,,v,
,,,t,,,,n,,,,,,,,p,,,,,,g
,s,,,n,,,,,e,,,,o,o,,n,,,,,
x,,,,n,,,b,,,,,,,,,,,e,,s,
,,e,,s,,c,,,,?,s,,,,p,,,e,,v,p
,f,,,,,c,b,,,b,s,s,g,w,,w,o,p,,,
,,n,,,f,,,b,,,,,,,p,,,,,,p
,,,t,n,,c,,u,t,,,s,g,,,w,,p,n,,
x,,n,f,s,,c,n,b,,?,,s,,,,,,,w,,
,s,b,,f,,,,p,,,,,,,,w,,,h,v,g
,y,,t,n,f,,,n,t,,s,s,,g,p,,,p,,,
,s,,,,,w,,k,,,f,,,,,w,,,,,
,y,g,,,,,,,,,,,w,,,,,,,,
x,f,,,n,f,c,,,,,s,s,,,p,,,,,,d
,y,g,,n,f,c,,,t,,,,,p,p,,,,,y,
f,,e,,,f,,,p,t,b,s,,,,,,,p,k,,
x,,p,,n,,,,,,,s,,,,,,,,w,,w
,,n,,,,,,,t,b,,s,p,,p,,o,p,,,
f,,,f,,,,,w,e,c,,,,c,,,,n,,,
,,,,,,,,,,,,s,p,,p,,,,,v,p
,,,f,n,,,n,,,,,,,,p,w,,,,v,l
,,,,n,,,,,,,,,,,,,t,,,,
f,,,t,,f,,,,,,,,p,,,,o,,,,d
,,,f,,,,b,,,b,,k,,,p,w,,,,v,
,,,t,,,c,,,e,,,y,w,,p,w,o,,,,
,,,,,f,c,,,,,,,w,,,,,,,v,p
,,e,,n,f,,,,,,s,,,,,,o,,,y,
,y,,,,f,,,,,,,,,,,w,,,,,
x,f,,,,f,,,,,,,,g,,,w,,,k,y,d
,,,t,,f,c,,,,,s,,,,,w,o,,,,p
,,n,,,f,,,p,,,,,,g,,,,,k,,d
x,f,n,,n,,,b,w,t,,,,,,p,,o,,,,
,y,g,,,,,,,,b,k,k,,n,,,,,h,y,d
,f,,,,f,c,b,,e,,k,,,,,,,l,h,v,
,,,f,s,,c,n,,t,?,,,,,,w,o,,,v,
,,,,,f,,,,t,,,,w,,,,,,,,
,,,,,,,b,,,,,s,,,,,,,,c,w
,,,,f,,c,n,,,,,k,w,,,,,,,,
,,,,y,,,,b,t,?,,,,w,,,,,,v,p
,,,f,n,,,,,,,,,w,,,,,,,,g
,y,,,,f,,,,,,,,,,,,,,,v,
f,,,,n,,,,p,t,,,,,,p,,,,n,,
,s,,,,,,,b,t,?,,,,,p,,,,,,
,,,f,,f,,,,,,,,,,,,o,l,,,
,,,,p,f,,,,,,,,w,w,p,w,,p,,,
,,e,,,,c,,b,,?,,,,,,,,e,,,
,f,,,f,,,,,,,k,k,,b,p,,,,,y,g
,,,t,n,,,b,,e,,,,,,,w,t,,w,,w
,,e,,,,,,,,,,,,,,,,,w,,
,y,,,,,,,,,,,k,,,,,,,,v,
x,,,,,,,,,,,,,,g,,,,p,,,d
k,,,,y,,,,,t,,,,p,p,,,o,,,,
,,,t,,,c,,,t,,,s,,,,,,p,,,
x,,,,,,,n,,,,,s,p,,p,w,,e,,v,
,,,,,,,,w,,b,s,,,,,w,,,,v,
,y,,,,f,,,u,t,,,,,,p,,,p,,,
,y,,,n,,,,,,b,,s,,,,,,,,y,
,y,,,,f,,,p,e,,,,,,,,o,,,,d
,s,,f,f,f,,,,t,,s,,,,p,w,,,w,,
,y,,,,,,,,,,,k,,,,,o,e,,,
b,,,,n,,,b,,e,?,s,,o,,,,,,,,
,,,,n,,,,,,,,,w,,,,,,k,,
,,,,n,a,,,,,?,s,,,,,,o,,,c,l
f,,,,,f,,,,,,,,,,,,,,h,,
x,f,,,,f,,,,,,s,f,,,p,,o,,,a,g
,f,,,,,,,,,,,k,,,,w,,,,,
,s,,,,,,,,,,f,,w,,p,w,o,e,n,,
,,,t,,,,,,,b,s,s,,w,,,,,,,
,y,,f,,,c,n,,,,,,,,,w,o,e,,v,
x,,,,,,,,,t,,,,,,,,,p,,,
,,,,,,,,,t,,,s,,,p,,o,,,y,
f,,,,,f,,,,,,,,w,w,p,,o,,,,
,y,,,,,c,,,e,b,,,n,p,,,,l,,y,
,,,,,f,,,,e,,,,w,,,,,p,k,y,u
,,,,,f,,,,t,,,s,,,,,,,n,,
,,,f,y,,,,b,,,,,,,,,,,,,
,,,t,,,,,n,,,,s,,,,,,p,,,d
,s,,,,,,,n,e,,,s,,,,w,,,,,
x,,,,,f,,,n,,,s,y,,w,p,w,o,,,,
,,,,,,c,b,,t,b,,,,p,,,o,,,,
f,,,,,,,,h,,,,,,,,w,o,,n,a,g
,,,,,,,n,,,,,s,p,,,,,,,,d
x,y,,t,,f,,,,,,,,,,p,w,o,p,,,m
f,,,t,,,c,,,,,s,s,,w,p,,,,,,
,,,,,,,,g,,b,k,,,b,p,,,l,,,p
f,,,,,,,,p,,,s,,,w,p,,,,,a,
,,,,p,,,,,e,e,,s,,,p,w,,p,,v,
x,s,,,,f,,,,e,,,,w,,,,,,,,
x,,g,,,,,b,,,,k,,n,,,,,,h,,p
,y,,,,,,,,,,,s,,,,,,,n,,
,,,,,f,c,,,t,?,,,,,p,,,,w,v,p
,,e,,,f,c,,,t,,s,,,,p,w,,e,,v,
,s,,,,,c,,,,?,s,,,o,p,,,p,,v,
,,g,,,,,,,,,,,,,p,,,,h,,p
,,n,t,,,c,b,p,,,s,s,p,,,w,o,,,v,
,,,,,f,,b,,e,,k,s,,,p,,,p,,s,
x,f,n,,n,,,,,,b,,,g,g,,,,,,,d
,,,,l,f,,,,,,,,,w,,,,p,,s,
f,,g,,n,f,,,,t,,,,,g,,,,,n,y,
k,,,f,,f,,n,,t,?,,,,,,,,e,,,
,s,,,c,,c,n,,,,,,,w,p,,o,,,,
f,f,e,t,,,,,w,,,,s,,,,,,,,,
,,w,t,,,,b,,e,,s,,,,,,t,,,,
,,,,,f,,,w,,,s,,,,p,,,p,,,
x,,,,n,f,,,,,,,,,p,,w,,p,,,d
x,,,t,n,,,,,e,?,,,,,,,,,,,
,,,,a,,,b,,,,,,,,,w,o,,k,s,
,,,,,,,b,,,b,k,k,,,p,,,,,y,
x,,,,,f,,n,,t,,s,,p,w,,,,e,,,
,,e,t,,,,b,,,,s,,,,,w,,,w,,
f,,,t,n,,,b,,e,,,,,,,w,t,e,w,,
,y,,,,f,c,b,,e,,,,e,w,,,t,e,,c,
,,g,,,,c,b,,,,,,,,,,,,,,
,,,,,,,,w,,,s,,p,g,,w,o,p,,,d
,y,,,,f,c,,,,?,,,,,,w,t,,,,w
,f,e,,,,,,,,b,,,,,,w,,,k,v,
,s,,,,,,,,,e,,,,w,,,o,,,v,u
,,,t,n,f,,,u,,,,,,,,,,,n,,d
x,f,,,,,,,p,e,,k,k,,n,,,o,,h,,
f,,,,,f,c,n,,t,?,,k,,,p,,,e,,v,
,,,,y,,,,,,,,k,p,w,p,,,,,,
,,,,n,,,,h,t,,,s,w,,,w,,,,,
,y,,,,,,,,e,,,,w,,,,,,,,
,,g,,,,c,,,,,,,g,w,p,,,p,k,,d
,,,,,,c,,,,,s,,,,,w,,e,,v,
,,,t,,,c,,,,,,,,,,,,,n,,
,,y,f,,f,,b,p,e,,,,,,,w,,l,,,g
,s,,f,s,,c,,b,,,,,,p,p,,o,e,,,
,,,,,,,,,,,,,w,,,,o,,,,
x,f,,,,,,,,t,,,,,w,p,w,,,k,,
x,,g,,,,,b,u,,b,s,s,,,,w,,p,,,
,,g,f,,,,b,,e,b,,,,,,,,l,h,,d
,,,,n,f,,b,,,?,,s,,,,,,e,,c,w
,,,,,f,,b,,t,,,s,g,,,,,,,,d
,,y,,,,w,,,,,,,,,p,,,,u,,d
x,,,,n,,,,w,t,b,,,,w,,,,p,k,,d
,,,,n,f,w,,,t,e,,,w,,p,,o,,n,,
x,,,,,,c,,,,,,,,,,,,,,v,d
,,,t,,,,,w,,,s,,,,,w,,,,,d
b,,n,,n,a,c,,,,?,,,,,,n,,,,,
,,,,n,f,,,,,,k,,,,,,t,p,w,,
,,,,,,,,,t,,,,,,,,o,,n,v,
,,,f,s,f,,,,,,,,,,p,,,,w,,p
,,,f,,,,,,,,,,,,,w,,,,v,p
,,,,,,,,h,,,,f,,,p,w,,p,h,v,
,,n,,,f,c,,b,,,k,,p,,,w,,,w,,d
x,,,f,,,,,h,e,b,,k,,,,,,,h,y,g
,,,t,,,c,b,,,b,,s,g,p,,,o,,k,,d
x,,,f,,f,c,,,,,,k,,,,,,,,,g
k,,,,,f,,,b,,,,,p,,,,,e,,,
,,,f,,,,,,,?,s,,,,,w,,e,,v,d
,y,,,f,f,c,,,,,,,n,b,,,,l,h,,
f,,,,,,w,b,k,t,,s,f,,,,w,o,,k,,
x,f,,,f,,c,b,p,,b,k,,,,,w,o,l,,,
,y,,,,,,,,,?,k,k,w,w,,,,,w,,
,,g,,,,,,,,,,,w,w,,w,o,,,s,
x,y,,,,f,,n,,,,k,s,,,,,,,w,v,
,,,,n,,,,n,,,s,,p,,p,,,,,,d
,,,t,,f,,,,,,s,s,,g,p,,,,,,
,s,,,f,,,b,w,t,,,f,,,,,,,,,
b,,n,f,,,,,,,,s,,,,p,,o,p,,,
,y,,t,,,,,u,t,b,,,,,,,,,,,
f,,,,,,c,,,,,s,,,,,w,,e,,,
x,,,f,,f,,n,,,?,k,,w,,,,,,,,
,,e,,,,,b,,,,,,,,,w,o,,,v,d
,,,f,,,,n,b,,?,k,,w,,,w,,e,,v,
,,g,,c,,,,,,,,,,,,w,,,,,d
x,,,f,,,,,,e,,,,w,,,,,,,v,
,s,,,,,,b,y,,,,,o,,,,,,,,
x,s,w,,c,,,,,,,,s,,,,w,,,,v,
f,f,g,,n,,,,u,t,,s,s,,,,,,p,,,d
,,,,,,,,,,b,s,,,,p,w,o,,,,
x,s,,,,a,c,,o,e,?,s,s,o,o,,,,,,,
,,,f,f,f,,,,e,,,,,,,w,,,,,
x,,g,f,,,c,b,,,b,,,,,p,w,,,,,
,s,,,n,f,,,,,,,,,w,,w,,,k,,g
,y,,,,f,,,,,b,,k,,,p,,o,,,,d
,,,,,,,,,e,b,,,w,w,,,,,,s,d
x,,,,,,,,,,,,,p,g,,w,,,n,,
k,s,w,,,,w,,,,,,,,,p,,,p,w,n,g
x,,e,,,,c,,,,,,,,,,,o,,,v,
