cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,s,e,,f,f,c,,b,t,?,,s,w,,,w,o,e,,v,
,,y,,,,c,b,p,e,,k,k,n,p,,,,l,,y,
,y,,f,y,,,n,,t,,,,,,p,w,,,w,,
,f,,,f,,,b,p,,b,k,k,,,p,w,,,,y,
,,,,s,f,,n,b,t,?,,s,w,w,,,,e,w,v,
x,,g,,f,,c,,h,t,,,f,,,p,w,,p,h,s,
,y,,,,,,n,b,,?,,,w,p,p,,o,,,,
,s,e,,f,,,,,,?,,,p,p,p,,,,w,,p
,f,,,,f,,,p,e,b,k,,n,b,,w,o,,,y,
,s,,f,,f,c,n,b,,,k,s,p,,,,o,,,v,d
,,e,,,,c,,,t,b,s,,p,,,,,,,y,d
f,,,f,n,f,,b,,,e,,,,w,p,w,,,,s,g
f,,,,,,c,,,e,e,s,s,,,,,,p,n,,u
,y,g,,f,f,,,h,e,,,,n,n,p,w,,l,h,v,
f,,n,,,f,,,,e,,s,y,w,w,,w,o,p,n,,
,,,,,a,c,,,e,?,,,,o,,,,,,c,l
,y,w,,p,f,,n,n,e,e,s,,,,,,o,,,,g
,y,,t,n,f,,,,t,b,s,s,p,p,p,w,o,,n,,
,y,,t,,f,,n,,e,e,s,s,w,w,p,,o,,n,,
f,,,f,,,w,b,,t,e,,s,w,w,,,o,,k,,g
x,,g,,n,,,b,,t,b,s,s,,,,,o,p,k,v,
x,,y,,f,,,,p,,,k,,p,p,p,,o,l,,,g
x,,,,l,f,,b,,e,,s,,,,,w,,p,,s,
f,y,e,,s,,,n,b,,?,,,,,p,,o,,w,,p
,s,,,,,c,,,t,?,s,,,p,p,w,o,,w,v,
,s,e,,f,,,,b,,,,k,,p,,w,,,,v,l
,,n,f,y,f,c,n,,t,,k,,,w,,,,e,,,d
k,,,,m,,c,,y,,c,k,y,,,,w,,,,c,
,,w,t,l,,c,b,g,e,c,s,s,w,w,,w,o,,n,n,
,,,f,s,f,,n,b,,?,,k,,w,p,,o,e,,v,d
,,n,f,,,w,,,t,,f,f,w,w,p,,,,k,,
,,,f,f,f,c,,,,,,k,b,,p,,o,l,h,v,d
,,n,t,n,,,,u,,b,s,s,g,p,,w,o,p,n,y,
f,,n,t,,,,,,t,b,s,,,,,w,o,p,,,
f,,,t,,f,c,b,n,,b,s,s,,,,,,p,,v,
,s,,f,,,c,,,,?,s,,,p,p,w,,e,,v,
,f,g,,f,,c,,,e,b,,,,n,,,o,,h,,d
,,,,n,,,,,,,,,e,w,p,,t,,w,c,w
x,s,,,,f,,,,t,?,k,,p,,,,,e,w,v,
f,f,,,,,,b,w,,b,,,,p,p,w,,,,v,d
,y,,f,f,f,c,b,p,,,k,k,,,,w,o,,h,,
f,f,g,t,,,,,w,,,,,,p,p,w,o,,n,,d
,,,f,,f,c,,,,?,k,s,,,p,w,,,w,v,
f,f,,t,n,,c,b,,,,s,s,,g,p,w,,,,v,
x,f,n,t,n,,c,b,,t,b,s,s,,w,,,o,,,,d
f,s,w,t,,,c,b,,t,b,,,w,,p,,o,,,,g
,y,,,,,c,,u,,b,s,s,,g,,,,p,k,,
x,s,,,,f,c,n,b,t,?,s,s,,,,w,,e,w,v,l
x,y,y,,,f,,,,,,,,,,,w,,p,n,,g
k,,,,s,f,,,,,?,k,s,,w,,,o,e,w,,l
,,y,f,,,c,,p,e,,k,,,,p,,o,l,h,,
,,e,t,,,c,,w,,,,,,,,,,,n,y,d
x,f,g,,f,f,c,b,p,e,b,k,,,b,p,,,,,y,
,,n,t,,,,b,w,,b,s,,,g,,,,,k,y,d
x,,,f,f,,c,b,h,,,,k,,,,,o,l,,,
,,,,f,f,,b,,,b,,,n,p,p,,,,,y,
,s,g,t,,,c,b,h,t,b,s,f,,,p,w,,p,h,,g
x,,e,f,s,f,,,,t,,s,,p,w,p,w,o,e,w,,
,y,g,f,f,f,,b,g,,,k,k,,p,,,,,,y,p
,f,y,f,f,f,c,b,,e,,,k,n,,p,,,,,v,g
,s,,,n,f,w,,n,,e,s,,,,p,,,e,k,a,g
,,y,,a,f,w,,,,,s,s,,,,,o,,n,,d
,,,,f,f,c,,,,,,,,,,w,,,,,g
x,,,f,,,w,,u,e,,s,s,w,w,,w,,,n,s,
,s,e,,,f,c,,b,t,,k,,w,w,,,,e,w,v,p
f,f,n,,,,,,,,e,f,s,,w,,,o,,n,a,g
,,n,t,,f,c,,,e,b,s,,w,,,,,p,,,
x,y,,,f,f,,n,,t,,,s,,p,,,,,w,,d
f,f,g,,,,w,,,,e,,,w,w,,w,,e,,,g
,,,,,,c,n,,,?,k,,,p,,,o,,w,v,
,,,,f,f,,n,,t,,k,,p,p,,,o,,w,v,
f,s,n,,,,,,,,,s,s,o,o,p,n,,p,,,
x,f,e,,,f,,b,u,,b,s,s,,p,,,,,,y,
x,y,g,,f,,,b,g,,b,k,,,p,,,,,h,,p
f,,,t,,f,c,b,p,,,,,,p,p,w,o,,,,
,,,t,,,c,,w,,,,,w,,,w,,,,c,
,f,,f,c,f,,,,,b,,,w,w,,w,,p,k,,d
,,e,f,s,,c,n,b,t,,,,w,p,p,w,,,,v,
,,,,n,,,b,,,e,,f,w,,,w,o,e,n,a,
f,,e,,,,c,,p,t,b,s,s,p,g,,w,o,,,y,
,y,,f,y,f,,n,b,,,,,w,w,p,w,o,,,,
f,y,e,,n,f,c,b,u,,,s,,w,,,,,,n,v,d
x,,,,,,c,,n,t,b,,s,,,p,w,,,,,
,f,e,,n,f,,b,,,,,,g,w,,w,,p,n,v,d
f,y,n,f,s,f,c,n,b,t,?,k,,,,p,,,e,w,v,
f,f,g,,n,f,c,b,,,,,,,w,p,w,,p,k,,d
k,s,e,t,,,,,,,,s,,,,,w,t,e,,,
,f,g,,c,f,,n,,e,,,,w,w,p,w,,,,s,
,y,y,,l,,c,,,,,s,,w,,p,w,,p,,n,m
x,,w,,l,f,w,n,,,b,s,s,w,w,p,,,p,n,v,
,y,w,,,f,c,,,,e,,,,w,p,w,o,p,n,v,g
,y,,,,,,b,,,,,s,p,g,p,w,,,,,
,,,f,,,c,,,,b,k,,b,,,w,,l,,y,
,,,,,f,c,b,,,,,,,,p,w,,,h,y,
x,,w,t,a,,,b,w,,,,s,,w,,,,p,,n,g
,f,,t,,f,,b,,,b,s,,,,,w,,p,n,,d
x,y,,f,n,f,c,,,e,?,s,f,,w,,,,f,h,v,
,f,y,t,l,f,,n,w,,,s,s,w,w,,,o,p,,,
,,,f,,,,,p,,,f,s,w,,,,,e,k,s,g
f,s,n,,f,f,,n,b,t,?,k,k,,w,,w,,,w,,p
x,,y,,l,f,c,,,e,c,s,,w,w,,w,o,,,,
x,s,,,,,,,b,,,k,k,,w,p,,o,e,w,v,d
f,,,t,n,f,,,w,t,,,s,g,,,,,p,,,
f,s,,f,,,w,b,,,,,s,,,,w,,e,n,s,
f,,n,,n,f,,,,t,b,,s,,g,,,,p,n,,
x,f,w,,,,w,b,,,?,s,,w,,,,t,,w,,
,,n,,n,a,c,,,,,s,s,,,p,o,o,,y,,l
f,f,g,,f,f,,,p,e,,k,,p,p,,,,l,h,,d
,y,,f,f,,,b,,,b,,k,,p,p,w,,,h,,
b,s,,,l,,c,b,k,,,s,,,,p,w,,,,,m
k,f,g,f,,,w,b,w,,,k,,w,w,p,,,p,,s,g
,s,,f,y,f,c,,,t,?,,,,p,,,,,,v,
x,y,,,,,c,,,t,,s,,,g,p,w,,,,v,d
x,,,,,f,c,n,p,e,,s,f,,w,p,,o,,,,d
k,y,,,,,c,n,,t,,k,k,,,,,o,,,,p
,,,,n,,,b,,e,,s,s,w,w,p,w,,,w,,w
x,,,f,,,,b,,e,,,,,,,,,l,,,p
,f,,f,f,,c,b,g,e,b,,k,,b,p,,o,l,,,d
,,,t,,f,,,n,,b,s,,,p,p,w,o,,,,
x,,n,,s,f,c,,b,t,,s,k,p,p,,,,,w,v,
,,n,,,,,b,p,t,,s,s,,,p,w,,p,n,,
b,,g,f,,f,w,b,g,,,k,,w,,,,,p,w,n,g
,y,n,,s,,c,,,,?,s,k,w,w,,w,,e,w,,d
x,,g,t,n,,c,b,n,,,,s,p,g,,w,,p,n,v,
f,,,,,,,b,,,b,,s,p,p,,w,,,k,y,d
,f,n,,,f,c,,w,,b,s,s,,g,p,w,o,,,,d
,,,,f,f,c,b,h,,b,k,k,,p,p,w,o,l,,,d
x,,,f,,f,,b,h,e,b,,k,,b,,,,,h,,
k,s,n,,n,,,b,,e,,,s,,o,p,n,,,,v,l
,s,w,t,,,c,,,,c,,s,w,,p,w,,p,n,s,
,f,,t,n,,,,,t,b,,,,w,p,w,,p,,,d
f,,,,n,f,c,b,w,,b,,y,,,,w,,p,w,y,
,y,n,t,n,,c,,u,t,b,,s,,,,w,,p,n,,d
f,,,,,f,,b,h,,e,,f,w,w,,w,o,,,,
,,,f,n,,,,,e,?,,,o,o,p,o,,,,v,
,,w,t,,,,,w,,b,s,,,w,,,o,,h,s,u
x,,,f,f,f,,,,e,,k,k,,,,,,,h,v,d
k,,n,,,f,c,,,t,,,,,,p,w,,e,w,v,
,,,,n,,c,b,w,e,,,y,n,,p,,t,,,,
x,f,,f,,f,c,b,,e,b,k,,,,,,o,,h,y,
x,,,t,f,f,,b,,t,,s,s,,w,,,,,h,,u
,f,g,f,,,,,,e,b,k,,,,,,,,,,
,,y,,,,,,,,b,k,k,,p,,w,,l,h,y,d
,,e,,n,,c,b,e,,?,,s,,,,w,t,,,c,
k,,e,f,y,,,n,b,,?,,,,,p,w,,e,,v,l
f,y,,f,,,,,,e,,,,,,,,,l,,y,
f,,w,t,,,,,p,t,b,,s,,w,,w,,p,n,,d
x,y,e,t,n,,,,u,t,,s,,p,,,w,o,p,,,
f,f,e,,,f,c,,p,t,b,s,,g,w,p,w,,p,k,v,d
,,,,f,,c,,,,b,f,,,,,w,,,h,,u
x,,w,t,l,f,,b,,e,,,s,,w,p,,,,,n,g
b,,n,f,n,,c,b,n,,?,s,s,,o,p,o,o,p,y,,
f,s,w,t,,f,c,b,,,b,,f,w,w,p,,o,p,h,v,g
x,,,f,f,f,c,b,,,b,k,,,n,,w,o,,,y,
,s,w,,n,f,w,b,,,e,,,,,,w,o,,,,g
,y,,t,,,c,,,,,s,,,g,,w,o,,,v,d
,,,,a,,,,,e,c,s,,,,p,w,o,,k,s,m
x,,,f,s,f,c,,,t,,,,,p,p,w,,,w,,d
f,,n,,n,f,w,,n,t,,,,,,p,,,,n,,g
,y,,,n,,,b,,,b,s,,p,,,,o,p,k,,d
f,,y,,f,f,c,b,g,,,k,k,,p,,w,,l,h,v,
,y,,,l,f,c,,,e,,s,,,,,w,,,n,,
x,,n,,n,,c,b,n,,,s,,,,p,o,,,n,,
x,y,,f,,,c,n,b,t,?,k,,w,p,p,w,,e,w,v,
,y,,f,f,,,,,e,,,,,p,,,,l,h,y,d
k,y,n,f,,,c,,b,,,,k,,w,p,w,,,,v,d
x,f,n,,n,,,,p,t,,s,s,p,,,,o,,,,d
x,,,t,,,c,,,t,,,,p,,,,o,p,k,,d
,,,f,,f,w,,k,,e,f,,,,p,w,o,e,,,g
,,,,s,f,,,,,?,s,s,p,,,w,o,,,,p
,y,,f,y,f,c,,b,t,?,,,,,,w,,e,w,v,
,f,g,t,,,,b,w,t,,,,,,,,o,,,v,
,s,n,f,,,,,,t,?,,k,,w,p,,o,e,,,
x,,y,f,f,f,,b,,,,k,,p,,p,w,o,l,h,y,d
,s,,t,f,,,,,t,b,,,w,,,,o,,,,g
k,y,,f,,,,,b,,?,,k,,,,w,,,,,
x,,n,f,,,,,b,t,?,,,,p,p,,o,e,,,l
f,y,,,s,f,c,,,t,?,,s,,w,,,o,e,,v,l
x,,,,,,,b,h,,,k,,,n,,,o,l,h,y,p
,s,w,,c,,,,,e,,,s,,w,p,,o,p,n,v,d
,f,,f,f,f,,b,,,,,,,,p,w,o,l,h,y,
f,,b,t,n,f,,,w,,?,,s,,,,w,,,w,,
,f,g,t,,,c,,w,t,,s,s,w,p,p,w,,,,,
f,,w,t,a,,,n,,,,,,w,,,,o,,u,,
,f,e,,,f,,b,w,,,s,,g,,,,o,p,n,y,
,,n,,n,,c,,o,e,?,s,,o,,p,,,p,,c,
k,f,,,,f,w,b,,e,?,,s,w,,p,w,,p,w,n,
f,s,n,,y,,,n,b,t,?,,,,,,,,,w,,
,s,w,,,f,,b,,t,,,s,w,w,,w,,,h,,u
x,,w,f,n,,,b,n,t,e,,s,w,,,,,,n,,g
,s,,t,f,f,,b,,,b,s,,,,,,o,,h,,u
x,f,y,,,f,c,b,g,e,,k,k,n,,,,o,,h,y,d
,,,,l,f,c,,p,,,s,,w,w,,w,o,p,,y,g
f,,,,n,,c,b,,,,,s,g,w,p,w,o,p,,,
,y,,,p,,c,n,,e,e,s,s,,,,w,o,p,k,s,u
x,,,t,f,f,,,p,,,s,f,,w,p,,,p,h,s,u
,f,e,t,,f,c,,,,b,s,s,,,,,o,,k,y,d
,f,,t,,,c,,,,b,,s,p,,,,,,,,d
,s,,f,,f,,b,k,t,,,,,,p,,,,n,,g
b,,,,,f,c,,,e,,,y,,y,,,,e,,v,
,,,,f,,c,,,t,,,s,,p,p,,,,w,,p
x,y,,t,,f,,,g,e,,,,w,,p,w,o,p,k,,
f,f,,,n,,c,,w,,,s,s,w,,,w,o,,,,d
f,y,,,n,,,b,u,t,,s,s,,p,,,o,p,k,,d
,,g,t,n,f,,b,u,t,,,,,w,p,w,o,,n,y,
x,s,,,,f,w,,,t,e,,,,,p,w,,,n,s,
f,,n,t,,f,,,w,,b,,s,,w,,w,o,p,,v,d
k,s,,f,y,f,c,n,b,,,,,,,p,,o,e,w,v,p
k,,,,,,c,,w,e,?,k,y,w,y,,w,,,w,,d
f,s,b,t,n,f,,b,,,,,s,e,e,,w,t,e,,c,
f,f,,t,,f,c,b,,,,,,w,,,,,p,n,,d
f,,,t,,f,,,,e,,s,s,w,w,,,o,p,n,s,g
,y,,f,,f,c,n,,,?,s,,,,p,,o,,w,v,p
,y,g,,n,,c,b,,t,b,,,,p,,w,,p,n,y,d
f,,y,,f,f,c,b,p,,,,,n,n,p,,o,,,y,p
x,,,t,f,,c,b,,t,,s,,w,w,p,,,,h,v,u
x,,,,n,,c,,n,t,,,s,g,p,,w,,,n,y,
,f,,f,f,,c,,g,,b,k,,p,p,,,,l,,y,
,,b,t,f,,c,b,h,,b,f,,w,w,,,,,,s,
,s,,f,n,,w,b,w,,?,,s,,,,w,,p,w,s,
,y,,,f,,c,,g,,,k,,p,,,w,o,l,,,
,f,g,,,,,,,e,,,,b,,p,w,,l,,v,
x,f,,t,n,,c,b,,,b,s,,p,w,,,o,,,,
,,,,f,,,b,,,,,,,p,,,,l,,,
,,,,f,f,c,b,,,b,f,,,,,w,o,,h,v,u
,,y,,,,c,,h,e,,,,,,,,,,h,y,p
x,f,e,,n,,,b,w,t,b,s,,w,,,,,p,,v,d
,s,,,f,f,c,,,,,,,,w,,w,o,,w,v,
f,s,,f,y,f,c,n,b,,?,k,,p,w,p,,,,,v,l
k,y,e,,,,c,,,,?,,k,,,,w,o,,w,,p
f,,,f,,f,c,n,b,t,,,,p,p,p,w,o,,w,v,
,,e,t,,,,,,t,b,,,,g,,,o,,k,,d
x,,,t,l,f,c,b,g,e,,s,,,,p,w,,,k,,
f,s,g,t,,,c,b,w,t,b,,f,,,p,w,o,,,,u
,y,,f,f,f,,,g,e,b,k,,p,n,,,o,l,h,y,d
,f,g,f,n,,c,n,,,e,s,s,,,p,,o,,,y,
x,,,t,,,,b,g,,c,,,,w,p,w,o,p,n,,
k,,n,,,f,,n,b,,,s,,w,,p,,o,e,w,v,d
f,s,,f,n,,,,,t,e,s,,,w,,w,,e,,s,g
x,f,n,,n,f,w,,,,e,,,,w,,w,o,e,k,,g
b,y,y,t,a,f,,b,w,e,c,s,,w,w,,,,p,,s,
x,f,,f,f,f,,,g,,,,k,b,b,,,o,l,,y,
f,s,,f,,f,c,,,,,,k,,p,p,,,e,w,,
f,,n,f,n,,w,,,,,,s,,w,p,,,,,s,g
k,f,,f,,,w,b,,e,?,s,,,,p,w,,p,w,,
,y,,t,n,,c,,,,,s,,p,p,,w,o,p,,y,
x,,,t,,f,c,b,p,,,,s,w,g,,w,o,,,,
f,s,,f,n,,,b,,,,,,,,p,,,,k,a,
x,,y,t,l,f,c,,,e,c,,s,,,p,,,p,n,,
,f,y,f,,f,,b,g,e,b,,k,p,,p,,,,,y,
x,s,g,,,f,w,,h,t,,s,,w,w,p,w,o,,k,a,g
,s,,f,s,,,,b,t,?,s,,,w,p,w,o,e,,v,p
,,,,n,f,c,n,,e,?,s,f,w,,,w,o,f,h,v,
,,,,n,a,,,y,e,,s,,o,o,p,,,p,b,c,
,,,t,,,,b,,,b,s,,,w,,,,p,n,,d
,,n,f,s,,c,n,,t,?,,k,,w,,w,o,e,,v,
f,y,g,f,f,,c,,h,e,,,,,,p,w,o,l,h,,
f,y,g,f,f,f,c,b,g,,,k,,b,,,,o,,,v,d
x,y,,,f,f,,b,h,e,b,,k,p,,,,o,,,,d
f,,,,f,f,c,,h,e,,k,k,,,p,,,l,h,,
,,,t,n,,c,b,w,t,b,s,s,g,,p,,o,,,v,
,y,,t,,,c,b,p,t,b,s,,p,w,,,,,k,y,d
,f,g,,n,f,,,w,e,,,k,,w,p,w,,,,s,g
,y,y,t,l,f,c,,,e,c,s,s,w,w,,,,p,n,n,g
f,,,t,n,f,c,b,p,t,b,s,,,w,,w,,,,,d
,f,,t,,f,c,b,,t,b,,,p,w,,w,o,p,,v,d
f,f,,,f,,,b,,e,b,k,,,,,w,o,l,,v,
x,,,t,n,,,,,,,s,s,g,,p,,,,,y,
x,,,,,,w,,,e,?,,,,,,,t,p,,,
f,s,,,,,,,,,e,,s,w,,,w,o,p,,s,g
f,,,t,n,,c,,p,,,,s,w,w,p,w,,,,v,d
x,,g,f,f,,,,p,e,,,,p,,,w,,,,y,
f,,w,,n,f,w,,,t,,,,w,,,,o,e,k,s,
b,y,,t,,f,,b,k,e,,,,,,,w,,p,n,,
,,,,n,f,w,b,k,,,f,s,,w,,w,,,n,,
,,y,,f,,,b,,,,k,,,b,p,,,,,y,d
,f,,f,,,c,n,,,e,s,s,w,w,,w,,p,n,,u
b,s,,t,,f,c,b,,,,s,s,,w,,,o,p,,,g
b,s,,t,,f,c,b,,e,,,,w,,p,w,,,,n,m
k,s,,f,n,a,,b,,,,s,,o,,p,,o,p,,c,l
x,f,y,,a,,w,,w,t,,s,s,,,,w,o,,n,v,d
,f,,t,,f,c,,,,b,s,,,,,,,,,v,
,y,e,,y,,c,n,,t,?,s,,,,p,,o,,,,
,y,g,,n,,c,b,,t,,s,,,w,,w,,,n,v,d
,,,,,f,c,b,,,,s,,,,,,,,k,y,d
,,,f,,,,,,e,b,,k,,,,,o,,,y,g
,y,e,t,n,f,,,p,t,b,s,s,,w,,w,o,,,y,d
,,e,,,f,c,,b,t,,,s,p,,p,,o,e,w,v,
,y,w,,p,f,c,n,w,,e,s,,w,,p,,,p,,v,
,,,,,f,,b,,t,e,,s,,,,,o,e,,,g
,,,t,,,c,b,,t,b,s,,g,,p,,o,p,n,,d
,s,n,,n,a,,,,e,?,,s,o,o,,n,o,,,,
,f,,t,n,,c,,,,,,s,g,,p,w,,p,,y,
x,,g,t,,f,,,w,,,s,,,,p,w,,,h,s,
k,s,e,,,f,,,b,t,,k,s,p,,p,,o,e,,,d
x,s,,t,l,,,b,w,,,s,,w,,p,w,,p,n,,
,,b,t,f,,,b,,,b,f,f,w,,,w,,p,h,,u
f,,g,,f,,c,b,p,e,,,,b,b,p,w,o,l,h,y,g
x,s,n,,n,,,b,,,,,s,,w,p,w,o,e,,a,g
,f,,,n,f,,b,,,,s,,,w,p,w,o,p,n,y,d
,,,t,n,f,,b,n,t,,,,,,p,,,p,n,,d
,,,,y,,,,,t,,,k,p,,,w,o,,,,
,,,,f,f,c,b,h,,,,k,,n,,,o,l,h,,
x,,g,,n,f,,b,n,t,e,,,,,,w,o,,n,,
f,,e,f,,,c,,b,,,s,k,,,p,,o,e,w,,
x,s,,f,n,a,,b,,,,s,,,o,p,,,,b,c,l
,,n,f,s,,c,n,,t,,k,,w,,p,,o,,,v,l
k,,n,t,n,f,,b,w,,,s,s,,w,,,,,w,c,w
,,e,f,,f,,,b,t,,,,p,,p,,,e,w,,p
f,y,,f,f,,c,,h,e,b,k,,,,,w,o,,h,v,d
x,,,,,f,,,,,e,s,s,,w,p,,o,,n,,g
k,,n,,n,,c,,,,,,s,o,,,,o,p,b,v,l
x,,g,f,n,f,,b,,,,,s,w,w,,,,,,,
,y,,,s,,c,n,,,,s,,p,,,,,e,w,v,p
f,f,e,,,,c,,u,t,,,s,,w,,w,,,k,v,
,,,f,s,f,,n,b,,?,k,,,,p,,o,e,w,v,
x,,e,t,n,,c,b,,t,b,,s,,,,w,,p,,,
x,y,n,f,,,,,,,,,s,,,,,o,,,,
,,,,f,f,,b,p,,,f,s,,w,p,w,o,p,,,
,y,n,t,n,,c,b,n,,b,,,p,g,,,o,,n,,
,s,g,,,f,,,,,e,,s,w,,p,w,,e,,,
,y,,,n,,c,,,t,b,,s,,w,,,o,,n,,
,,,,n,f,c,,,t,b,,s,p,,p,,o,p,k,,
f,y,,t,,f,,,,,b,s,s,,p,,w,,p,n,y,
,,,,,,,,,t,,s,,,,p,,o,,,,
x,,,t,,f,,b,w,e,,s,s,,,p,w,t,,w,,w
,f,n,,n,f,c,,u,t,b,,,,,,w,o,,n,,d
,,,,m,,c,,,e,c,k,y,c,c,p,w,,n,,c,
f,,,,,f,c,n,b,t,?,s,s,,,,,o,,w,v,
,f,,f,n,,,n,,e,b,s,f,,n,p,,,,w,,
b,,,,,f,w,b,,,,s,,w,,,,t,p,w,,g
,,n,t,,,c,,,t,,s,s,p,,p,,,p,,v,
,,,,f,,c,,g,,,k,k,p,n,,w,,,,v,g
,y,,t,,,,b,w,e,,,,,,p,,o,,k,,p
k,,,f,y,f,c,n,b,t,,,s,,,,,o,e,w,,
f,y,e,t,n,,c,,,t,,,s,,w,p,,o,p,k,,
f,y,n,f,,,,,w,e,?,k,,w,n,,w,,,,,d
x,,g,t,n,,,,,,b,,,,,p,w,o,p,k,y,
,,,,a,f,,b,n,e,,s,,,w,p,,,p,k,,
,f,n,t,,,c,b,p,,b,s,,,g,,,o,p,k,,
,,n,t,,,c,,w,,b,,,p,,p,,o,p,k,v,d
,,g,,,f,c,b,g,,b,,,,n,p,,,l,h,y,d
,,,f,f,,,b,h,,b,k,k,,,p,w,,,,v,
,,e,,,,,n,b,,?,,,p,w,p,,o,,w,,p
,,,,,,,b,h,t,e,f,,w,,p,w,o,e,,,g
,,,t,,f,c,b,,e,?,s,,e,w,,w,,,w,,
,y,,,f,,,n,,,,k,k,,,,,o,e,w,v,p
k,y,,f,y,,,,b,t,,,k,p,,p,w,,e,,,p
x,s,g,f,n,f,,,g,,,,k,w,,p,w,t,p,w,s,g
,y,g,,,f,c,,,e,b,,k,p,,,w,o,l,,,
f,,,f,,,,b,,t,e,f,f,w,w,p,w,,,n,s,g
x,,n,,,f,c,n,,t,,,,w,p,p,w,,,,v,p
,y,,f,,,c,b,g,e,,k,k,,p,,w,o,,,y,g
,s,,,p,,,n,,,,s,s,w,,p,w,,,,v,
,s,e,,f,f,c,n,,,?,,,,,p,w,o,e,,v,p
f,f,g,f,f,f,c,,g,e,,k,,,b,p,,,l,,y,g
,s,,,,,c,b,,e,,s,s,,w,p,w,,e,w,,
,s,,,,f,c,,w,e,,,s,w,w,,w,t,,,,w
f,,g,f,f,f,,b,,e,,,k,,p,p,w,,,,,
,,n,t,n,f,,b,,,b,,,,g,p,w,,p,,,
,,n,f,y,f,,,,t,,,k,p,,p,,o,e,,v,
,f,,,n,,,,,,b,s,,g,w,p,,,p,,y,
,y,e,,y,f,c,,,,,k,,p,,,,o,,w,,p
,,n,t,n,,c,b,w,t,b,s,,g,g,p,w,,,,,
,,,t,n,,,b,,t,b,,s,w,,,w,,,k,v,d
f,y,g,t,n,,c,b,u,,,s,,p,,p,w,o,,k,,
x,y,y,f,,,c,b,,,,,k,,,p,w,o,,,,d
,s,e,,f,,,n,,,,,,,,,,o,e,,,
f,y,n,,y,f,c,,b,,?,k,,,,,w,o,e,w,,d
,,,f,,,,,,e,,s,,o,,,n,,p,b,c,l
,,e,,n,,,,,,,,s,w,w,p,,,p,k,y,
f,,,f,n,a,c,b,n,e,,s,s,,o,,o,o,p,y,,
f,,g,f,f,,,b,h,e,b,,k,n,,,w,,,h,v,g
x,f,,,,,w,,k,t,,,f,,,p,,o,,k,a,g
f,,,f,f,f,,,g,,,k,,,b,p,w,,,,v,
x,s,n,f,n,,,b,,t,,f,,w,w,,,,,n,,
x,f,n,t,,f,c,,w,,,s,,p,w,,w,,,,,d
,y,,,s,f,,,,,,,,,w,,w,,,,v,d
,,,t,,f,c,b,w,t,,,,,g,p,,o,p,k,,
x,y,e,,n,,c,b,p,t,,s,,w,g,,,,,n,,
,s,w,,,f,,,h,t,,s,f,w,,p,w,o,,,s,u
,,y,f,f,f,,b,h,,,k,k,,,p,w,o,l,h,y,
,,,,,,c,,g,e,e,s,s,,,,,,p,,,u
x,y,,,n,,,,n,,,s,s,g,g,p,w,o,p,,v,d
,y,e,,,f,,,,t,?,,k,w,,,,,e,w,,p
f,f,,t,,,c,b,,,b,s,,,w,,w,o,,,v,d
b,s,w,,a,,,,,e,c,s,,,w,,,o,,,,
x,y,n,t,,,c,,n,e,r,,,,,p,,o,p,,s,p
,y,,,n,f,,b,n,,b,s,,,,,,,p,,v,
,,n,,n,f,,,,t,,s,,w,,p,w,o,,n,a,
,y,,f,,,,,b,,?,,s,,w,p,w,o,,w,v,d
,y,,t,l,f,c,b,w,,c,s,s,w,w,,w,,,k,s,m
f,y,n,,n,,,,,,b,,,,w,,w,,p,,,
x,f,,f,,f,,,,,,k,k,n,b,,w,,l,h,,p
f,f,,f,n,f,w,b,p,,e,s,,,,p,w,o,e,k,,
x,y,w,,,f,,n,n,,,,,,,,w,,,n,v,u
,,n,t,,f,c,n,,,e,s,s,,w,,w,,,k,,u
,,,f,f,,,b,,,b,,k,n,,,,o,l,,,p
,y,,,,f,,,k,,,s,s,w,w,,w,,,,v,u
k,s,,f,,,,,b,t,,s,,w,p,,w,,,,,p
,s,,,,,,,,,,s,k,,,,,,,,,
,,,,,a,c,,,,,,s,o,,p,,o,p,,v,l
,f,,f,,f,c,,g,e,,,,p,p,,w,o,,,y,
,,,,n,,,b,p,,,s,s,,,,,o,p,,,d
b,,w,,,f,w,b,,e,,,s,w,w,p,w,t,,w,s,g
x,,,,,,c,,,,,,s,,g,,w,o,p,,v,
,,,,,f,c,b,w,e,,,,,w,,w,o,p,,s,g
,f,,t,,,c,,n,,,s,s,g,,,w,o,p,n,,
k,,e,f,,f,,,b,t,,s,,p,,,,o,,w,v,d
x,,w,,c,,,,g,e,,s,,,,,,o,p,k,v,d
f,f,,t,n,f,,,w,t,,s,,,w,p,w,o,p,,,d
b,s,w,,,f,c,b,r,,b,,,,,p,w,,,,v,m
,f,g,t,,,c,,,t,b,,,g,,p,w,o,p,k,,d
,y,n,,n,f,c,,,t,,,,w,,p,w,o,,k,v,d
x,,,,n,,,,e,e,?,s,,w,e,p,w,t,e,,c,
,,w,t,,f,,,k,e,,s,,,,p,,,p,,,g
f,f,y,f,,f,c,b,g,e,b,,,,b,,,o,,h,,
,y,e,f,,,,,b,t,,s,k,,w,,w,o,e,,,d
