cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
x,y,e,f,y,f,c,n,b,t,,k,k,p,p,p,w,o,e,w,,
f,s,,t,f,f,c,b,h,t,b,s,,w,w,p,w,o,,h,s,g
f,y,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
f,y,e,t,n,,c,b,n,t,,s,s,g,w,p,w,o,p,n,y,d
x,f,g,f,f,f,c,b,g,e,b,k,k,p,b,,w,o,,h,y,g
x,y,g,f,,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g
b,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
,f,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,,n,v,d
,f,g,t,n,f,c,,n,t,b,s,s,w,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,w,t,b,s,s,g,w,p,,o,p,n,v,d
,f,y,t,,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
x,y,n,f,s,f,c,n,b,t,?,s,,p,w,p,w,o,e,w,v,l
b,s,n,,,a,c,b,,e,?,s,s,o,o,p,o,o,p,y,v,l
f,y,g,f,f,,c,,h,e,b,k,k,n,p,p,w,,l,h,v,p
x,y,e,t,n,f,c,b,n,,,s,s,p,p,p,,,p,n,v,d
f,y,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,,y,p
x,f,,t,n,,c,b,n,t,b,s,s,w,w,p,w,o,p,n,y,d
x,s,n,f,s,f,c,n,,t,?,k,,p,w,,w,o,e,w,v,p
f,s,w,t,f,f,c,b,w,,b,f,f,w,w,p,w,o,p,h,v,
b,y,y,t,l,f,c,b,,e,c,s,s,w,w,p,w,o,,k,n,g
b,s,,t,n,f,c,b,r,e,b,s,s,w,w,,w,t,p,r,v,g
k,f,w,f,n,f,w,b,,e,,k,k,w,w,p,,,p,w,s,g
k,y,n,,f,f,c,n,b,t,?,,k,,p,p,w,o,e,,v,p
x,y,y,t,a,f,,b,k,e,c,s,s,w,w,p,w,o,p,,s,m
x,f,e,t,n,f,,b,n,t,b,,,w,w,p,w,,p,,y,d
f,s,w,t,f,,c,b,p,t,b,s,,w,w,,w,o,p,h,v,u
f,,b,t,f,f,c,b,,t,b,s,f,,w,,w,o,p,h,,g
b,s,w,f,n,f,w,b,w,e,?,k,k,w,w,p,w,,p,w,,g
x,y,e,t,n,f,c,b,,t,b,s,s,w,g,p,w,o,p,n,v,d
f,y,g,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,,y,d
,s,b,t,n,f,c,b,e,e,?,s,s,,e,p,w,t,e,w,c,w
x,f,w,f,c,f,,n,g,,b,s,s,w,w,p,w,o,p,k,v,d
k,,n,f,y,f,c,n,b,,?,s,k,w,p,p,,o,e,w,v,d
,y,e,t,n,f,c,b,p,t,,,s,p,,p,w,o,p,n,v,
x,s,w,t,f,f,c,b,w,t,b,s,f,w,,p,,o,p,h,v,g
x,f,g,t,,f,c,b,,t,b,s,s,p,g,p,w,o,p,,y,d
b,s,,t,l,,c,b,n,e,c,s,s,w,w,p,w,,,k,n,g
,s,g,f,n,f,w,b,h,,e,s,f,w,,p,w,o,,k,a,g
x,y,n,,y,f,,n,b,t,?,k,s,w,p,,w,,e,,v,d
k,s,e,f,y,f,c,n,b,,?,s,s,w,p,p,w,o,,w,v,p
,s,e,f,y,f,c,,b,t,?,s,k,p,p,p,w,o,e,w,v,p
f,f,g,f,f,f,c,,p,e,b,k,k,p,b,p,w,o,l,h,,g
f,,e,f,f,,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,
f,f,w,,n,f,w,,p,,e,s,s,w,w,,w,o,e,k,s,g
f,f,n,f,n,f,w,b,k,t,e,f,,,w,p,w,o,e,,s,g
f,y,g,,n,f,c,b,n,t,b,s,s,w,,p,w,,p,k,v,d
x,f,g,f,f,f,c,b,p,e,b,k,k,p,n,p,,,l,h,y,p
b,s,w,,n,f,w,b,g,e,?,s,k,w,,p,w,t,p,w,s,g
,s,n,f,,f,,n,b,t,?,k,k,p,p,p,w,o,e,w,,d
x,f,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,y,d
x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g
x,f,w,f,n,f,,,w,e,?,s,k,w,w,p,,t,p,w,s,g
x,,e,f,y,f,c,n,,t,?,s,,w,w,,,o,e,w,v,
x,f,g,t,n,f,c,b,w,t,,s,s,g,g,,w,,p,k,v,d
k,s,,f,y,f,c,n,b,t,?,,k,p,w,p,w,o,e,w,v,l
f,s,w,t,p,f,,n,w,e,e,s,,w,w,p,,o,p,k,s,u
x,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
x,f,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,
,y,y,f,f,,c,b,,e,b,k,k,b,n,p,w,o,l,h,y,d
f,s,e,f,s,f,,n,b,t,?,k,s,w,p,p,,o,e,w,v,p
f,,g,f,n,,w,,n,t,e,f,s,w,w,p,w,o,e,n,s,g
,y,n,t,n,f,c,b,w,t,b,,s,p,w,,w,o,p,k,v,d
x,s,w,f,n,f,w,b,n,t,e,s,f,w,w,,w,o,e,n,s,g
b,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,n,c,l
f,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,g
x,s,e,,s,f,c,n,b,t,?,k,k,p,,p,w,o,e,w,,l
x,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d
,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,
x,f,w,f,n,f,w,,n,t,e,f,f,,w,p,w,o,e,n,a,g
f,y,,,n,f,,b,u,t,b,s,,w,w,p,w,o,p,n,y,
x,y,,,f,f,c,n,b,t,,s,k,p,w,p,w,o,e,w,v,l
x,f,g,f,n,,w,b,p,t,,f,s,w,w,p,w,o,e,k,a,
f,f,y,f,f,f,c,b,p,e,b,k,k,b,,p,w,o,l,h,v,d
f,s,,f,n,f,w,b,h,t,e,f,f,w,,p,w,o,e,k,a,g
x,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g
f,s,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,,g
f,f,y,f,f,,c,b,p,e,b,k,k,p,b,p,w,o,l,,y,p
,f,,f,c,f,w,n,p,e,b,s,s,w,w,p,w,,p,k,s,d
,y,n,f,y,f,c,n,b,t,?,,k,w,p,p,w,o,e,w,v,l
f,s,n,f,n,a,c,b,n,,?,s,s,o,o,,n,o,p,y,v,l
f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,,d
f,y,n,f,,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
f,y,g,f,f,,c,b,,e,,k,k,b,,p,w,o,l,h,y,d
f,y,g,f,f,f,c,b,,e,,k,k,p,b,p,w,o,l,h,v,p
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,,,k,n,m
,s,n,f,n,f,w,b,p,t,e,s,,w,w,p,w,o,e,n,a,g
x,y,e,f,m,a,c,b,y,e,,k,y,c,c,p,w,n,n,w,c,d
x,f,,t,n,f,c,b,p,t,,s,s,w,p,p,w,o,,n,,d
x,y,n,,f,f,c,n,b,t,?,s,s,w,,p,w,,e,w,v,l
k,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,,w,v,l
f,y,r,f,n,f,c,n,u,e,,s,f,w,w,,w,o,f,h,y,d
k,,n,f,s,f,c,n,b,,?,s,,w,p,p,w,o,,w,v,l
x,y,n,f,y,f,c,n,,t,?,s,k,w,w,,w,o,e,w,v,p
k,y,e,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
,,,t,n,f,,b,w,t,b,,s,w,g,p,w,o,p,k,y,d
x,y,y,t,a,f,,b,n,e,c,s,s,,w,p,w,o,p,n,s,m
f,,g,f,f,f,c,b,,e,,k,k,p,n,p,w,o,,,y,g
x,,w,t,f,f,c,b,p,t,b,s,s,,w,,w,o,p,h,v,g
f,s,n,f,f,f,c,n,b,t,?,k,s,w,p,p,,o,e,w,,p
x,f,y,f,f,f,,b,h,e,b,k,k,p,b,p,w,,l,h,y,p
x,s,n,f,f,f,c,n,b,t,,s,s,w,p,p,,o,e,w,v,l
f,f,n,t,,,c,b,p,t,b,s,s,w,g,p,w,o,,k,y,d
f,s,b,t,f,f,c,,p,,b,s,s,w,w,,w,,p,,s,g
x,f,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,n,y,d
x,,y,t,l,f,c,b,w,,r,s,,w,w,p,w,o,p,k,y,g
x,s,y,t,l,f,w,n,n,t,,s,s,w,w,,w,o,,u,v,
x,y,n,f,s,f,c,,b,,?,k,k,p,w,p,,o,e,w,v,p
x,y,w,t,p,f,c,n,n,e,,s,,w,w,,w,o,p,k,s,u
x,s,b,t,f,f,c,,w,t,b,f,,w,w,p,w,,p,h,s,u
x,,g,,f,f,c,,w,t,b,f,f,w,w,p,w,,p,h,s,g
x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,,o,p,k,n,g
x,y,y,t,a,f,c,b,n,e,,s,s,w,w,p,w,o,p,k,n,g
x,f,y,f,n,f,,n,w,e,?,,y,w,n,p,w,o,e,,v,d
x,s,w,f,n,f,w,b,h,t,e,,f,w,w,p,w,o,e,k,s,g
x,f,g,,n,f,c,b,n,,,s,s,w,w,p,w,o,p,k,y,d
f,y,g,,f,f,,b,h,e,b,k,k,b,b,p,w,o,,h,y,
x,f,g,,,f,w,b,n,t,e,f,f,w,w,p,,o,e,n,s,g
x,y,e,,n,f,c,b,p,t,b,s,s,,p,p,w,o,p,k,y,d
x,s,w,,,,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m
k,s,n,f,s,f,c,n,b,t,?,,k,p,w,,w,o,,w,v,p
b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,,,g
x,,,t,n,f,,,p,t,b,s,s,w,w,p,,o,p,k,v,d
f,y,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,,d
k,y,n,f,y,f,c,n,b,t,?,,k,w,w,p,w,o,,w,,d
f,f,g,t,n,f,c,b,n,t,b,s,s,,p,p,,o,p,n,y,d
f,y,,,n,f,c,b,u,t,,s,s,g,w,p,w,,p,k,y,
x,f,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,k,v,
x,y,n,t,,f,,b,n,t,b,s,s,g,g,p,w,o,,n,y,d
f,,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,,l
k,s,,,n,f,c,b,e,e,?,s,s,e,w,p,w,t,e,w,c,w
f,f,n,f,n,f,w,b,n,t,e,s,f,w,,p,w,o,e,k,a,g
k,,n,f,s,f,,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
x,f,e,,n,f,,b,u,t,b,s,s,w,g,,w,o,,n,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,v,d
k,s,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,
f,s,w,t,p,f,c,n,k,e,,s,,w,w,,w,o,p,n,s,g
x,f,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,v,d
,,e,,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d
f,y,n,f,s,,,n,b,t,?,k,,p,p,,w,o,e,w,v,d
k,y,n,f,s,f,c,n,b,t,?,s,k,p,,p,w,o,e,w,,l
x,y,g,t,n,f,c,,u,t,b,s,s,g,p,p,w,o,p,k,y,
,,w,t,p,f,c,n,n,e,e,s,s,w,w,p,,,p,n,s,g
f,y,e,t,n,f,c,b,w,t,b,s,s,,p,p,w,o,,k,y,d
x,f,w,f,,f,,b,,t,e,,f,w,w,p,w,o,e,k,s,g
f,y,,f,n,f,w,n,w,e,b,s,s,w,n,p,w,o,e,,v,l
x,y,e,t,n,f,c,b,u,t,b,,s,p,,p,w,o,p,k,y,d
f,y,w,t,n,f,,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
k,y,e,f,,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
x,f,n,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,,k,v,d
k,y,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,,v,
f,s,e,f,s,f,c,n,,t,?,s,k,w,w,,w,o,e,w,v,p
f,f,g,f,,,c,b,p,e,b,k,,b,b,p,w,o,l,h,v,p
x,f,y,f,f,f,c,b,,e,,k,k,b,b,,w,o,l,h,y,g
f,s,,f,f,f,c,n,b,t,?,s,s,w,w,p,w,,,w,v,p
x,,g,f,n,f,w,b,p,t,e,f,s,w,,p,w,o,e,k,s,g
f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,,w,,l,h,y,p
f,y,n,f,y,f,c,n,b,t,?,k,s,p,w,,w,o,e,,v,
f,f,n,t,n,f,c,b,w,t,b,s,s,,p,,w,o,p,n,y,d
,s,w,t,a,,c,b,g,,c,s,,w,,p,w,o,p,n,n,m
k,s,g,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,n,g
x,,y,t,l,f,c,b,n,e,,s,y,w,w,p,w,o,p,n,y,p
x,s,w,t,l,f,c,b,n,e,c,,s,w,w,,w,o,p,,s,g
f,,n,f,n,f,w,b,h,t,e,f,f,,w,p,w,o,e,n,a,g
x,s,n,,y,f,c,n,b,t,?,s,k,w,p,p,,o,e,w,v,l
x,y,g,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d
f,y,e,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d
x,y,e,f,f,f,c,n,b,t,?,s,s,w,,p,,o,e,w,v,l
x,y,g,f,f,f,c,b,p,,,,k,p,n,p,w,o,l,h,y,
x,s,w,f,n,f,w,b,n,,e,s,f,,w,p,w,o,e,,,g
f,y,,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
,s,b,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,g
,f,n,t,n,f,c,b,u,t,b,s,s,g,p,,w,o,,n,v,d
x,f,n,t,n,f,c,b,n,t,b,s,s,p,g,,w,o,p,n,v,d
f,y,e,f,m,f,c,b,w,e,c,k,y,c,c,,w,,n,w,c,d
k,s,,f,y,,c,n,,t,?,s,k,p,,p,w,o,e,w,v,d
x,s,y,t,l,f,c,b,k,e,c,s,,w,w,,w,,p,k,n,m
x,f,y,f,f,f,c,b,h,e,,k,k,p,p,p,,o,l,h,y,d
f,s,w,t,f,,c,b,w,t,b,,s,w,w,p,w,o,p,h,v,g
k,y,e,f,s,f,c,n,,t,?,s,k,w,w,p,w,o,e,w,v,p
f,y,e,t,n,f,,b,u,t,,s,,g,w,p,,o,p,k,,d
k,f,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,,n,
,y,n,f,y,f,,n,b,t,?,,s,w,w,,w,o,e,w,v,d
x,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,,e,w,v,l
f,y,g,t,n,f,c,,u,t,b,s,s,w,,p,w,o,p,k,,d
k,s,n,f,y,f,c,n,b,t,?,k,k,w,p,p,,o,e,w,v,d
f,y,y,f,f,f,c,b,h,e,b,k,k,,b,p,w,o,l,h,y,
f,y,e,f,f,,c,n,,,?,s,s,p,p,p,w,o,e,w,v,p
,f,w,f,c,f,w,n,g,e,b,s,s,w,w,,w,,p,n,s,d
f,f,n,f,,f,w,b,k,t,e,,f,w,w,p,w,o,e,n,a,g
x,s,y,t,l,f,c,b,n,,c,s,,w,,p,w,o,p,n,,m
k,y,c,f,,,w,n,w,e,b,f,s,w,n,p,w,o,e,w,v,l
c,g,w,t,,f,w,n,,e,b,s,s,w,w,p,w,o,p,w,c,l
x,y,y,f,f,f,c,b,p,,b,k,k,p,,p,w,o,l,h,v,d
f,y,y,f,f,f,c,,p,e,b,k,k,b,p,p,w,o,l,h,v,g
f,y,e,,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
f,f,y,f,f,f,c,b,g,,b,k,k,p,p,p,w,o,l,h,,d
x,s,e,f,,f,,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,,k,,g
f,y,e,t,n,f,c,b,p,t,b,s,s,g,,p,w,,p,n,y,
x,,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,v,d
f,,,f,f,f,c,,h,e,b,k,k,n,p,p,,o,,h,v,g
x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,,h,y,p
b,s,y,t,l,f,c,b,w,e,c,s,s,,w,p,,o,p,n,s,g
f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,,,o,l,h,v,d
b,y,y,t,a,f,c,b,w,e,c,s,s,,w,p,w,o,p,k,s,m
x,s,n,f,,f,w,b,h,,e,s,s,w,w,p,w,o,e,,s,g
x,,,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
x,f,g,,f,f,c,b,,e,b,k,k,b,p,p,w,o,l,,v,d
f,s,,t,f,f,c,b,p,t,,,s,w,w,p,w,o,,h,v,g
x,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g
k,y,n,f,y,f,c,n,b,t,?,s,s,w,,,w,o,e,,v,l
f,f,,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g
f,f,w,,n,f,w,b,,t,e,,f,w,w,p,w,o,e,k,s,g
b,y,p,t,n,f,c,,,e,b,s,s,w,w,p,w,t,p,r,v,m
k,y,e,f,s,f,c,n,b,t,?,,s,p,p,p,w,o,e,,v,p
x,y,n,f,f,f,c,n,b,t,?,k,k,p,p,p,,o,e,w,v,l
f,f,y,f,f,,c,,g,e,b,k,k,n,n,p,w,o,l,h,v,p
x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,g
f,s,g,t,f,,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,u
f,f,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,y,d
x,f,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,
f,s,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
x,s,p,t,,,c,b,w,e,?,s,s,w,w,,w,t,e,w,c,
,y,g,t,n,f,c,,w,t,b,s,s,g,w,p,,,,k,y,d
x,f,n,t,,,c,b,w,t,b,s,s,w,p,p,,o,p,,y,d
f,s,w,t,f,f,c,b,,t,b,f,f,w,w,p,w,o,,h,s,
f,s,n,f,n,a,c,b,n,e,?,s,s,,o,p,o,o,p,,v,l
x,,,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,,n,v,d
,,w,,n,f,w,b,,e,?,s,s,w,w,,w,t,p,w,s,
x,y,n,f,y,,c,n,,,?,s,s,w,p,p,w,o,e,w,v,p
x,f,w,f,n,f,w,b,,t,e,f,f,w,w,,w,o,e,k,a,g
k,y,p,t,n,f,,b,e,e,?,s,s,w,e,p,,,e,w,c,w
f,f,n,,n,f,c,,n,t,b,s,s,p,p,p,,o,p,n,v,d
k,s,n,f,y,,c,n,b,t,?,k,s,w,,p,w,o,e,w,v,d
f,f,e,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,,k,v,d
x,,g,t,n,,c,b,w,t,b,s,s,p,p,p,w,o,p,,v,d
x,s,n,t,p,f,c,,n,e,e,s,s,,w,p,,o,p,n,s,u
f,s,e,f,f,,c,n,b,t,?,k,s,w,p,p,w,o,e,w,,
f,s,e,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
k,s,e,f,,f,c,n,b,t,?,k,s,w,w,,w,o,e,w,,p
f,y,y,f,f,f,c,b,p,,,,k,n,p,,w,o,l,,y,p
f,,e,f,y,f,c,,b,t,?,k,s,p,,p,w,o,,w,v,p
x,,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,p
k,s,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
x,s,g,t,f,f,c,b,h,t,b,,f,,w,p,,,p,h,s,
x,,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,,v,d
f,s,e,f,f,f,c,,b,t,?,k,k,p,p,,w,,e,w,v,p
x,f,g,f,f,f,c,b,p,,b,k,k,n,b,p,w,o,l,h,y,d
x,,n,,,,c,n,b,t,?,k,,p,p,p,w,o,e,w,v,d
f,y,,,n,,c,b,n,t,b,s,,p,,p,,o,p,,y,d
f,s,w,f,n,f,w,b,,t,e,s,s,w,w,p,w,o,e,k,s,g
f,f,n,,,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u
x,y,g,,f,f,c,b,,e,b,k,k,n,n,p,w,o,l,h,v,d
f,y,n,t,,f,c,b,,e,r,s,y,w,w,p,w,o,p,n,s,g
k,s,n,f,n,a,c,b,o,e,?,s,,,o,,n,o,p,n,c,l
f,y,w,t,p,f,c,n,n,e,e,,s,w,w,p,w,o,p,k,s,g
f,y,n,t,n,f,c,b,w,t,b,s,s,p,p,,w,o,p,n,y,d
x,y,,t,p,f,c,n,w,e,,s,s,w,w,p,w,o,p,n,,g
,s,w,f,,f,w,b,k,t,e,s,s,,w,,w,,e,k,a,g
x,f,g,t,n,f,c,b,,t,b,s,s,p,p,p,w,o,p,k,v,d
x,y,y,,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,,g
x,s,,,l,f,,b,n,e,c,s,s,w,,p,w,o,p,k,s,g
f,,e,f,s,f,c,n,b,t,?,s,k,,p,p,w,,e,w,v,p
,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
f,s,e,,f,f,c,n,b,t,?,s,k,p,p,p,w,o,,w,v,l
f,s,n,f,y,f,c,n,b,t,?,,,p,w,p,w,o,e,w,v,d
k,y,e,f,m,f,c,b,y,e,c,,y,c,c,p,w,n,,w,,d
b,s,w,t,l,f,,b,g,e,,s,s,w,w,p,w,o,p,n,n,g
f,y,,f,s,f,c,n,b,t,?,k,k,p,,p,w,o,e,w,,d
f,f,n,f,n,f,w,b,p,,e,f,f,w,w,p,w,o,e,k,a,g
f,y,g,f,f,f,,b,h,e,b,,k,b,p,p,w,o,l,h,v,d
x,y,,t,n,f,c,b,u,t,b,s,s,g,p,,w,o,,n,y,d
f,y,n,t,n,f,c,b,w,t,,s,,p,w,p,w,,p,,v,d
f,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d
x,s,e,f,y,,,,b,t,?,,s,w,p,p,w,o,e,w,v,d
,,g,f,f,f,c,b,h,e,,k,k,n,n,p,,o,l,h,y,d
f,s,p,t,n,f,c,b,w,e,,,s,e,w,p,w,t,,w,c,w
x,s,e,f,s,f,c,n,b,,?,k,,p,w,p,w,o,e,w,v,d
f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d
x,y,y,f,f,f,c,b,,e,b,,k,n,p,p,w,o,l,h,v,d
f,f,g,t,n,,c,,w,t,b,s,s,w,p,p,w,o,,n,,d
x,y,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
f,f,g,t,n,f,,b,w,t,b,,s,g,g,p,,o,p,,v,d
x,f,n,,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,v,
f,,w,t,,f,c,b,p,t,b,,f,w,w,p,w,,,h,s,
f,y,g,t,n,f,c,b,u,t,b,s,s,g,g,p,,o,p,k,y,d
x,s,e,f,y,f,c,n,b,t,?,s,,p,p,p,w,o,e,w,,l
x,y,y,t,a,f,c,b,,e,c,s,s,,w,p,w,,p,n,s,g
k,y,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,,e,w,v,l
,f,y,f,f,,c,b,p,,b,k,k,n,,p,w,o,l,h,v,g
x,f,e,t,n,f,c,b,w,t,b,s,,p,g,p,w,o,p,n,y,d
x,f,g,f,f,f,c,b,p,e,,k,k,b,b,p,w,o,,,y,g
f,y,n,t,n,f,c,b,w,,b,s,s,w,,p,w,o,p,k,y,d
x,y,y,,f,f,c,b,h,e,b,,k,p,n,p,w,o,l,h,y,d
f,f,y,f,f,f,c,,p,e,b,k,k,n,p,p,w,o,l,h,y,p
x,s,g,t,f,f,c,,h,t,b,,f,w,w,p,w,o,p,h,s,g
x,y,,f,s,f,c,,b,t,?,,k,p,w,,w,,e,w,v,p
x,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p
f,f,y,f,f,f,,b,g,e,b,k,k,n,n,p,w,o,l,h,v,
f,s,w,f,n,f,w,,n,t,e,s,s,w,w,,w,o,e,k,a,g
f,s,,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,
x,f,,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g
,s,p,,c,f,w,n,u,e,,s,,w,w,p,,o,p,n,s,d
k,s,e,f,s,,,n,b,t,?,k,s,w,w,,w,o,e,w,v,p
f,f,n,f,n,,w,b,n,t,,f,s,w,,p,w,o,e,n,a,g
,y,n,t,n,f,c,b,w,e,b,s,s,w,w,,,t,p,w,v,p
x,y,e,f,,f,c,n,b,t,?,s,s,p,p,p,w,o,,w,v,d
f,f,g,f,n,f,,b,k,t,e,f,f,w,,p,,o,e,k,s,g
k,y,n,,s,f,c,n,b,t,?,k,k,p,,p,w,o,e,w,v,l
f,,n,f,f,f,c,n,b,t,?,k,,p,p,p,w,o,e,w,v,l
f,s,,f,n,a,c,b,o,e,?,s,s,o,o,p,,o,p,y,v,l
x,f,,t,,f,c,b,,t,b,s,s,g,p,p,w,o,p,k,y,d
,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,,o,l,h,v,p
f,f,n,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d
f,s,p,,n,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,c,w
x,f,p,f,c,,w,n,,e,b,s,s,w,,,w,o,,k,v,d
k,y,e,f,s,f,,n,b,t,?,s,k,w,p,p,,o,e,w,v,d
f,s,w,f,n,,w,b,k,t,e,s,f,w,w,,w,o,e,n,a,g
,f,e,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,,y,d
k,y,n,f,y,f,c,n,b,,?,s,k,w,w,p,,o,e,w,,d
f,y,,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d
x,f,,t,n,f,c,b,n,t,b,s,,g,p,p,w,o,p,n,v,d
,f,e,,n,f,c,b,w,,b,s,s,g,w,p,w,o,p,n,v,d
,y,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,
f,f,,t,n,f,,b,p,t,b,s,s,,w,p,w,o,p,k,v,d
k,s,e,,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,,w
x,f,g,f,c,f,c,n,p,e,b,s,s,w,w,p,w,o,p,,s,d
b,y,y,,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
x,f,w,t,l,f,w,n,w,t,b,s,s,,,,w,o,p,,v,d
f,y,w,t,p,f,c,n,n,,e,,s,,,p,w,o,p,,v,g
x,y,g,t,n,f,c,b,u,t,b,s,s,p,g,p,w,,p,n,v,d
