age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
,,married,,,,,telephone,jun,,,1.0,,0.0,nonexistent,,,-41.8,4959.0,,yes
,admin.,married,,,,yes,,,tue,140.0,,,,,,,-40.8,,,no
,,,high.school,no,no,,cellular,,,314.0,,999.0,,,-1.8,93075.0,,,,no
36.0,,,high.school,,,no,,jun,,19.0,,999.0,0.0,nonexistent,1.4,94465.0,-41.8,,5228.1,no
,,married,basic.4y,no,,no,,,,,2.0,,3.0,success,,,-38.3,0.903,,yes
,,,,unknown,no,no,cellular,may,,,,,,,,92893.0,,1327.0,5099.1,no
,,married,,,,,,,tue,,2.0,999.0,,,,93994.0,-36.4,,,no
42.0,management,,university.degree,,,no,,,,,,,0.0,,-0.1,,-40.4,,,yes
,,married,,,,yes,cellular,,fri,,,,0.0,,,92893.0,,1.25,,no
,self-employed,,high.school,,,,telephone,may,fri,,,999.0,0.0,nonexistent,,,,4859.0,5191.0,no
,,,basic.6y,no,,no,,may,mon,,2.0,999.0,,nonexistent,,,,,,no
,,married,professional.course,no,,,telephone,,mon,,3.0,999.0,,nonexistent,,,,4857.0,5191.0,no
38.0,,single,high.school,no,no,no,cellular,sep,fri,,2.0,,,,-1.1,94199.0,-37.5,,,yes
29.0,services,single,professional.course,no,no,,,may,tue,305.0,,,0.0,,,,,4857.0,,no
27.0,student,single,,,no,no,,jun,fri,,1.0,999.0,0.0,,1.4,94465.0,,,,no
56.0,,divorced,university.degree,unknown,no,no,,jul,thu,59.0,,999.0,,,,93918.0,,4968.0,,no
,management,married,high.school,,yes,no,cellular,,fri,125.0,,999.0,,,,,-36.1,,5228.1,no
,,single,,,,,cellular,may,,,2.0,,,,-1.8,92893.0,,,,no
50.0,,,university.degree,no,,yes,telephone,,,20.0,,,,,,93994.0,-36.4,,5191.0,no
33.0,,,,,no,,,jun,fri,,4.0,,,,1.4,94465.0,-41.8,,5228.1,no
33.0,,,,unknown,no,,,,fri,112.0,,,0.0,,,,-36.4,,,no
,,single,,unknown,no,,telephone,,fri,,,,,nonexistent,1.1,93994.0,,,5191.0,no
28.0,,,unknown,,yes,no,cellular,,wed,545.0,2.0,6.0,,,-1.8,,,0.654,5008.7,yes
41.0,blue-collar,married,,no,yes,yes,telephone,,wed,,,999.0,,nonexistent,,93918.0,,4963.0,,no
,services,,basic.9y,,yes,no,,may,,,,999.0,,,,93994.0,,4855.0,,no
,services,married,,,,,cellular,may,thu,,,999.0,,,-1.8,,,1266.0,,no
55.0,,married,basic.4y,no,,no,,jul,tue,,4.0,999.0,,nonexistent,,93918.0,-42.7,4961.0,5228.1,no
,,,basic.9y,no,no,,,,,139.0,1.0,999.0,,,,93444.0,,4965.0,,no
38.0,self-employed,,basic.9y,no,no,no,cellular,may,,,4.0,,1.0,,-1.8,,,1334.0,5099.1,no
,,,basic.4y,no,,,,jun,fri,470.0,1.0,999.0,0.0,,,94465.0,,4959.0,5228.1,no
32.0,,,professional.course,,,yes,,may,,,,999.0,,,,92893.0,-46.2,,,no
,services,divorced,high.school,no,,no,cellular,,,,3.0,999.0,,failure,-0.1,,,,,no
,,single,high.school,,yes,no,cellular,,tue,158.0,5.0,,,nonexistent,,93918.0,,,,no
38.0,,,basic.6y,unknown,yes,no,telephone,may,,153.0,,999.0,,,1.1,,-36.4,4855.0,,no
,unemployed,,university.degree,,,,,oct,thu,391.0,,,0.0,nonexistent,,,-26.9,,5017.5,no
,,,university.degree,no,no,,,,,139.0,2.0,6.0,1.0,,-1.8,,,,,yes
,,single,university.degree,,,no,cellular,aug,mon,55.0,,,0.0,,,93444.0,,,5228.1,no
29.0,admin.,married,high.school,,,,,may,thu,,,,,success,-1.8,92893.0,,,,no
59.0,,,basic.4y,,yes,,,apr,thu,,,,0.0,nonexistent,,,-47.1,1435.0,5099.1,no
,services,single,high.school,unknown,,,,jul,tue,65.0,,,0.0,nonexistent,1.4,,,4961.0,,no
,admin.,,university.degree,,no,,cellular,jul,tue,480.0,,999.0,,,1.4,93918.0,-42.7,,5228.1,no
,retired,,professional.course,,,,,may,wed,47.0,1.0,999.0,0.0,,,,,,,no
,,,high.school,,,,cellular,apr,fri,151.0,,999.0,0.0,nonexistent,,,,1405.0,5099.1,no
,blue-collar,,,,yes,no,cellular,,,596.0,,,,nonexistent,,93918.0,-42.7,,5228.1,no
,services,,high.school,no,,,,,mon,,1.0,999.0,,,-0.1,93.2,-42.0,,,no
,,married,,unknown,,no,,may,,,6.0,999.0,,,1.1,93994.0,-36.4,,5191.0,no
,,,professional.course,no,,yes,,,thu,209.0,1.0,999.0,0.0,nonexistent,,93444.0,-36.1,,,no
,,divorced,,unknown,,,cellular,,thu,,,999.0,,nonexistent,1.4,,-36.1,,5228.1,no
,blue-collar,,basic.6y,,yes,,,jun,fri,,,,0.0,,,,,,5228.1,no
27.0,technician,,university.degree,,yes,no,,,,336.0,,999.0,0.0,nonexistent,-1.8,,-46.2,,5099.1,no
57.0,,,basic.4y,no,,no,cellular,,mon,,,,,,,93444.0,,,5228.1,no
,management,married,,no,yes,,cellular,nov,wed,,,999.0,,nonexistent,-0.1,93.2,,,5195.8,no
30.0,,married,professional.course,no,,,cellular,jul,tue,,,999.0,,,,,,4961.0,,no
31.0,unemployed,,university.degree,,,no,,,wed,,5.0,999.0,,nonexistent,,93444.0,,,5228.1,no
35.0,admin.,married,university.degree,no,,,,,,,,,0.0,nonexistent,-1.1,94199.0,,0.876,4963.6,no
34.0,admin.,,,no,,no,telephone,may,tue,,,,,nonexistent,1.1,,-36.4,4856.0,5191.0,no
31.0,,single,,no,,,,,,,2.0,,,success,-2.9,,,1262.0,,yes
,,,basic.9y,unknown,no,yes,cellular,,wed,,,999.0,,,-0.1,93.2,,4.12,,no
39.0,admin.,,,unknown,,no,telephone,may,,,2.0,,,,,,-36.4,4.86,,no
,,,basic.4y,,,no,cellular,may,thu,,1.0,,,,-1.8,92893.0,-46.2,1327.0,,no
27.0,,single,,unknown,no,,,may,fri,,1.0,,0.0,,,,,4855.0,,no
,admin.,single,,no,,no,cellular,,thu,189.0,11.0,999.0,0.0,nonexistent,1.4,,,4962.0,,no
33.0,technician,married,basic.9y,,,no,,,,315.0,1.0,,0.0,,,,-36.4,4857.0,,no
44.0,,,,,,,,may,,225.0,,,0.0,nonexistent,1.1,93994.0,-36.4,,5191.0,no
32.0,technician,married,,,yes,no,,jul,thu,19.0,6.0,,0.0,,1.4,93918.0,-42.7,4968.0,5228.1,no
,,,,,yes,,cellular,mar,,69.0,1.0,999.0,,,-1.8,92843.0,,,,no
,retired,married,basic.9y,,no,no,,jul,mon,551.0,4.0,,0.0,nonexistent,1.4,93918.0,,4962.0,,no
37.0,student,married,,,,no,,aug,thu,,,,,,,93444.0,-36.1,,5228.1,no
34.0,admin.,single,high.school,,no,no,,,thu,,,12.0,1.0,success,-1.1,,-37.5,0.879,,yes
,unemployed,,unknown,no,no,no,,,thu,,,999.0,0.0,,,,-31.4,,5076.2,yes
,services,,,,,no,cellular,aug,fri,,4.0,999.0,,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,no
37.0,,married,,no,,,telephone,jun,,164.0,,,,,,,,4961.0,5228.1,no
37.0,blue-collar,,,unknown,,no,,may,,,,,0.0,nonexistent,,,,,5191.0,no
33.0,technician,,,no,no,no,cellular,,,129.0,2.0,,0.0,nonexistent,1.4,,-36.1,,,no
,admin.,,high.school,no,,,,,,,1.0,999.0,,nonexistent,,,-46.2,1281.0,,yes
,technician,,professional.course,unknown,,,cellular,nov,,,6.0,,0.0,nonexistent,-0.1,,-42.0,,,no
57.0,,divorced,,,no,no,,,,111.0,1.0,,,nonexistent,,93994.0,-36.4,4859.0,5191.0,no
,technician,married,university.degree,,,,cellular,aug,,,,999.0,0.0,,1.4,93444.0,,4964.0,5228.1,no
32.0,,,university.degree,,yes,yes,,,,,2.0,999.0,,,-1.8,,-46.2,,,no
,admin.,,,unknown,,no,cellular,,thu,324.0,3.0,,,,1.4,,-36.1,4968.0,,no
,,,high.school,,,unknown,,apr,,,,,,failure,-1.8,,-47.1,1405.0,,no
30.0,,,,,,no,cellular,aug,,65.0,,999.0,0.0,nonexistent,,93444.0,-36.1,4964.0,5228.1,no
,blue-collar,divorced,basic.4y,no,,,telephone,,,,2.0,,,,1.4,,-41.8,,,no
28.0,,married,,no,yes,,cellular,,,,,,0.0,nonexistent,,,-46.2,1266.0,5099.1,no
,,married,basic.6y,,unknown,,telephone,,,175.0,5.0,,,nonexistent,1.1,93994.0,-36.4,4857.0,,no
,admin.,,high.school,no,yes,no,cellular,,wed,,,999.0,0.0,,,,-26.9,,5017.5,no
37.0,unemployed,,professional.course,no,yes,no,,,thu,318.0,2.0,999.0,,,-0.1,,-42.0,4076.0,5195.8,no
29.0,,single,university.degree,,no,,,aug,tue,82.0,3.0,999.0,,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,no
,,,basic.9y,no,no,,telephone,jun,mon,,2.0,,0.0,,1.4,94465.0,-41.8,4947.0,5228.1,no
36.0,unemployed,married,,,unknown,,cellular,mar,fri,,,999.0,1.0,failure,,92843.0,,,,yes
,blue-collar,,,,yes,,cellular,,fri,,1.0,,,,-1.8,,,,5099.1,no
46.0,,,,no,no,,telephone,,thu,46.0,,,,nonexistent,,92893.0,-46.2,1266.0,5099.1,no
,blue-collar,,basic.6y,,yes,,,,,246.0,,999.0,0.0,,-1.8,,-46.2,1266.0,5099.1,no
,,married,high.school,no,,,telephone,jun,thu,677.0,,,,nonexistent,1.4,94465.0,-41.8,4955.0,5228.1,yes
,,single,high.school,,,,cellular,,,,12.0,999.0,0.0,,1.4,,,4962.0,,no
,,,,no,,,,,,526.0,1.0,999.0,,nonexistent,-0.1,93.2,,4021.0,5195.8,no
,blue-collar,divorced,basic.9y,,,,telephone,,mon,,3.0,,,,1.4,,-41.8,4.96,5228.1,no
32.0,technician,single,,no,yes,no,telephone,,,,,999.0,0.0,nonexistent,1.1,,,,5191.0,no
,,,,,,no,,,wed,97.0,4.0,999.0,,nonexistent,,93444.0,,,5228.1,no
38.0,admin.,,,,,yes,,nov,mon,,,,,nonexistent,-3.4,92649.0,,0.719,5017.5,no
47.0,blue-collar,married,,unknown,,no,,jun,tue,,5.0,,,nonexistent,,94465.0,-41.8,,,no
,,,,unknown,,,telephone,jun,,,4.0,,,,,,,4865.0,5228.1,no
,student,single,basic.6y,no,yes,,,,tue,,,,0.0,nonexistent,,92431.0,-26.9,0.728,,no
54.0,,single,,,,no,,,,218.0,,999.0,,,1.4,93444.0,,,,no
38.0,technician,,university.degree,no,,,,,wed,814.0,1.0,999.0,0.0,,,,-46.2,,,no
35.0,,,,no,,,,,,,,999.0,0.0,nonexistent,,94465.0,-41.8,,5228.1,no
56.0,,married,basic.4y,,no,no,,,fri,116.0,1.0,999.0,0.0,,,,-36.4,4855.0,5191.0,no
27.0,blue-collar,,basic.4y,unknown,no,,telephone,,tue,19.0,9.0,,,nonexistent,1.1,93994.0,-36.4,4856.0,,no
25.0,services,married,,,,unknown,cellular,jul,tue,160.0,,,0.0,nonexistent,,93918.0,-42.7,,5228.1,no
,housemaid,married,high.school,,,no,,oct,tue,297.0,,999.0,,,-3.4,,,0.728,,yes
32.0,,single,,,no,,cellular,,,,1.0,999.0,0.0,,,,,1281.0,5099.1,no
,,married,high.school,,no,no,,,,,,999.0,,,,,-47.1,,5099.1,no
29.0,,,university.degree,,,,,,,118.0,,,0.0,,1.1,93994.0,-36.4,,5191.0,no
,services,,,no,yes,no,cellular,jun,tue,,,,,,,92963.0,,1262.0,,yes
50.0,entrepreneur,married,,no,,no,,may,,163.0,2.0,999.0,,nonexistent,1.1,93994.0,,,5191.0,no
,,married,,,,yes,cellular,sep,,62.0,,,,nonexistent,-3.4,92379.0,-29.8,0.743,,no
,entrepreneur,married,,unknown,,no,,apr,,68.0,,,,,,,,1405.0,,no
,,,,,,no,cellular,,,,3.0,,,success,-1.7,94027.0,-38.3,,,yes
,,,high.school,no,yes,,,jul,mon,44.0,,999.0,,nonexistent,1.4,93918.0,-42.7,,,no
31.0,,,university.degree,,,,,,,265.0,1.0,,,,-2.9,92201.0,,0.883,5076.2,yes
30.0,blue-collar,,professional.course,no,,no,,nov,,332.0,,999.0,1.0,,,93.2,-42.0,,5195.8,no
30.0,technician,,,no,,,,jun,,,1.0,,0.0,,,,,,4991.6,no
55.0,services,,basic.9y,no,no,,,,,76.0,,,0.0,nonexistent,1.4,,-36.1,,,no
,management,,university.degree,,yes,,cellular,,thu,715.0,4.0,999.0,0.0,,,93444.0,,4962.0,,no
,,single,,,yes,,,,wed,,13.0,,,,1.4,93444.0,-36.1,,5228.1,no
,,married,basic.4y,unknown,yes,,cellular,nov,tue,,4.0,,2.0,failure,-3.4,,,,5017.5,yes
,,,university.degree,no,no,yes,telephone,may,,,3.0,,,,,,,4.86,5191.0,no
51.0,,,,no,no,,,,thu,,2.0,,0.0,nonexistent,,,-47.1,1.41,5099.1,no
,self-employed,,university.degree,,,,cellular,,,,2.0,,,,,93444.0,-36.1,,5228.1,no
,,married,,no,no,,,,,119.0,1.0,,0.0,,,,,4959.0,,no
,,married,,,,no,,,thu,138.0,2.0,999.0,1.0,failure,,92201.0,,0.873,5076.2,no
,entrepreneur,,professional.course,no,no,,,jun,,,,,0.0,nonexistent,,94465.0,-41.8,,5228.1,no
,services,,basic.4y,,,,,,thu,126.0,2.0,,0.0,nonexistent,1.1,93994.0,,,5191.0,no
,,,,no,,,cellular,nov,,,1.0,,,,-0.1,93.2,,4076.0,5195.8,no
,,married,university.degree,no,,no,,may,,,1.0,999.0,,nonexistent,1.1,,-36.4,,5191.0,no
25.0,,,professional.course,,no,no,,,,,3.0,,0.0,,1.1,,,4855.0,,no
,blue-collar,married,basic.4y,unknown,yes,,telephone,jun,fri,,2.0,999.0,0.0,nonexistent,,,-41.8,,5228.1,yes
,,,high.school,no,yes,,,,,153.0,1.0,999.0,0.0,,1.4,,-42.7,4961.0,5228.1,no
48.0,,,basic.9y,,,,cellular,jul,,,,999.0,,nonexistent,1.4,,,4961.0,,no
35.0,,married,,unknown,,no,,jun,,144.0,,,0.0,nonexistent,,94465.0,-41.8,,5228.1,no
56.0,,divorced,basic.6y,no,,,cellular,jul,,174.0,,,0.0,nonexistent,1.4,93918.0,,,5228.1,no
,admin.,single,,,,yes,,may,,352.0,,,,failure,-1.8,,,1291.0,5099.1,no
25.0,,,,no,,,,jun,mon,,3.0,,0.0,,,,,,,no
21.0,services,single,,,,,,,thu,,1.0,999.0,,,,,,,,no
,,married,high.school,,,no,,nov,tue,,,,1.0,failure,-0.1,93.2,-42.0,4153.0,5195.8,no
36.0,admin.,single,,no,no,no,cellular,,mon,,,999.0,0.0,,,,-34.8,0.652,5008.7,yes
,,married,,unknown,,,,jun,,280.0,,999.0,0.0,nonexistent,,,-41.8,4865.0,,no
27.0,,,,no,,,,,,505.0,2.0,999.0,0.0,nonexistent,1.4,93918.0,-42.7,,5228.1,no
54.0,,divorced,,,no,no,,,,,,999.0,0.0,,-1.8,,,,,no
56.0,,,,unknown,no,,,may,,,1.0,999.0,0.0,,1.1,,-36.4,,5191.0,no
,,single,basic.9y,no,no,no,cellular,,,,,999.0,,nonexistent,-1.8,92893.0,-46.2,,5099.1,no
33.0,,single,,no,,yes,,aug,tue,,,999.0,0.0,,,93444.0,-36.1,4963.0,5228.1,no
,,,professional.course,,yes,no,,,mon,,2.0,,0.0,,,,-42.7,4962.0,,no
,,single,high.school,unknown,,no,,,,,3.0,999.0,,nonexistent,,93918.0,-42.7,4963.0,,no
,,single,university.degree,no,,no,,jul,wed,,,,,nonexistent,1.4,,-42.7,,,no
34.0,,married,,,no,yes,cellular,nov,,91.0,1.0,,,,,,,,5195.8,no
,,,university.degree,,,,,nov,wed,154.0,3.0,,,failure,-0.1,,,,5195.8,no
29.0,blue-collar,married,,,no,no,,jun,fri,139.0,,999.0,0.0,nonexistent,,,,,,no
,,,,,,,cellular,,tue,,3.0,999.0,,nonexistent,1.4,,-36.1,4966.0,5228.1,no
,blue-collar,single,,unknown,,yes,,jun,,270.0,,,,,1.4,94465.0,-41.8,,5228.1,no
21.0,,,university.degree,,yes,no,cellular,,fri,,2.0,,,nonexistent,,92893.0,-46.2,1.25,5099.1,no
,admin.,married,,,yes,no,telephone,,tue,,7.0,999.0,0.0,,,93994.0,-36.4,,5191.0,no
,,divorced,,no,yes,no,,,thu,149.0,2.0,999.0,0.0,,1.4,,,4962.0,5228.1,no
,,married,,,yes,,,,fri,,1.0,,0.0,,1.4,,-36.1,,5228.1,yes
30.0,self-employed,,university.degree,no,,no,telephone,sep,mon,,2.0,999.0,,,,,-29.8,,5017.5,no
,,,,no,,no,,,fri,,,,,,1.1,,-36.4,,,no
30.0,blue-collar,single,basic.6y,,no,,cellular,may,fri,,,999.0,1.0,failure,-1.8,92893.0,-46.2,,,no
,,,basic.6y,no,no,,cellular,aug,,,,999.0,0.0,,1.4,93444.0,-36.1,,5228.1,no
,admin.,,high.school,,,no,cellular,,wed,,1.0,,0.0,nonexistent,1.4,,,,,no
,blue-collar,,,unknown,,,,jul,wed,670.0,1.0,,,nonexistent,1.4,93918.0,,4963.0,,no
32.0,,married,basic.9y,,,,cellular,apr,fri,,,,0.0,nonexistent,-1.8,,-47.1,,5099.1,yes
42.0,,,high.school,unknown,yes,yes,,may,thu,157.0,1.0,999.0,,,,,-36.4,,5191.0,no
35.0,,married,,,,no,telephone,jun,,,3.0,,0.0,nonexistent,1.4,,-41.8,4865.0,,no
49.0,management,married,,no,yes,no,,nov,,846.0,,3.0,1.0,success,,93.2,-42.0,4021.0,5195.8,no
,housemaid,married,,unknown,yes,,,,wed,,,,0.0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,no
,admin.,single,,,,,telephone,,,202.0,1.0,999.0,0.0,nonexistent,,,,4947.0,,no
49.0,management,divorced,university.degree,,,,,,wed,,1.0,,0.0,,,,-36.4,,5191.0,no
39.0,technician,married,,no,,no,telephone,,,273.0,2.0,999.0,,nonexistent,1.1,93994.0,-36.4,4856.0,,no
33.0,,,professional.course,no,,,cellular,aug,,61.0,1.0,,0.0,nonexistent,1.4,,-36.1,,,no
36.0,services,divorced,,no,no,,,jun,tue,,1.0,,,nonexistent,1.4,,,4961.0,,no
33.0,blue-collar,married,basic.9y,,,no,,may,mon,,2.0,,0.0,,1.1,,-36.4,4857.0,,no
,admin.,,university.degree,,,,cellular,,mon,144.0,1.0,999.0,0.0,nonexistent,1.4,,-36.1,,,no
51.0,admin.,single,university.degree,unknown,yes,yes,,,,53.0,,,0.0,,-0.1,,,4021.0,,no
,,single,,,,,,may,tue,123.0,,999.0,,nonexistent,,93994.0,,4857.0,,no
,,single,high.school,no,,,cellular,,thu,322.0,,,,,-1.8,93075.0,-47.1,1435.0,5099.1,no
41.0,,,,no,no,,,jun,,280.0,,,0.0,nonexistent,1.4,,-41.8,4967.0,5228.1,no
38.0,technician,,professional.course,no,no,no,telephone,jun,thu,252.0,,999.0,0.0,,,94465.0,-41.8,4961.0,5228.1,no
25.0,unemployed,married,high.school,unknown,,unknown,cellular,,,,10.0,999.0,,,,,-42.7,,,no
52.0,,,,unknown,,,cellular,,,,3.0,,0.0,,1.4,93444.0,,4963.0,5228.1,no
23.0,,married,basic.9y,unknown,,no,,may,,20.0,6.0,,,,-1.8,,-46.2,1244.0,5099.1,no
47.0,,married,,unknown,,,,may,,262.0,1.0,999.0,,nonexistent,1.1,93994.0,,,5191.0,no
31.0,,,,no,yes,,,jun,fri,227.0,1.0,999.0,0.0,,,92963.0,,,,no
34.0,management,,,,no,yes,,,tue,,,,0.0,nonexistent,1.1,,-36.4,4856.0,,no
50.0,,married,basic.9y,,,no,telephone,,,296.0,,,0.0,,1.4,,,4959.0,5228.1,no
37.0,,single,high.school,no,,no,cellular,jul,mon,,,,,,1.4,93918.0,-42.7,4.96,,no
,admin.,,high.school,no,,no,cellular,jun,,,,999.0,0.0,nonexistent,,94055.0,,,,yes
,blue-collar,,basic.6y,,,unknown,,,,,,999.0,0.0,nonexistent,1.4,,-41.8,,,no
,,,university.degree,,yes,,,aug,thu,123.0,,999.0,,,,93444.0,,4968.0,5228.1,no
30.0,self-employed,,,no,,no,cellular,jul,,140.0,,,0.0,nonexistent,,,,,5228.1,no
29.0,,single,basic.9y,no,yes,no,telephone,may,wed,,,,1.0,failure,-1.8,92893.0,-46.2,1281.0,5099.1,no
49.0,services,,high.school,no,,no,telephone,may,wed,,2.0,999.0,0.0,,1.1,93994.0,,,5191.0,no
30.0,blue-collar,married,basic.9y,no,yes,yes,,,,,1.0,999.0,0.0,,,92893.0,,1299.0,5099.1,no
,,married,,no,yes,no,,nov,fri,13.0,,,,,,93.2,-42.0,4021.0,5195.8,no
,,married,,no,yes,no,cellular,apr,thu,,1.0,999.0,,nonexistent,-1.8,93075.0,,1.41,,yes
30.0,,,,no,no,,cellular,apr,,,1.0,999.0,,nonexistent,,93075.0,,1405.0,,no
27.0,,,,,yes,no,cellular,jul,,,1.0,999.0,0.0,nonexistent,1.4,,-42.7,,5228.1,no
,blue-collar,,basic.4y,,,,cellular,may,,,,999.0,1.0,,-1.8,92893.0,-46.2,,,no
49.0,,,,no,,no,telephone,,mon,,,999.0,,,1.1,,,4857.0,,no
,unemployed,,professional.course,no,,,telephone,sep,fri,,1.0,,,nonexistent,,,,0.773,5017.5,yes
,,,high.school,no,,no,cellular,,,430.0,,999.0,,nonexistent,,92893.0,,1299.0,,no
,,married,,,,no,cellular,,tue,,4.0,18.0,2.0,failure,-1.1,94601.0,-49.5,,,yes
31.0,,single,university.degree,,no,yes,cellular,,wed,126.0,,999.0,,nonexistent,,,-36.1,4967.0,5228.1,no
,management,,,no,yes,,cellular,aug,,,,,,nonexistent,,,-36.1,,5228.1,yes
47.0,,married,unknown,,no,no,telephone,may,,1334.0,,999.0,0.0,,1.1,93994.0,-36.4,4856.0,,yes
,,single,,no,,unknown,,,wed,,1.0,,,nonexistent,,,,,,yes
36.0,,single,university.degree,,,no,cellular,,wed,,,,,nonexistent,,,-46.2,1281.0,,no
38.0,services,married,,,,no,,may,,,2.0,,,nonexistent,1.1,93994.0,,4857.0,5191.0,no
,technician,single,professional.course,,yes,,,,fri,,,,,nonexistent,,93.2,-42.0,4021.0,,no
65.0,retired,married,basic.4y,,,,,,tue,141.0,2.0,999.0,,,-3.4,92649.0,-30.1,,5017.5,no
,,,basic.4y,no,yes,,,,,92.0,,999.0,0.0,,-1.8,,-46.2,1244.0,5099.1,no
,,single,university.degree,,,,,aug,mon,122.0,1.0,,,,,,-31.4,0.861,,no
,student,single,,,unknown,unknown,,sep,mon,,,6.0,3.0,success,,94199.0,-37.5,,,no
,technician,,,no,no,no,,,,,,999.0,0.0,nonexistent,-0.1,93.2,-42.0,,5195.8,no
31.0,,single,high.school,,,,,aug,,1033.0,,,0.0,nonexistent,1.4,,,,,yes
45.0,,married,university.degree,,no,no,telephone,may,tue,,2.0,,0.0,,1.1,93994.0,-36.4,4856.0,5191.0,no
34.0,admin.,single,,,,,cellular,,mon,81.0,4.0,999.0,0.0,,-1.8,,-47.1,,5099.1,no
,,,university.degree,no,,no,cellular,,,,,999.0,,nonexistent,,,,,,no
54.0,admin.,,university.degree,,no,no,telephone,jun,,,,999.0,0.0,,1.4,94465.0,,4961.0,,no
,,,,no,yes,,,apr,fri,,,,1.0,,-1.8,93749.0,-34.6,0.663,,no
,blue-collar,,,no,yes,no,cellular,,,,,,0.0,nonexistent,,93918.0,,,5228.1,no
,,,,,,,cellular,,,101.0,,999.0,1.0,failure,-1.8,,,,,no
,,single,university.degree,,yes,yes,,may,tue,,,,0.0,nonexistent,1.1,93994.0,-36.4,,,no
42.0,,married,university.degree,no,,,,nov,,,,999.0,,,-0.1,,,,5195.8,no
,,single,high.school,no,,no,cellular,may,,,1.0,999.0,,nonexistent,,,,1334.0,5099.1,no
38.0,,single,professional.course,,no,no,,,mon,147.0,2.0,999.0,0.0,nonexistent,1.1,,,4858.0,,no
,,,,,,no,,nov,wed,,1.0,,0.0,nonexistent,,93.2,,4.12,,no
55.0,,,high.school,no,,,,,tue,,,,,,1.1,93994.0,,4856.0,,no
56.0,entrepreneur,,university.degree,no,no,,telephone,may,tue,,1.0,999.0,,nonexistent,,,-36.4,,5191.0,no
42.0,admin.,single,basic.9y,,no,no,telephone,,,,,999.0,0.0,,1.1,,-36.4,4855.0,5191.0,no
41.0,management,married,university.degree,no,no,no,,,mon,696.0,2.0,7.0,,,,,-30.1,0.715,,yes
,,married,basic.9y,no,,no,telephone,,,509.0,2.0,,0.0,nonexistent,,,,4859.0,,no
,,,,,no,no,,aug,,544.0,,,,,,,,0.904,,yes
,blue-collar,,,no,,no,,may,,,1.0,999.0,,nonexistent,,,-46.2,1327.0,,no
25.0,admin.,single,,no,yes,,,may,,427.0,1.0,,,,-1.8,,,,5099.1,yes
,admin.,,,no,,no,cellular,,,427.0,1.0,6.0,,,,,,0.646,,yes
,,,,no,,yes,cellular,nov,,98.0,,,0.0,nonexistent,-0.1,,-42.0,4.12,5195.8,no
45.0,unemployed,,,,no,no,,,,,3.0,999.0,,,,92201.0,,,5076.2,no
,technician,single,high.school,no,,no,telephone,may,wed,,1.0,,0.0,nonexistent,1.1,,,4857.0,,no
30.0,admin.,single,university.degree,unknown,yes,no,,,mon,,2.0,,0.0,,,,,,5228.1,no
,admin.,,university.degree,no,no,,,,wed,,1.0,,0.0,,,,,,,no
29.0,admin.,,,,yes,,telephone,jun,,63.0,,,,,,94465.0,-41.8,4961.0,5228.1,no
,,single,university.degree,,,,,nov,tue,,,999.0,,nonexistent,,93.2,-42.0,4153.0,,yes
,management,,professional.course,no,,,,nov,,,4.0,,0.0,,,93.2,,,5195.8,no
47.0,,,basic.9y,no,yes,,,may,,271.0,,,,,1.1,,-36.4,4856.0,5191.0,no
31.0,technician,,,no,,no,,,fri,,5.0,,,,-0.1,,-42.0,,,no
,blue-collar,married,basic.9y,no,,no,,may,tue,216.0,1.0,999.0,,nonexistent,,,-36.4,4856.0,5191.0,no
,blue-collar,divorced,basic.4y,no,no,,telephone,,,,7.0,,0.0,nonexistent,,,,,,no
,,single,professional.course,no,yes,no,,apr,thu,218.0,,,2.0,success,-1.8,93075.0,,,,yes
33.0,services,divorced,,no,yes,,,jun,,73.0,,,0.0,nonexistent,,,-41.8,,5228.1,no
,services,,,unknown,no,yes,cellular,,,338.0,1.0,999.0,,nonexistent,1.4,93918.0,,4962.0,,no
41.0,,,,,,no,,,thu,,,999.0,,,,93444.0,-36.1,,5228.1,no
,technician,married,,,,no,,,tue,64.0,1.0,,,,-1.8,92893.0,,,5099.1,no
,,married,basic.6y,,,yes,cellular,,tue,,,999.0,0.0,,,,,4963.0,,no
33.0,services,,high.school,no,,,,,,654.0,1.0,,,nonexistent,1.4,,-42.7,4958.0,5228.1,no
,admin.,married,university.degree,,,,telephone,,,52.0,1.0,999.0,0.0,nonexistent,,,-42.0,4191.0,,no
,,,,unknown,no,,telephone,may,,293.0,1.0,,,nonexistent,,93994.0,,4857.0,5191.0,no
,,,university.degree,,,,,,thu,63.0,1.0,999.0,,,1.4,,-36.1,,,no
25.0,,married,basic.9y,,no,no,,may,,201.0,3.0,999.0,0.0,,-1.8,,,,,no
28.0,,,basic.9y,,,,telephone,,fri,489.0,,999.0,,nonexistent,1.1,,-36.4,,5191.0,no
,,,,no,,no,,,,75.0,,999.0,0.0,nonexistent,1.4,,,,5228.1,no
,blue-collar,married,basic.6y,,no,no,telephone,may,,221.0,,,,,,93994.0,-36.4,,5191.0,no
