age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome,y
,,,,,,,-47.1,1479.0,,,,,,,services,yes,divorced,,nonexistent,no
,,,,,1.4,,,,,,,,,yes,blue-collar,,,jun,,no
,,3.0,,,,92963.0,,,,cellular,mon,no,,,,no,married,jun,,yes
,,1.0,,0.0,-1.8,,-47.1,1.41,5099.1,cellular,,unknown,,,,,divorced,apr,,no
,,,,,1.1,,-36.4,,,,,,,,blue-collar,no,married,may,nonexistent,no
29.0,337.0,3.0,,,,,,,,cellular,,,,,,yes,,,,no
33.0,,2.0,,,,93444.0,,4964.0,,,fri,,,,admin.,,,,,no
,,,,,,93075.0,,,,,,,,,retired,no,,,,no
,205.0,1.0,999.0,1.0,-1.8,92893.0,,,,,wed,unknown,,no,entrepreneur,,,,failure,no
,,,,,,,,,,,wed,no,,,,,,,,no
46.0,1026.0,2.0,,0.0,,93994.0,-36.4,,5191.0,telephone,thu,,,yes,,,divorced,,,no
41.0,,2.0,,,,,,,5228.1,,mon,,,,blue-collar,no,married,,,no
57.0,104.0,,,,1.4,,,,,cellular,,unknown,university.degree,,,,,,,no
,,,,,,,,,,,mon,,professional.course,,,,married,mar,,yes
,,,999.0,0.0,,93876.0,,,,telephone,fri,,,,,,,,nonexistent,no
45.0,,,,,-0.1,93.2,-42.0,,,cellular,,,,,,no,,,,no
,249.0,3.0,,1.0,,93.2,,,,,,,,yes,blue-collar,,married,,,no
32.0,,,999.0,,,,,1.41,,,,,basic.9y,,,,,,,no
,,,999.0,0.0,,,,4965.0,,,,no,basic.6y,,housemaid,no,,,,no
63.0,510.0,,,,-3.0,,,,,,,no,,,technician,,,,failure,yes
,,,,,1.4,93444.0,,,,cellular,thu,no,university.degree,,,,,aug,nonexistent,no
43.0,,,,,1.1,,,,,telephone,tue,unknown,,,blue-collar,,,may,,no
,754.0,,,,,,-36.4,,,,,,,,,,,may,nonexistent,no
,,,,,,,,4153.0,,,tue,no,,,,no,,,,no
36.0,,,999.0,0.0,,,,1291.0,5099.1,,,,high.school,,services,no,single,,,no
,,1.0,999.0,,1.1,,,,,telephone,,,,yes,,yes,,,,no
,,,999.0,,-1.8,92893.0,,,,,mon,,,no,blue-collar,,married,,,no
,,,,,,,,,,cellular,,no,,,,,,,,no
,124.0,,999.0,,1.4,,-36.1,,,cellular,,,,yes,,,,aug,,no
29.0,,,,1.0,,,-46.2,1354.0,5099.1,,,,,yes,,,,may,,no
,,,,,,,-42.0,,,,,,basic.6y,,,,married,,,no
,115.0,,,,,93749.0,,,,cellular,thu,,,,,,,apr,failure,no
,,,,,,93918.0,,4963.0,5228.1,cellular,fri,no,,,technician,,,jul,,no
,85.0,,,,1.1,,-36.4,,,,,unknown,,,services,,,may,,no
,,,999.0,,,93444.0,-36.1,4963.0,,,,no,high.school,yes,,no,,aug,,no
,,,999.0,1.0,,92893.0,-46.2,1291.0,,,,,,,,,,may,,no
,327.0,2.0,,1.0,,,-47.1,,,,,,university.degree,yes,,,,,failure,no
,,,,0.0,,,,,,,,,,,,,,,,no
36.0,,,999.0,0.0,-0.1,,,,,,,,high.school,,,,,,,no
,,1.0,999.0,,-3.4,,,,,,,no,high.school,,,no,,,failure,yes
,,,,,,94465.0,,,,,,,basic.9y,,,,,,,no
43.0,,,999.0,0.0,,,-42.0,,,,mon,no,,,management,,,,,no
,218.0,,,,,93075.0,,,5099.1,cellular,,no,,,,,,,,no
33.0,576.0,,,0.0,,93444.0,,,5228.1,cellular,fri,,,yes,,,married,,,yes
40.0,,1.0,,0.0,,93994.0,,,,,,,professional.course,,admin.,,,,nonexistent,no
38.0,,,,0.0,,,,,5228.1,,,,,no,admin.,yes,,,,no
,,,,0.0,,,,,,,,no,,,services,,married,may,nonexistent,no
,,,,0.0,,93994.0,-36.4,,,,,,,,blue-collar,,,,,no
,,,,0.0,,,,,,telephone,,,,yes,,,,may,,no
,567.0,1.0,3.0,,-1.1,94601.0,-49.5,1.0,,,,,high.school,,retired,,,oct,,yes
,168.0,,999.0,,1.4,93918.0,,4961.0,,,,no,,,,,,,,no
,,1.0,,0.0,,,,,5195.8,,,,basic.9y,yes,,,,nov,,no
48.0,,2.0,,,1.4,93444.0,,,,,,no,,,admin.,,,,,no
38.0,,1.0,,,-1.8,92893.0,,,,,,,,,,,,may,,no
,,1.0,999.0,0.0,,,,,,,,no,,,,no,married,,,no
,,,,0.0,,,,,,telephone,,,,,admin.,no,,,nonexistent,no
,187.0,,999.0,0.0,-0.1,,-40.4,,,telephone,,,,,student,,,oct,,yes
,,,,,,,,4965.0,5228.1,cellular,,no,high.school,no,,,,,,no
,,3.0,999.0,,1.1,,,,,telephone,,,basic.6y,,unemployed,,,may,,no
,,1.0,999.0,0.0,,,,,5076.2,,,no,,,,no,married,,,no
,,,,,1.1,,-36.4,,5191.0,,,,university.degree,,,,,,nonexistent,no
,,1.0,999.0,,,93.2,,4191.0,,,,,professional.course,,,no,married,nov,,no
,205.0,,,,1.1,93994.0,,,,,,no,,,,no,,,,no
44.0,,,,0.0,1.1,,,,5191.0,,,,,,,,divorced,may,nonexistent,no
,104.0,,,,1.4,,-41.8,,,,,,basic.9y,,,,divorced,,nonexistent,no
,,,,,,92649.0,,0.716,,,,,university.degree,no,,,,,,no
,,8.0,,,1.4,94465.0,,,,,,,high.school,,,,married,,,no
,151.0,,,,,,,,5099.1,,,,,,,,,,,no
26.0,,,,,,,,1266.0,5099.1,,,,university.degree,,,,,,,no
,,5.0,,,,,,,,,,,,,,,,,,no
,61.0,,,0.0,,93.2,,,,,,,,no,,,,,nonexistent,no
,,5.0,999.0,,,92893.0,,,,,,,,no,services,,married,may,,no
,39.0,,,1.0,,,,1334.0,5099.1,,,,,,,yes,,,,no
,,,,0.0,1.4,,,,,,wed,,,yes,,,,,,no
,,,999.0,,,,,,,,tue,no,high.school,yes,,,single,,,no
,45.0,,,0.0,,,-36.4,,,,,unknown,,,,no,,may,nonexistent,no
,,1.0,999.0,,,92893.0,,,5099.1,,fri,no,,yes,,yes,,,nonexistent,no
,,,,,,93918.0,,,5228.1,,,unknown,,yes,,,,jul,,no
40.0,,,,,,,-31.4,,,cellular,,no,high.school,yes,,no,married,,success,no
52.0,200.0,,999.0,,1.4,93918.0,,,5228.1,,,,university.degree,,,,,jul,,no
,,1.0,,,,,,,4991.6,,,,,,self-employed,no,single,,,no
,253.0,,999.0,,,,,,5191.0,telephone,,,,no,,no,,,,no
34.0,125.0,3.0,999.0,0.0,-1.8,,,,5099.1,cellular,wed,,,,,,single,may,,no
,103.0,,,0.0,,,-36.4,4855.0,,telephone,thu,,high.school,,,no,married,,,no
,78.0,,,,,,,,,,,unknown,,,,no,married,,,no
,,,,0.0,,92893.0,-46.2,,5099.1,,,,high.school,,,no,,,,no
,20.0,,,0.0,-1.8,,,,,cellular,,no,,,,,,,,no
31.0,,2.0,999.0,,,,,4964.0,,,wed,,,,management,,married,aug,,no
,67.0,,,,,92893.0,,1327.0,,,,,,,blue-collar,,married,may,nonexistent,no
,1168.0,2.0,,0.0,,,,,,telephone,,unknown,basic.9y,,,,,,,no
29.0,240.0,,999.0,,1.4,94465.0,,,,,thu,,high.school,,services,,,jun,,no
44.0,,,999.0,,,,-47.1,,,cellular,,no,high.school,,,,married,,,no
25.0,,,999.0,0.0,,93075.0,,,,,,,university.degree,,,,,,,no
,,4.0,,,,93994.0,-36.4,,,,,,,,,,,may,,no
,239.0,,,,,,-47.1,1405.0,,cellular,,,,,,,,apr,failure,no
25.0,90.0,1.0,999.0,,-2.9,92201.0,,,,,,,unknown,,,,,,failure,no
,74.0,,,,,,,,,,,no,,no,,,single,,,no
,499.0,,,,,,-47.1,,5099.1,,,,,,,,,apr,,yes
,,,999.0,,-0.1,,,,,,,no,,,blue-collar,,married,nov,failure,no
,121.0,,999.0,,,92963.0,,,5076.2,,,,university.degree,,,,,,,yes
,,,999.0,,-1.8,,-46.2,,,,wed,,,,,no,,,,no
35.0,393.0,,999.0,,,,-42.7,,,,,unknown,,,,,married,,nonexistent,no
42.0,617.0,,999.0,,,,,4857.0,,,,,,,technician,,,,,no
,,,,0.0,1.1,93994.0,,4857.0,,telephone,,,basic.4y,,blue-collar,no,married,,,no
,,2.0,,,-0.1,,-42.0,4021.0,,,fri,,basic.6y,yes,blue-collar,,married,,,no
,,1.0,,0.0,,,,,,,,,,,,no,,,,no
,,,999.0,,,,,,,,wed,no,,,,,married,aug,,yes
53.0,,,,,,93918.0,,,5228.1,,,,,,,,,,nonexistent,no
45.0,,,,0.0,1.4,,-42.7,,,,,,,,unknown,,,,nonexistent,no
,422.0,,,0.0,1.4,,-42.7,,5228.1,,,no,,,,,divorced,,nonexistent,no
32.0,,,,,-1.8,,,,,,fri,,,yes,technician,,single,,nonexistent,no
,,,,0.0,-1.8,93075.0,,,,,,no,university.degree,,,,single,,,no
,58.0,,999.0,,,,-46.2,,5099.1,,,no,high.school,yes,admin.,,,may,,no
33.0,128.0,,,,,,-41.8,,5228.1,telephone,,no,professional.course,no,technician,,divorced,,,no
,,,,,1.4,94465.0,,4959.0,,telephone,,no,,no,services,,single,,,no
,,1.0,,,,,,,,,,,basic.9y,yes,,,married,apr,,no
,,,,,1.4,,,,5228.1,telephone,,,,,admin.,,,,nonexistent,no
,50.0,,999.0,,1.4,94465.0,-41.8,,5228.1,,mon,,basic.4y,,blue-collar,no,,,,no
,192.0,,999.0,,,,,,5228.1,,,,basic.9y,yes,unemployed,no,married,,,no
42.0,,,999.0,,-1.8,,,1327.0,,,,no,,,services,,married,may,,no
30.0,,,999.0,,,,-42.7,,5228.1,cellular,thu,no,,yes,,,,,,yes
41.0,95.0,,,0.0,1.4,,,,,,,,,yes,services,,,,,no
24.0,,3.0,,,-1.8,92893.0,,,,,,,,,,no,,,nonexistent,no
35.0,91.0,,999.0,0.0,,,-36.4,4857.0,,,mon,,basic.9y,,,,,,nonexistent,no
,97.0,,,0.0,,,-36.1,,5228.1,,wed,,,,,,married,,,no
,,4.0,,0.0,,,,1.25,5099.1,telephone,,,,,,no,,may,,no
,,,,,,94465.0,-41.8,4961.0,5228.1,,,,,,,no,,jun,nonexistent,no
,,,999.0,,,,,,,,,,high.school,,,,,,,no
,276.0,,,0.0,1.4,94465.0,,,,,tue,,basic.4y,,,,,,,no
,,,,0.0,,,-31.4,0.854,,cellular,wed,no,,no,,,single,,,no
,,,,,,92893.0,,,,,wed,,,,technician,,,may,,no
46.0,,,999.0,0.0,,,-42.0,4.12,,,wed,no,,,,,divorced,,,no
,,,999.0,,,92893.0,,,,cellular,,,high.school,,admin.,no,,may,,no
46.0,,,,,,,,,,,mon,no,basic.9y,,,,,,,no
46.0,,,,,,94465.0,,,5228.1,,,,,yes,,no,,,,no
31.0,,,,,-1.8,93075.0,-47.1,,5099.1,,,,,,,,,,,no
,,,,,,,,,,,,no,professional.course,no,,,,jun,,no
30.0,144.0,,,,,,,4857.0,,,,,,,technician,no,,may,nonexistent,no
38.0,612.0,,999.0,,,93075.0,,,5099.1,,,,basic.9y,yes,,,married,,,no
32.0,,,999.0,,-3.4,92649.0,-30.1,,,,thu,,,,,,,,,no
28.0,521.0,2.0,,,,,,,,telephone,,,basic.9y,,blue-collar,,,,,no
,,2.0,999.0,,,94055.0,-39.8,,4991.6,,wed,,,,,,,,nonexistent,yes
27.0,,,,,1.1,,,,,,,,,,,,,may,,no
39.0,,,,,,,,,,cellular,,,basic.9y,,,,,,nonexistent,no
48.0,360.0,3.0,,,,,-42.7,,,,,,,unknown,,unknown,married,,,no
,,,,,1.4,94465.0,,,,,,,,,,,,,,no
,,,,0.0,-1.8,93075.0,,1405.0,,,mon,no,,,,no,,,nonexistent,no
37.0,,2.0,,,,,-46.2,,,cellular,,,,,,yes,,,failure,no
,324.0,,,0.0,,,-47.1,,,,tue,no,professional.course,yes,,,,apr,nonexistent,yes
,192.0,,,0.0,,,,4864.0,5228.1,,tue,,,no,admin.,,,,,no
,267.0,,999.0,,,,,,,telephone,,,,,,,single,,,no
,50.0,,999.0,0.0,,,,,,,fri,no,,,,,,,nonexistent,no
,,,999.0,,,92893.0,-46.2,,,,,no,,,,no,,,,no
36.0,,,999.0,,,,,,,,wed,,,,,,,,,no
,,2.0,,,,,,,,cellular,,unknown,,,,,,nov,,no
35.0,178.0,,,0.0,,,,,,,,,basic.4y,,,,,,nonexistent,no
,,,,1.0,,,,,,,,,professional.course,no,technician,,,,failure,no
,263.0,,,,-1.8,,-46.2,,5099.1,,,,high.school,,services,,,,success,no
32.0,,,999.0,,,,,,,,,,university.degree,yes,,yes,,,failure,no
,51.0,,,,-0.1,,,4153.0,5195.8,,,,,,,no,,nov,,no
,,,,0.0,,93994.0,-36.4,,,,,no,,no,,,,,,yes
,,,,,,,-36.4,,5191.0,telephone,,,,,,no,,may,,no
52.0,,,,,1.4,,,,5228.1,telephone,,,university.degree,,,,married,,,no
,,1.0,999.0,,,,,,,,tue,,,no,entrepreneur,,,,failure,no
,,,,,1.4,,,,5228.1,,,,,yes,technician,,,jul,,no
43.0,,1.0,,0.0,-0.1,,,,,,tue,no,,,,no,,,,no
,,,,,,,,0.883,,,thu,,professional.course,no,,,married,aug,,no
,58.0,1.0,3.0,,-1.8,92893.0,,,5099.1,,tue,,high.school,,unemployed,,single,,,no
28.0,51.0,,999.0,,,,-42.7,4963.0,,telephone,wed,,,,,,single,,nonexistent,no
,,,,0.0,,92379.0,,,,,,no,,yes,,no,,sep,,no
,,2.0,,,,93444.0,,,5228.1,,,no,,,,yes,,aug,,no
,,,,,,,,,,cellular,,no,,,,,,,nonexistent,no
,,5.0,,,,92893.0,,,,cellular,,,,yes,,,single,,,no
,,,,,,93918.0,,,,,,,,yes,self-employed,,,,,no
55.0,,,,0.0,,,,,,,,,,,,,,,,no
46.0,,2.0,,,,,,4857.0,,telephone,,unknown,basic.9y,no,self-employed,,,,,no
25.0,214.0,,,,,,,4961.0,,,,no,,,,,,,,no
32.0,,,,,1.4,,-36.1,,,,,,,,,,,,,yes
25.0,,2.0,,,1.4,,,,,,mon,,,,,,,jun,nonexistent,no
,,2.0,999.0,,,94465.0,,,,,tue,,,yes,,yes,married,,,no
,367.0,,999.0,,,94199.0,,,,,wed,,unknown,,,,,,failure,no
,,,999.0,0.0,,93994.0,,,,telephone,,no,,yes,,,,,,no
,454.0,,,,-0.1,,,,5195.8,,,no,,,,,,,,yes
,95.0,,,,,,,,5228.1,,,,,yes,,,,,,no
30.0,74.0,,999.0,,,,,,5228.1,,,,,,,,,jul,nonexistent,no
,,,,0.0,-1.8,,,1299.0,,,,,basic.9y,no,,,,,,no
,,2.0,,,,,-42.7,,5228.1,,wed,,,,services,,divorced,,nonexistent,no
30.0,73.0,,,0.0,-1.8,92893.0,,,,,,unknown,,,,,,,,no
30.0,,10.0,,,,,-42.7,4968.0,,cellular,,,,yes,services,,,,,no
,575.0,9.0,,,,,,4.12,5195.8,cellular,,,basic.9y,,,,,,,no
,,,,,-1.8,93075.0,,,,cellular,,no,high.school,yes,,,,,,no
,116.0,,,,,,-31.4,,,,,,university.degree,,,no,single,,nonexistent,no
,171.0,,,,1.1,,-36.4,4864.0,,,,,,,,no,,,,no
,,,,0.0,,92893.0,,,5099.1,,mon,,,,,,,,nonexistent,no
,,,,,1.4,,,,,,mon,,university.degree,,,,,,,no
,,,,,-1.8,,,1266.0,,cellular,thu,no,university.degree,,,no,,,,no
,,2.0,999.0,0.0,,,,,,telephone,tue,,,,,,,,nonexistent,no
,,,999.0,,-1.7,,-40.3,,4991.6,,,no,,,,no,,jul,,yes
,446.0,2.0,,,-1.8,,-47.1,,,,fri,,,,technician,,,,nonexistent,no
,,3.0,,0.0,,,,,,,,,basic.6y,,admin.,,married,may,,no
,,2.0,,,-1.8,92893.0,-46.2,1291.0,,cellular,,no,,,services,,,,,no
,,19.0,999.0,,,,-36.1,,5228.1,cellular,,,university.degree,,,yes,,,,no
,536.0,,,,-1.8,92893.0,-46.2,,,,,,,,blue-collar,no,single,,failure,yes
,,1.0,999.0,,,93994.0,,,,,,no,,,,,,,,no
,88.0,1.0,999.0,0.0,,93075.0,,1405.0,,,fri,,high.school,yes,,,,,,no
,,,,1.0,,,,,5195.8,,,,,,technician,,,,,no
,279.0,,,0.0,,93994.0,,,,,,,university.degree,no,management,no,,,nonexistent,no
,,,999.0,,1.4,,,,,,,no,,,,,,jun,,no
,67.0,,,,,,,,5099.1,,,no,,,,,married,apr,,no
,,,999.0,,,,-34.6,0.659,,,,no,,,,,married,,nonexistent,yes
39.0,,4.0,,0.0,,,,1327.0,,,,no,professional.course,no,,,,,,no
45.0,290.0,,,,,,,4961.0,,,,,,no,,,married,,nonexistent,no
,,2.0,,0.0,,93444.0,,4967.0,5228.1,,,,professional.course,no,,,,,,no
,,,,0.0,1.1,,,,5191.0,,,no,,yes,services,,,may,,no
,,,,,-1.8,92893.0,,,,cellular,,,,,,no,married,,failure,no
,,,,,1.4,,,,,,,,,no,,no,,,,no
31.0,291.0,,,0.0,-1.8,,,0.692,,,,,professional.course,,,,,,nonexistent,yes
34.0,,,,,,94027.0,-38.3,,,,,no,,,,,,,,yes
,151.0,,,,-1.8,92893.0,,1266.0,,telephone,,,,,,,single,,,no
,,,,,1.4,,,4961.0,,,,,,yes,,,,jul,,no
,,1.0,,0.0,1.1,,,4856.0,,,tue,,,,blue-collar,no,,,,no
,,7.0,,,-1.8,,-34.8,,5008.7,,wed,,,yes,,,,,,no
,,,,,,,,,,,,,,,blue-collar,,married,,,no
,198.0,,999.0,,,94465.0,-41.8,,,,,,,,,,,jun,,no
,214.0,,,,,,-36.4,4857.0,5191.0,,,,,,blue-collar,,married,may,,no
55.0,,,999.0,,1.1,,,,5191.0,telephone,,,basic.4y,,,,,may,,no
40.0,,,999.0,0.0,1.1,,-36.4,4857.0,,,,,,,,,,may,,no
,,,,0.0,,,,,,,tue,,,,blue-collar,,,,,no
,,,999.0,,,,,,5017.5,,,,high.school,,,,,,,yes
31.0,,6.0,,,1.4,,-41.8,4958.0,5228.1,,,,,,services,,married,,,no
,,,,,-1.8,,,,,,wed,,,,,,married,may,,yes
,16.0,1.0,,,1.4,93918.0,,,,,,,,,blue-collar,,,,,no
35.0,19.0,,,,,,,4962.0,,,,no,,,,,,,nonexistent,no
,,3.0,,,1.4,94465.0,,,5228.1,,,,,,services,,,,,no
,,,,0.0,1.4,93918.0,,4959.0,5228.1,telephone,,,,,blue-collar,,married,,,no
,,1.0,,1.0,-0.1,,-42.0,,5195.8,,,,unknown,yes,,,,,failure,no
38.0,,,,,,92893.0,-46.2,1344.0,5099.1,,,no,,,technician,no,,,nonexistent,no
,334.0,,,,1.4,,,,,,,,,,,,,,,no
,,,999.0,0.0,,92893.0,-46.2,,5099.1,,,,,no,,,,,,no
,,,,0.0,,93918.0,-42.7,4962.0,,cellular,,,,no,,yes,,,nonexistent,no
27.0,,,,,,,-49.5,,,cellular,,no,high.school,,,,,,,yes
60.0,,,999.0,,,,,,5099.1,,,,,yes,retired,no,,,,yes
,,,,,-1.8,,,1313.0,,,,no,,,,,divorced,,,no
,,,,,,93369.0,-34.8,,,cellular,fri,,,,retired,no,,mar,,yes
43.0,471.0,,999.0,,1.4,93444.0,-36.1,4965.0,5228.1,cellular,,unknown,,,technician,no,,aug,,no
38.0,,1.0,,,,,,,,cellular,,,,,,,,,,no
24.0,,1.0,,,,,,,5099.1,cellular,,,,,,,,,nonexistent,yes
46.0,,,,,,,,4856.0,,,,,basic.4y,no,,no,,may,nonexistent,no
,109.0,1.0,,0.0,,,-42.7,,5228.1,cellular,,no,,,,,,,,no
,,5.0,,,,,-46.2,1291.0,,,,,,,services,,divorced,may,,no
33.0,,2.0,,,1.4,,-36.1,,5228.1,,,no,university.degree,,,,,aug,,no
,556.0,,999.0,,1.1,,,4864.0,,telephone,,,,,,no,divorced,,,no
34.0,,,,,,,,,5195.8,,,,,,,no,,,,no
,1994.0,,,,1.4,,,4967.0,5228.1,,,,,,,no,,jun,,no
41.0,,,,0.0,-0.1,,,,5195.8,,wed,no,,,management,,married,nov,nonexistent,no
31.0,140.0,,,,,,-36.1,,5228.1,,thu,,,,,,,,nonexistent,no
,,,,,,92893.0,,1281.0,,,,no,,,admin.,,single,,nonexistent,no
49.0,,,,,-0.1,,,4021.0,5195.8,,fri,,,no,,,,,,no
37.0,,,,0.0,,,,,,cellular,,,,,admin.,,,,,no
,,,999.0,0.0,,93994.0,-36.4,,,,wed,no,,,management,no,,may,,no
,,,,0.0,,94465.0,,4959.0,,,,,basic.6y,yes,retired,,,jun,,no
37.0,,,,0.0,,,-42.7,,5228.1,cellular,,unknown,,yes,blue-collar,,,,,no
,73.0,10.0,,,,,,,,cellular,,,,,,,married,jul,nonexistent,no
,,,,0.0,,,-47.1,,5099.1,,,,basic.6y,,,no,,,,no
34.0,,7.0,,,,,,,,cellular,,no,university.degree,,,,married,jul,nonexistent,no
,,,999.0,0.0,,,,4.12,5195.8,,,,,yes,,,,,nonexistent,no
,,,,,,,,,,,wed,,university.degree,,,,,,,no
,,,,,1.4,,-42.7,,,cellular,,no,university.degree,,admin.,no,,,,no
,143.0,,999.0,,-2.9,,,0.843,5076.2,,,,,,,no,,,,no
,528.0,,,,,,,,,,mon,,basic.4y,yes,blue-collar,,married,may,,no
,,2.0,,,,,-36.1,,5228.1,,,,,,,no,,aug,,no
34.0,,,,,,92893.0,,,,cellular,,no,,no,admin.,,single,,,no
32.0,,,999.0,,,,,1327.0,,,,,,no,,,,may,,no
,,,,,1.1,,,,5191.0,,,unknown,,yes,,no,,,nonexistent,no
46.0,,,999.0,,,,,1262.0,,cellular,tue,,,,,,married,jun,,yes
39.0,,3.0,,,,,-46.2,,,,,,,,,,single,,failure,no
,107.0,,,,,,-46.2,1266.0,,,,no,,,,,married,,,no
,,,,,,,-49.5,,,,,,,no,management,,,,nonexistent,no
,,,,,,,,,,,,,,no,blue-collar,,,,failure,no
,706.0,,,,,,-41.8,4959.0,,,,,,no,,,,,,yes
,,,,0.0,,,,,5017.5,,,,,,blue-collar,no,,oct,,no
,192.0,1.0,,,1.4,,-41.8,4961.0,,telephone,,,professional.course,,,,,,,no
,,,,,1.4,,,,,,,no,basic.9y,,,,,,nonexistent,no
,,1.0,,,,,,,,telephone,wed,no,,yes,,no,single,,nonexistent,no
,,,,,-1.8,,,,,cellular,wed,,basic.4y,,,,married,,,no
,,,,,,,-37.5,,,,fri,,,,,,,,failure,no
,,,,,1.4,93444.0,,4964.0,,,,,,no,,,,,,no
,85.0,2.0,999.0,,,,,,5099.1,,,,,,admin.,yes,married,,,no
39.0,64.0,,999.0,0.0,,,-36.1,4962.0,,,,unknown,university.degree,no,,,,,,no
,,,,,1.4,93918.0,,,,,,unknown,basic.9y,,,,,,nonexistent,no
36.0,153.0,,,,,,,,,,,,,,,,,,,no
38.0,,,,,,,-37.5,,,,,,,,,,,sep,,yes
,,,999.0,,,,,,,,,,,no,,no,married,,,no
46.0,,1.0,,,,93994.0,-36.4,,,,,,,,,no,,,nonexistent,no
,,,,,,93444.0,,,,,tue,,,,,,single,,,no
29.0,,,999.0,0.0,,,,,,,,no,,,,,,,,no
,,,,,,,,,,,,no,,,,,married,,nonexistent,no
,564.0,2.0,999.0,0.0,,93.2,,,5195.8,,mon,no,high.school,,,no,married,,,no
32.0,,,999.0,,,,,,5191.0,telephone,,no,basic.9y,,,,,,nonexistent,no
,,,,,,,,4864.0,,,wed,,,,,,,jun,,no
,,,,,,,,4191.0,,,mon,,,,,no,divorced,,,no
,18.0,,,,,,,,5228.1,,thu,no,,no,,,married,jul,,no
48.0,,6.0,,,1.4,,,4962.0,,cellular,thu,,university.degree,,technician,no,,aug,nonexistent,no
28.0,265.0,1.0,999.0,0.0,,93994.0,,4859.0,5191.0,telephone,,,,,,,single,,nonexistent,no
,,,,,,,-36.4,4.86,,,thu,,,,services,no,,,,no
41.0,53.0,1.0,999.0,,,,,,5099.1,,,,,,,,,,,no
,122.0,,,0.0,-1.8,,,,,,wed,,,,,,,,,no
,,,,,1.4,93444.0,,,,,,,professional.course,yes,,,single,,,no
,,6.0,,,,,,,,cellular,fri,unknown,,no,,,,,,no
46.0,,,,0.0,1.4,,,,5228.1,,,unknown,,,,,,aug,,no
,,,,,,,,,,telephone,,unknown,,,,no,married,,,no
41.0,,,6.0,,,,,,,,,no,,,technician,,divorced,mar,,yes
,,4.0,,0.0,1.4,,,,5228.1,,,,,,blue-collar,,,,,no
,,,,,,93994.0,-36.4,,,telephone,thu,,university.degree,,management,,married,,,no
,,,999.0,,,,,,5076.2,,,,basic.9y,no,,no,,,,yes
,30.0,,999.0,,,,-42.0,,,,,,university.degree,,,,single,,,no
39.0,189.0,,,0.0,,,,1453.0,5099.1,,tue,,,,,,,apr,nonexistent,no
,,,,,,,-36.4,4.86,,,,,university.degree,yes,,,,,,no
,,,,,,,,4857.0,,telephone,,no,,yes,blue-collar,,,,,no
,,,,1.0,,,,,,cellular,,,,,,no,,,,yes
,199.0,,999.0,,,,,4962.0,,,tue,unknown,,,,no,single,,nonexistent,no
,,,,,-2.9,92963.0,,,,,mon,,,,technician,,,,,no
,,,999.0,0.0,,94465.0,-41.8,,,,,unknown,,,,,,,,yes
28.0,,,,0.0,,93369.0,-34.8,0.643,5008.7,cellular,,,university.degree,no,,,single,,nonexistent,no
,245.0,1.0,,,,,-36.1,,5228.1,cellular,tue,,university.degree,,,,,aug,,no
,363.0,,,,,,-50.0,,,,,no,professional.course,,,,married,,success,yes
,,,,0.0,1.1,,,,,telephone,tue,unknown,,yes,entrepreneur,no,,,,no
,1203.0,,999.0,,-1.8,,,,,,tue,,,,,no,,may,failure,yes
,,,,,-0.1,,,4191.0,5195.8,cellular,mon,no,,yes,,,,,,no
,173.0,1.0,999.0,,,,-42.7,,,,,no,,,,,,jul,nonexistent,no
,,,999.0,,,,-42.0,,,cellular,,,,,admin.,no,,,nonexistent,no
,,3.0,999.0,,,,,,,cellular,,,professional.course,yes,,no,,,,no
31.0,,4.0,,,,,,4076.0,,cellular,,no,basic.4y,,,,,,,no
58.0,418.0,,,,,93.2,,,,,wed,,,,,,,nov,success,yes
,349.0,,999.0,,,,,4864.0,5228.1,,,,basic.9y,,,,married,,,no
,,,,,1.4,,,,5228.1,,,,basic.9y,,,,single,,,no
,,2.0,,,,93.2,,,,cellular,,,,,,,,,,no
,,,,0.0,,,-41.8,,,,,,,yes,,,,,nonexistent,yes
,85.0,,999.0,,,93918.0,-42.7,4963.0,,,,no,,,,no,divorced,jul,nonexistent,no
31.0,,,999.0,,,,-36.1,,5228.1,,,,,,,,,,,no
38.0,,,,0.0,-1.8,,,,5099.1,,mon,,,,,,,may,nonexistent,no
,578.0,,,0.0,,,,,,,,,,yes,,,,,,no
,,,,,1.1,93994.0,,,5191.0,,thu,,,no,services,,,,,no
,109.0,1.0,,0.0,,,,,,cellular,wed,,,no,blue-collar,no,,,,no
,,,,,,,,4076.0,5195.8,cellular,thu,,university.degree,,,,,,,yes
,,,999.0,,-1.8,,,,5099.1,,,,professional.course,,,,single,,,no
,,,,,,,,,,,wed,no,basic.9y,yes,,no,,,nonexistent,no
30.0,563.0,,,,,93075.0,,1423.0,5099.1,,,,university.degree,,,no,,,,no
,,,999.0,,1.4,,,,5228.1,cellular,,,,,,,single,,,no
,381.0,,999.0,0.0,,,-41.8,,,,,no,,,,,,jun,,no
,,,,,,,,,5099.1,,mon,,,,,,married,,,no
,,1.0,999.0,1.0,,,-42.0,4.12,,,,,high.school,,,,divorced,,,no
,,1.0,,0.0,1.4,94465.0,,,,,,,basic.9y,,technician,no,,,,no
