class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,f,y,,,,f,,n,,t,?,k,s,,p,p,,o,e,w,,
e,f,,,t,,f,c,b,,,,s,s,g,p,p,w,o,,n,v,d
e,,s,w,f,,f,w,b,,e,?,,s,w,w,p,w,t,p,w,,g
e,x,f,g,t,n,f,c,b,p,,,s,s,g,w,p,,,,n,v,
e,x,y,,,,f,c,,w,t,b,s,s,p,g,p,w,,p,n,y,d
e,,,n,,,,c,b,w,e,?,s,s,w,,p,w,t,e,w,c,w
p,,f,,f,f,,,,h,e,,k,,,,,w,o,,h,v,g
e,x,,e,t,n,f,,b,w,t,b,s,s,,g,p,,o,p,n,v,d
e,x,f,g,t,,f,c,b,u,,b,,,g,,p,,o,p,,y,d
e,x,f,e,t,n,,,b,,t,b,,s,p,w,p,w,o,p,n,,d
p,x,s,w,,f,,,b,p,t,b,,s,w,w,,,o,p,h,s,g
e,x,,g,t,n,f,,b,p,,b,s,,w,p,p,w,o,p,,,d
p,x,y,,t,p,f,c,n,w,,,s,s,w,w,p,w,o,p,n,,u
p,,s,w,f,,f,c,,p,,,,s,w,,p,w,o,p,n,s,
e,x,,w,f,,f,w,,p,t,e,f,s,,,p,w,o,e,k,s,g
e,x,f,,,n,f,c,b,,t,b,s,s,w,g,,,,,,y,d
e,,y,,t,,,c,b,w,t,,,s,,w,,w,o,p,k,,d
e,,f,g,f,,,,,h,t,,f,f,,,,w,o,e,n,a,
e,x,y,y,t,l,,,b,n,e,c,s,s,w,,,w,o,p,k,,
p,,,,t,p,f,,,k,e,e,,s,w,w,p,w,o,p,,,
e,b,y,w,,a,f,c,b,,,,s,,w,w,p,w,,p,n,n,g
e,,,,f,n,f,,,,t,e,s,s,w,,p,w,o,e,,,
e,x,,n,,n,a,c,,y,e,?,s,s,o,o,p,n,o,p,,c,
p,,s,,,n,,,b,w,e,b,s,s,w,,p,w,t,p,,v,g
p,f,s,g,,,f,c,b,p,,b,s,,w,w,,w,,p,h,,
p,f,f,,f,f,,c,,h,e,,k,k,b,p,p,w,o,,,v,p
p,f,y,n,f,f,f,c,,,,,k,,w,w,,,o,e,w,v,d
e,b,s,w,t,a,,,b,,e,c,s,s,w,w,,,,,,,
p,x,s,n,f,,,c,n,,t,?,s,s,p,p,p,w,o,,,v,
e,x,y,n,,,f,,,,t,b,,,w,w,,,,p,n,v,d
p,f,s,w,t,f,,c,,,t,b,f,s,w,w,p,,o,p,,s,
p,k,,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,,,w,v,l
e,x,f,n,,n,f,,b,k,t,,f,,w,,,,,e,k,a,g
p,x,f,g,,c,f,,n,u,,b,,s,w,w,,w,o,p,,v,d
e,,,g,,,f,c,b,,t,b,,,,g,p,,o,p,n,,d
e,,f,n,,n,,c,,p,,b,s,s,g,g,p,,,p,k,y,d
p,x,f,,f,c,,c,n,n,,b,s,s,,w,p,w,,p,,s,
p,x,y,,,f,f,c,b,,e,,k,k,,n,,w,o,l,h,,d
e,,f,n,f,n,f,w,,,t,,s,,w,w,p,,o,e,k,,
e,f,,,t,,f,,b,w,t,,s,,,,p,w,o,p,,v,d
p,k,y,e,f,f,f,,n,,,?,k,,,,,w,,e,w,,l
e,f,y,g,t,,,,b,u,t,b,s,,g,,p,w,,p,n,y,d
e,,,g,f,n,,w,b,n,,e,,s,w,,p,,,e,k,a,g
e,x,s,g,f,,f,w,b,k,t,,s,,w,w,,,o,,n,s,g
e,x,,e,,n,f,,b,,t,b,s,s,,p,p,w,o,,,,
e,,,n,f,n,f,w,b,p,t,e,,s,w,w,,w,,e,,,g
e,x,,,t,n,f,c,b,u,t,,,s,,w,p,w,,p,k,v,d
p,,,,,,f,c,b,,e,,,,p,n,p,w,o,,h,y,g
p,x,y,e,f,y,,,,,t,?,k,k,,p,p,,,e,,v,p
p,f,s,g,t,f,f,c,,h,t,b,,f,w,w,p,w,o,p,h,s,g
p,,,e,,f,f,c,n,b,t,,k,s,,p,,w,o,e,w,v,
e,f,,e,,n,f,c,,,,b,s,,g,w,p,,o,p,,y,d
p,x,f,g,f,f,f,c,b,g,e,,k,k,,,p,,o,,,,g
p,,,g,f,f,f,c,b,,e,b,k,k,,b,p,w,,l,h,y,g
e,,s,,,,f,c,b,,e,c,s,s,w,w,p,w,o,p,,s,
e,x,f,g,t,n,f,c,,w,t,b,s,,,w,,w,o,p,n,,d
e,,f,n,t,n,f,c,,w,,b,s,,w,w,p,,,,n,v,d
e,f,,,t,,,c,b,,t,b,,,w,w,,w,,p,k,y,d
e,x,y,g,t,n,,c,,w,t,b,s,s,g,w,p,w,,p,n,v,
e,f,f,,t,l,f,,n,,t,b,,s,,w,p,,,,u,v,
p,x,y,,f,,f,,n,b,,?,s,k,p,,p,w,o,e,w,,l
e,b,s,n,f,n,,,b,o,,,s,,o,,,o,,p,,,l
p,f,y,g,,,f,c,,h,e,b,k,k,,p,p,w,,l,h,v,p
e,x,,,,,f,,b,n,t,,s,s,p,,p,w,,p,n,v,d
e,,,,t,,,,,,,r,s,,,w,,w,o,p,n,y,p
e,x,,,t,n,f,,b,n,t,b,s,s,,,p,,o,p,n,y,d
p,x,s,n,f,s,,c,n,b,t,,k,,p,w,,,o,e,w,,p
p,,s,w,t,,f,,,w,t,b,,f,w,w,,w,o,p,h,,
e,,y,,t,l,f,,,k,e,c,,s,,w,p,w,o,p,k,,g
p,b,s,,t,n,,c,b,r,e,b,,,w,,,,t,p,,v,g
e,k,f,,f,n,f,w,b,,e,,k,k,w,w,,,t,p,,s,g
p,k,y,n,,f,f,c,n,,t,?,k,,w,p,p,w,o,e,w,,
e,,y,y,t,a,f,c,,k,e,c,s,,w,,p,w,,,n,s,
e,,,e,t,,,c,b,,t,,s,s,w,w,p,w,,,n,y,d
p,f,s,,t,,f,c,b,p,,b,s,,w,w,p,w,o,p,h,v,u
p,f,,b,,f,f,,,h,,b,s,f,w,w,,,o,,h,v,g
e,b,s,w,f,n,f,,,w,e,?,k,,w,w,p,w,t,p,w,n,g
e,x,y,e,t,n,f,,b,u,,,s,,w,,p,w,o,,,v,d
e,,y,g,,,f,c,b,w,t,,s,s,w,g,p,w,,p,n,y,d
e,f,s,b,t,,f,c,,e,,?,s,,,e,p,w,t,,w,,w
p,x,f,,f,,,,n,g,,b,s,s,w,w,,w,o,,k,,d
p,k,y,n,,y,f,c,n,b,t,,,k,w,p,,w,o,e,,v,
e,f,y,e,t,n,f,,,,t,,,s,,g,,w,o,,n,,d
p,x,s,w,t,f,f,c,b,,t,b,s,f,w,,p,w,o,,h,v,g
e,x,f,,,,f,c,b,n,t,b,,s,p,g,p,w,o,,,y,d
e,b,s,,t,l,f,c,,n,e,c,s,s,w,w,,w,,,k,n,
e,f,s,g,f,n,f,,,h,,e,,f,w,,p,w,,e,,a,g
p,,y,n,f,y,f,,n,b,t,?,k,,w,p,,,,e,w,,
p,k,,e,f,y,f,,,,t,?,s,s,w,p,p,w,,e,w,v,p
p,,s,e,f,y,f,c,,,t,,s,k,p,p,p,,,e,w,,
p,f,,g,f,f,,,,p,e,,,k,p,b,p,w,o,l,,,g
p,,y,,,f,,c,n,b,t,,,,,w,,w,o,,w,v,l
e,f,f,,f,n,f,,b,p,t,,s,,w,w,,w,o,e,,,g
e,f,f,n,,n,,w,b,k,t,e,f,,,w,p,,o,,k,s,g
e,,y,g,,n,f,c,b,,t,,s,s,w,g,p,,o,,,,
p,x,,g,f,f,f,c,,p,,b,k,,p,n,p,w,o,,h,y,p
e,b,s,w,,,f,w,,g,,?,s,k,w,,,w,t,p,w,s,
p,f,,,,y,f,,n,,t,?,k,k,p,p,p,w,o,,w,v,
e,x,,e,t,n,f,c,b,w,t,,,,w,p,p,w,o,p,n,y,d
e,,f,n,f,n,,w,,h,t,,s,f,,,,,,e,k,,g
e,x,f,w,f,n,,w,b,,e,?,s,,w,,p,,t,p,w,s,g
p,x,,e,f,y,f,c,n,b,,?,s,,w,,,w,o,e,w,,d
e,x,f,g,t,n,,,,w,t,,,s,,,p,w,o,p,k,v,
p,k,s,,f,y,,c,n,b,t,?,,k,p,w,,w,o,,w,v,l
p,f,,w,t,p,,,n,w,e,,s,s,w,w,,,o,p,k,,u
e,x,,y,,,f,c,b,k,e,c,,s,w,w,p,w,o,p,,s,m
e,x,f,,f,,f,w,b,h,,e,f,f,w,,,w,o,,n,s,g
p,f,,y,,f,f,c,,,e,b,k,k,b,n,p,,,l,,y,d
p,f,s,e,,,f,c,,b,t,?,k,s,w,,p,,o,,,v,
e,,,g,f,n,f,w,,,t,,,s,w,,p,w,,e,n,s,
e,x,,n,,n,,,,w,,b,s,s,,w,p,,,p,k,v,
e,x,,w,,n,f,w,,n,t,e,,f,,w,p,w,,e,n,,g
e,b,,,f,,a,c,b,y,e,?,,s,o,o,p,n,,p,,,l
e,f,y,,t,l,f,,b,,e,r,,y,,w,,w,o,p,,,g
p,x,s,,f,s,f,c,,b,t,,k,,p,p,,w,o,e,w,v,l
e,x,y,,t,,f,,b,,,b,s,s,w,p,p,w,,,k,y,d
p,x,f,y,f,f,f,c,b,p,,b,k,k,,,p,w,,,h,y,
e,,f,w,,n,,,b,n,,e,f,,w,w,,w,o,e,,a,g
e,f,y,,t,n,f,,b,,,,s,,w,w,p,,,p,n,,d
p,,,,,f,f,c,n,b,,?,,k,p,w,p,,o,e,w,v,l
e,x,,,f,n,f,w,b,p,,e,,s,w,w,p,w,o,e,,a,g
p,f,f,y,f,f,f,c,b,p,e,b,,k,b,,p,w,o,,,v,d
e,f,,,,n,f,w,,,t,e,f,f,,,p,w,o,e,,,
e,x,s,g,f,n,f,w,b,p,,e,f,,w,,p,w,o,e,n,a,
e,,s,n,f,n,f,w,,n,t,e,f,f,,w,p,w,,,,s,g
p,f,f,y,f,,,c,,p,e,,k,k,p,b,p,w,o,,h,,p
p,x,f,p,,c,,w,n,p,,b,s,s,w,w,,w,o,,k,s,d
p,,y,n,,y,f,,n,,t,?,k,,w,,p,w,,,w,,
e,f,s,,,n,a,,b,,,?,s,s,o,o,p,,,,y,v,l
p,f,f,g,f,,f,c,b,h,e,b,k,k,n,p,p,w,o,,h,y,d
p,,y,n,,,f,c,n,b,t,?,s,,w,p,p,w,,,w,,p
p,,y,g,,f,f,c,b,h,e,,,k,,b,p,w,o,,h,y,d
p,,y,,f,f,f,c,,g,e,b,k,k,,b,p,,,l,,v,p
e,x,,w,t,l,,c,,g,e,c,,s,w,w,,w,o,,k,,
e,,,,f,n,,,b,p,,e,s,,w,,,,o,e,n,a,g
p,x,y,e,,,a,,b,y,e,c,,y,c,c,p,,n,n,w,c,
e,,f,,t,n,,c,b,,t,,s,s,w,p,p,w,,p,,v,
p,x,y,n,f,,f,c,n,,t,,s,,w,w,p,,o,,w,,
p,k,,n,,,f,c,,,,?,,,p,w,p,w,,e,w,v,l
e,f,,r,,n,f,c,,,e,?,,,w,w,p,,,f,h,y,d
p,k,,n,,s,f,c,,b,,,s,k,,p,p,w,o,e,w,v,l
p,,y,n,f,y,,c,n,b,,,s,,w,,p,,o,e,w,v,p
p,k,y,e,f,y,f,c,n,b,t,?,k,s,w,,,w,o,e,,v,
e,x,,g,t,n,,c,b,w,t,b,,s,w,g,p,,o,p,k,y,d
e,x,,y,,,,c,,n,e,,s,s,,w,p,w,,,n,,m
p,f,y,g,f,,f,c,,h,e,b,k,,p,,p,w,o,l,,,g
p,x,s,w,t,f,f,c,b,,,b,s,s,,,,w,o,p,h,,g
p,f,s,n,f,f,f,c,n,,t,,k,,w,,p,w,o,e,w,v,p
p,x,f,,f,f,f,,,h,e,b,k,k,p,b,p,w,o,l,,,p
p,x,s,n,,f,f,c,n,,t,?,s,s,,p,p,w,,,,v,l
e,f,f,n,,n,,c,b,p,t,b,,s,w,g,,w,,p,,,
p,f,s,b,,f,f,,,,t,b,,s,w,w,p,w,o,,,s,g
e,,,g,t,n,f,c,b,n,t,,s,s,,p,p,w,o,,,,d
e,x,y,y,t,l,f,c,b,w,e,,s,y,w,,p,w,o,,k,y,g
e,x,s,y,t,l,f,w,n,n,t,b,s,,,w,p,w,o,p,u,,d
p,,y,n,f,s,f,,n,b,t,?,k,k,,w,p,w,o,e,w,,p
p,x,,,t,,,c,n,n,e,e,,s,,w,p,,,,k,,u
p,x,s,,,f,f,c,,w,t,b,f,s,w,,p,,,,h,,
p,x,s,g,t,f,,c,b,w,t,b,f,,w,w,p,,o,,h,s,g
e,x,s,y,,l,f,,b,g,,,s,,w,,,w,o,p,k,,
e,x,y,,t,,f,c,,,,,s,s,w,w,p,,,p,k,n,g
p,x,f,y,f,n,f,,n,w,e,?,k,y,w,n,p,,o,,,v,d
e,,s,w,f,,f,,,h,t,e,,,w,w,p,w,o,e,k,,
e,,,,t,n,,c,b,n,t,b,s,s,w,,p,,,p,k,,d
p,f,,,f,f,f,c,b,h,e,b,k,k,,b,p,w,o,l,h,,g
e,x,,g,f,,,,b,n,,e,f,f,w,w,p,w,o,e,,s,g
e,x,y,e,t,n,f,c,b,p,t,,s,s,,,p,w,o,p,k,y,d
e,x,s,,t,a,f,c,,w,e,c,s,,w,w,p,w,o,p,,n,m
p,,s,n,f,,f,,n,,t,,s,k,,w,p,,,e,w,v,
e,,y,w,t,,,c,,g,e,c,s,s,w,,p,w,,p,,,g
e,,,,t,n,f,c,b,p,t,,,s,,w,,w,o,p,,v,
e,,,e,t,n,f,c,b,,t,b,s,s,p,,p,w,o,p,n,y,d
p,,,,,y,,,n,b,t,,k,k,w,w,p,w,o,e,,,d
e,f,f,g,,n,f,,b,,,b,s,s,g,p,p,w,o,p,n,y,
e,f,y,n,,n,,c,b,u,,b,s,,g,w,p,w,o,p,k,y,
p,x,,g,f,,,w,n,g,,,s,s,w,w,p,w,o,,,v,d
e,x,y,n,t,n,f,,b,n,t,,s,s,g,g,,w,o,p,n,y,
p,,s,,,,f,c,n,b,t,?,k,,w,w,,,,,w,,
e,,s,,t,n,,c,b,e,e,?,s,,e,w,p,,t,e,w,c,w
e,f,f,n,f,n,f,w,b,,t,e,s,f,w,w,,,o,e,,a,g
p,k,,n,f,s,f,,n,b,,,,k,w,p,p,w,o,e,w,v,d
e,x,,,t,n,,c,,,t,b,s,s,w,,p,w,o,p,n,,d
e,x,y,g,,n,f,c,b,u,t,,s,s,w,w,,,o,p,k,v,d
p,k,,n,f,y,f,,,b,t,,s,,p,,,,,e,w,v,p
p,f,s,w,t,p,f,,,k,e,e,s,s,w,w,p,,o,p,,s,g
e,x,,,,n,f,c,b,u,t,b,s,s,,,p,,o,p,n,,d
e,f,y,e,t,,f,c,b,,t,b,s,s,p,p,p,,o,p,n,,d
p,,,n,,s,f,,n,b,,?,k,s,p,p,p,w,o,e,,v,
p,k,y,n,f,s,f,c,,b,t,?,,k,p,p,p,w,o,e,,v,l
e,,y,,t,n,f,c,b,,,,s,s,g,p,,,o,,,y,d
p,f,y,w,,,,,n,n,e,e,s,s,,w,p,w,o,p,n,s,g
e,f,y,e,,n,f,,b,w,t,,s,,p,,p,,,p,k,,d
e,x,f,w,,n,f,,b,k,t,e,f,f,w,,p,w,,e,k,,g
e,,,c,f,,f,w,,w,,b,s,,,n,p,w,o,,w,v,l
e,x,y,e,,,,c,b,u,,b,s,,p,,p,,o,p,k,y,d
p,f,,w,,,,,b,g,e,b,s,s,,,p,w,,,r,v,g
p,,y,e,f,,f,,,b,t,,,k,w,w,p,w,o,e,,v,
e,x,f,n,t,n,f,c,b,w,,b,s,s,g,g,p,,,,k,v,d
p,k,y,,f,,f,c,,b,t,?,,,w,w,,w,o,e,w,,l
p,f,s,e,f,,,c,n,b,t,?,s,k,w,,,,o,,,,p
p,f,f,g,f,f,f,,b,p,e,,k,k,b,b,p,w,,l,h,,p
p,,f,y,f,,f,,b,g,e,,k,k,b,b,p,w,o,l,h,y,
p,,,e,,f,f,c,,b,t,?,s,s,,,p,w,,,w,v,
e,x,s,g,,,f,,,p,t,e,f,s,w,w,p,,o,,k,,
p,f,y,g,f,f,,,,,,b,k,k,n,p,,w,,l,h,y,
p,,y,n,f,y,f,c,n,,t,?,k,,p,,,,,e,,v,d
e,f,f,n,t,n,,c,b,w,t,b,,s,p,p,p,w,o,p,n,y,d
e,b,s,,t,a,f,,,,e,,s,s,w,w,p,w,,p,n,,
e,k,s,g,f,n,f,,b,p,e,?,s,s,w,w,,,t,p,,,
e,x,y,y,,l,f,,b,n,e,,,y,w,,p,w,o,,n,y,p
e,x,s,,,l,f,c,,n,e,,s,,w,w,p,,o,p,k,s,
e,f,s,,,n,f,w,b,h,,e,f,f,w,w,p,w,o,e,n,a,g
p,x,s,,f,y,f,c,,b,t,?,,k,w,p,p,w,o,,w,v,l
e,x,,,t,n,,c,b,u,,b,s,s,w,g,p,w,o,p,,v,
e,f,,e,,,f,c,b,n,,b,s,,g,g,,w,o,p,k,y,d
p,x,,e,f,f,f,c,n,b,t,?,,s,w,p,,,,e,w,v,
p,x,y,g,f,,f,c,b,p,e,,k,k,p,n,p,,o,l,h,y,d
e,,s,w,,,,w,b,,,e,s,,w,,p,w,,e,,,
p,f,y,,f,y,f,,n,b,t,?,s,,p,w,p,w,,e,w,,d
p,x,s,b,t,f,f,c,,h,t,b,f,,w,w,p,w,o,,h,s,g
e,,f,n,t,,f,,b,u,t,b,s,s,g,,p,w,,p,n,,d
e,x,f,n,t,n,,c,b,,t,b,s,,p,g,p,,,p,,v,d
p,,y,,f,,f,c,,w,e,c,,,,c,p,w,,n,w,c,
p,,s,n,f,y,f,c,n,b,t,?,s,k,p,p,p,,o,e,w,v,
e,x,,y,t,l,,c,b,,e,,,s,w,w,p,w,,p,k,,m
p,x,f,y,f,f,,c,,h,,b,,,,p,p,w,o,l,h,,
p,,s,w,,f,f,c,b,w,,b,f,s,w,w,,,o,p,h,,
p,k,y,,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,
e,f,y,e,t,n,,c,,,t,b,s,s,g,w,,,,,k,,
e,k,f,,f,n,,,b,p,,?,s,k,,,p,w,t,p,w,,
p,,,n,f,y,,c,,,t,?,,s,w,,,w,o,,w,v,
p,,,e,f,y,f,c,,b,t,?,s,s,w,p,,w,o,e,w,,
e,f,y,g,t,,f,c,b,u,t,b,s,s,w,g,p,w,o,p,,v,
p,k,s,n,,,f,c,n,,,?,k,k,w,p,p,,,e,w,,d
p,f,y,y,f,f,f,c,,,e,b,,k,b,b,,w,o,l,,y,g
p,,,,f,f,f,c,n,,,?,,s,,,,,o,e,w,,p
p,x,f,w,,,,w,n,g,e,b,s,s,w,w,p,w,o,,n,s,
e,,f,n,f,,,w,b,k,t,,f,f,,w,p,,,e,,a,g
e,x,s,,t,l,f,,b,,,,s,s,w,,p,,o,p,n,n,m
e,k,y,,,,f,,n,w,e,b,f,s,,n,,,o,e,w,v,l
p,c,,w,,n,,w,n,w,,b,,,w,w,,w,o,,,c,
p,x,y,,f,,f,c,,,,b,,k,p,b,,w,o,l,h,,d
p,,,,f,f,f,,b,p,e,b,k,k,b,p,p,,o,,h,v,g
p,f,,e,,f,f,,,,,?,k,s,w,w,,w,o,,,,p
p,f,,y,f,,,,,g,e,b,,k,p,,p,w,o,l,,,d
p,x,,,f,,,c,n,b,,,s,k,p,,p,w,o,e,,,d
e,x,s,y,,a,,c,,w,e,c,s,s,,w,,w,o,,k,n,g
e,f,y,e,t,,,c,b,p,t,b,s,,,g,p,w,o,p,,,d
e,x,,e,t,n,f,,,u,t,,s,,p,,,w,,p,n,,d
p,f,f,y,f,f,f,,,h,e,b,k,k,n,p,,w,o,l,,v,g
p,,f,y,f,f,f,c,b,,e,b,k,k,p,p,,w,o,l,h,y,p
e,b,s,,t,,f,c,b,,,,s,s,w,w,p,w,,p,,s,g
p,,,y,f,,f,c,b,,,b,k,,b,n,p,,,l,h,,d
e,b,y,y,t,,f,c,,w,e,c,,,w,,p,w,o,p,k,s,m
e,,s,,f,n,f,,b,h,t,e,,,w,w,p,w,o,e,k,,g
e,x,s,y,t,,f,,n,w,t,,s,,w,,p,w,o,,n,v,d
p,x,,g,f,f,,c,b,g,,b,k,k,b,p,,,,,,v,d
p,,s,w,t,f,,c,b,p,,,,s,w,,p,w,o,p,h,,g
e,x,f,n,,n,f,w,,p,t,,s,f,w,w,p,w,o,e,n,a,
p,,y,n,f,,,c,n,,t,?,,s,,p,p,w,o,e,w,,
p,,f,,,f,f,c,,g,e,,k,k,n,p,,w,o,l,h,,g
e,,,w,,n,,,b,k,t,,f,f,,w,,w,o,e,k,s,g
p,b,y,p,,n,f,c,b,r,e,,s,s,w,w,p,w,t,p,r,,m
p,,,e,f,s,f,,n,b,,,s,s,,,,w,,e,w,,
p,x,y,n,f,f,,,n,b,t,?,k,,p,p,p,w,o,e,w,v,l
p,,,,f,f,f,c,b,g,,b,k,k,n,n,p,w,,,h,v,
p,x,y,,f,f,f,,,p,e,b,k,k,,n,p,w,,l,h,y,g
p,f,s,,t,f,,c,b,p,,,f,f,,w,p,,,p,,,
e,,f,,t,n,f,c,,p,,b,s,,,g,,,o,,n,,
p,x,f,y,f,f,f,,b,g,e,b,k,k,,,,,,,h,v,
p,f,s,e,,s,,c,n,b,t,,,k,p,,p,w,o,,,v,
e,,s,p,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,c,
e,,y,g,t,n,f,,b,w,t,b,s,s,g,w,p,w,,p,k,y,d
e,,f,n,t,n,f,c,,w,t,,,s,,,p,w,o,p,k,y,d
p,f,,w,t,,f,c,b,w,t,b,f,f,,,p,w,o,p,,s,
e,f,s,,f,n,,c,b,n,e,?,s,s,o,o,p,o,o,,y,v,l
e,,y,,t,,f,c,b,,,b,s,,,,,w,,,n,v,
e,x,f,w,,n,,,b,p,e,?,s,s,w,w,p,,t,,,s,g
p,x,y,,f,,,,,b,t,?,s,s,w,,,,o,e,w,v,p
e,x,f,w,f,n,f,w,b,h,,,,f,,w,,w,o,e,k,a,g
e,,y,p,t,,,,,e,,?,s,s,,e,p,,t,e,,c,w
e,f,f,n,t,n,f,c,b,n,t,,s,,p,,,w,o,p,n,v,
p,k,,n,f,y,f,,n,,t,?,,,w,w,p,w,o,,w,v,d
e,f,f,e,t,n,,,b,,,b,s,s,g,p,p,w,o,p,k,v,d
e,x,,g,t,n,f,,b,w,t,b,s,s,,p,p,,o,p,,v,d
p,,s,n,t,p,f,c,,n,e,,s,s,,w,,w,o,p,n,s,
p,,s,,,f,f,c,,,,?,k,s,,p,,w,o,,w,v,d
p,f,,e,,f,,c,n,b,t,?,,s,w,p,p,,o,e,w,v,
p,k,s,,f,,f,,n,b,t,?,k,,w,w,p,w,o,,w,v,p
p,,,y,,,f,c,,,e,b,,k,n,p,,w,,,h,,p
p,f,y,e,f,y,,c,,b,t,,k,s,p,p,p,,,e,w,v,p
p,x,,,f,,f,,b,p,e,b,,,b,p,,,,l,h,y,p
p,k,s,,f,s,,,n,b,,,k,s,w,w,p,w,o,,,v,d
p,x,s,g,t,,f,,b,h,t,,f,f,w,,p,w,,p,h,,g
p,x,,e,f,y,f,c,,b,t,,k,s,w,p,,w,o,e,w,v,d
p,f,s,e,f,,,c,,b,t,?,,k,p,p,p,w,o,,w,,p
p,x,f,,f,f,,c,b,p,e,,,k,n,,p,w,o,l,h,,
p,x,,n,f,,f,c,n,b,,?,,,p,p,,w,o,,w,v,d
e,,y,e,t,n,f,c,b,n,t,b,s,,,,p,w,,p,n,,d
e,f,s,,,n,,,,h,t,e,,s,,w,p,,o,e,k,s,g
e,f,,n,f,n,,c,n,,,e,s,s,w,w,p,,o,,,,u
p,,,g,,f,,c,b,h,e,,k,k,,n,p,w,,l,,v,d
e,f,,n,t,a,,c,b,,e,r,s,y,w,w,p,,o,,n,s,g
e,,s,n,,,a,c,,,,?,s,s,o,o,p,n,o,p,,c,l
p,f,,,t,p,,c,n,n,e,e,s,s,,w,p,,o,,k,s,g
e,f,y,,t,,f,,b,w,t,b,s,s,p,p,p,w,o,,n,,d
p,x,y,w,t,,f,c,,w,e,e,s,,,,,,o,p,,s,
e,,s,w,f,n,,,,k,t,e,,s,w,w,p,,o,,k,a,g
e,x,f,g,t,,f,c,b,w,t,b,s,s,,p,p,w,o,,,,
p,x,y,y,f,,f,,b,p,e,b,k,k,p,p,p,w,o,,,y,g
e,x,s,y,t,l,f,c,,,e,,,s,,w,,,o,p,k,s,g
p,f,y,,f,s,f,c,,,t,,,k,,,p,,,,,v,p
p,,s,,f,s,f,c,,,,?,s,s,,p,p,,o,e,,v,d
p,f,s,,f,f,f,,n,b,,?,,k,p,,p,w,o,,,,
p,,s,n,f,y,f,c,,b,t,,k,s,p,w,p,w,o,e,w,,
p,k,y,e,,m,,c,,y,,c,k,y,c,,p,w,n,n,w,c,d
e,b,s,w,,l,,c,b,,e,,s,s,w,w,,w,,p,,,g
p,f,y,,f,,f,c,n,,t,?,,,p,w,p,w,,e,,,
e,f,f,n,,n,f,w,,,t,e,,f,,w,p,w,o,,k,a,g
p,,,,,f,f,c,b,h,e,b,,k,b,,p,,o,l,h,v,
e,x,y,n,t,,f,,b,u,t,b,s,s,,,p,w,,p,,y,
e,,y,n,,n,,,b,w,t,b,,s,p,,p,,o,p,k,v,d
e,f,y,,t,n,f,c,b,n,t,b,,s,w,,,,o,p,,v,d
p,,s,,f,y,f,c,n,b,,,s,,w,p,p,w,o,e,,,
p,f,f,g,f,f,f,c,b,,e,b,,k,n,n,p,,,l,h,y,
e,f,s,p,,,f,c,b,w,,?,s,s,,,p,,t,e,w,,w
p,x,,,f,s,f,c,n,b,t,?,k,,,w,p,w,o,e,,v,d
e,,,n,t,n,f,c,,w,t,b,s,s,p,p,,w,o,,,,d
p,x,y,,,,,,b,p,,b,k,k,n,p,p,,,,h,v,d
e,f,f,g,t,n,f,,b,w,,b,s,s,w,p,p,w,o,,n,,d
p,x,y,n,f,y,f,c,n,,t,?,k,s,,p,p,,o,e,w,v,p
e,f,,g,,,f,c,b,w,t,,,s,,,,w,o,,n,v,d
e,,,n,t,n,,c,b,,t,b,s,,,w,,w,o,,,v,d
p,,s,w,t,f,f,c,b,,,,f,f,w,w,p,w,,p,,,g
e,,y,g,,n,f,c,b,u,t,,,s,,,p,w,o,p,k,y,d
p,,s,e,,y,f,c,,b,,?,,,,p,,w,,,w,v,l
e,x,y,y,,a,f,,b,n,,c,s,,w,,,w,,p,n,s,g
p,k,y,n,f,,f,c,n,,t,?,k,s,p,w,p,w,,e,w,v,l
p,x,f,,f,f,f,,,p,,b,k,,,,,w,o,,h,v,g
e,x,f,,,n,f,c,b,,t,b,s,,p,g,,w,o,p,,y,d
p,x,,g,f,f,f,c,b,p,e,b,,,b,,p,w,,l,h,y,g
e,f,,n,t,,f,c,,w,,b,s,,w,,,w,o,p,,y,
p,x,,y,f,,f,c,,h,e,b,,,p,n,p,w,o,,,y,
p,f,,y,f,f,f,c,b,p,e,,k,k,,p,,w,,l,h,y,p
p,x,,,t,f,f,c,b,,,b,s,f,,,p,,,p,h,s,g
p,x,y,e,f,s,f,,,b,t,?,s,,p,,p,,,,w,v,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,,,,w,,,,y,p
p,,f,y,f,f,f,c,b,,e,b,k,k,n,n,p,w,o,l,h,,g
e,,s,w,f,n,f,w,b,n,t,,s,,,w,,,,,k,a,g
e,,s,y,t,,f,w,n,,t,,s,s,,w,,w,o,p,n,v,d
p,x,f,y,f,,f,c,b,g,e,,k,,p,,p,w,o,l,h,y,
p,,s,p,f,c,f,w,n,u,e,b,,s,,w,p,w,o,,,s,d
