LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
10000.0,,,,23.0,,,,0.0,0.0,,6001.0,4308.0,3421.0,,,5173.0,,,400.0,,1000.0,500.0,0
50000.0,2.0,,,,,,,,,,20454.0,,,,,38040.0,,,1000.0,,,1500.0,0
,1.0,,,,,0.0,,0.0,,,,20982.0,,,22713.0,19405.0,3000.0,0.0,,5000.0,3000.0,,0
,2.0,3.0,2.0,,0.0,0.0,0.0,0.0,,,86453.0,,82078.0,,28071.0,28611.0,5000.0,,,5000.0,,5000.0,0
,1.0,2.0,,25.0,0.0,,2.0,,0.0,,,7993.0,8506.0,8716.0,,,,800.0,500.0,,500.0,,1
220000.0,2.0,,2.0,,0.0,,0.0,,,,66620.0,,37504.0,,3679.0,,16008.0,12000.0,15030.0,10000.0,15000.0,,0
130000.0,2.0,2.0,,,,,,,,-2.0,,,,305.0,0.0,,,,305.0,,0.0,,1
190000.0,,,,34.0,,,,,,0.0,,166118.0,,165797.0,,178044.0,,8000.0,0.0,,,0.0,1
30000.0,,2.0,,27.0,,-1.0,,-1.0,-1.0,,,,890.0,0.0,,,,2390.0,0.0,,0.0,,0
30000.0,2.0,2.0,,27.0,0.0,,0.0,0.0,0.0,,4512.0,,,,1000.0,3070.0,2205.0,2111.0,,0.0,2070.0,1683.0,0
,2.0,1.0,,,-1.0,-1.0,,0.0,,-1.0,,,,390.0,,390.0,,0.0,0.0,390.0,390.0,390.0,1
,,,1.0,33.0,,,-1.0,-1.0,-1.0,-1.0,,326.0,,,326.0,,326.0,,,326.0,326.0,326.0,0
,,,,,0.0,,0.0,0.0,,0.0,152240.0,152159.0,154523.0,156121.0,118248.0,119911.0,,,,3800.0,4600.0,,0
,,,,,,,0.0,,,0.0,,9601.0,,,6307.0,4877.0,1200.0,,,500.0,,,0
,2.0,,,,0.0,0.0,0.0,,,,,53294.0,,,,,,,2000.0,2000.0,2049.0,,0
,2.0,3.0,1.0,,0.0,,0.0,,0.0,,,35660.0,,,38922.0,,,,2000.0,,,3000.0,0
30000.0,,2.0,2.0,47.0,,,2.0,2.0,2.0,2.0,,16039.0,,17302.0,17521.0,,,1600.0,,,,800.0,1
150000.0,1.0,,,,0.0,0.0,,0.0,,,17444.0,19342.0,,24614.0,27200.0,30229.0,2500.0,,,,,5000.0,0
230000.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,-1.0,,,,,,,2170.0,1149.0,,,,,0
50000.0,2.0,2.0,2.0,48.0,,4.0,3.0,,2.0,2.0,,9723.0,,9075.0,,12503.0,0.0,,0.0,1000.0,,,0
,,,1.0,,,0.0,0.0,,0.0,,,,47100.0,,,,3015.0,1903.0,10033.0,949.0,,92757.0,0
,2.0,,,,,,,-2.0,,,,7690.0,1530.0,3107.0,,5784.0,10402.0,1530.0,,,,4512.0,0
360000.0,1.0,,1.0,,,-1.0,,,-2.0,-2.0,0.0,,,,,,709.0,0.0,0.0,,,,0
,2.0,3.0,1.0,,,,0.0,0.0,,0.0,,,94833.0,,,4200.0,5000.0,,2000.0,2000.0,,96583.0,0
,2.0,2.0,1.0,29.0,2.0,2.0,2.0,,,,128413.0,,,,,,,0.0,3100.0,12500.0,0.0,2100.0,1
20000.0,2.0,,1.0,23.0,1.0,2.0,0.0,,,2.0,,,17626.0,,19052.0,,794.0,,,,0.0,,0
230000.0,,,1.0,27.0,0.0,,,,,0.0,25947.0,,,,,27898.0,,1500.0,,1000.0,,,0
,2.0,3.0,1.0,31.0,,0.0,2.0,,,0.0,22396.0,24758.0,22546.0,,,21745.0,4604.0,0.0,,,,810.0,0
210000.0,,,2.0,26.0,,,,0.0,0.0,0.0,,,63527.0,,,62561.0,3582.0,63000.0,,,52343.0,15000.0,0
,,2.0,1.0,35.0,,0.0,0.0,0.0,0.0,0.0,,60655.0,,,29412.0,,3007.0,,5000.0,2000.0,3000.0,,0
110000.0,,,,27.0,,,,,0.0,,103550.0,,107164.0,,108617.0,103497.0,,,4000.0,,,,0
240000.0,,3.0,,,,,,0.0,,0.0,227819.0,222299.0,,,,203475.0,,,7000.0,7200.0,7500.0,,1
360000.0,2.0,1.0,,,-2.0,-2.0,,-2.0,-2.0,,211.0,,0.0,1600.0,,1101.0,70.0,0.0,,,,,0
250000.0,,1.0,,,,,-1.0,-1.0,,,2971.0,,3989.0,,11377.0,500.0,,,,0.0,500.0,25841.0,0
470000.0,1.0,1.0,,,0.0,0.0,,,,,,85008.0,,,65549.0,60805.0,,,,2100.0,,,0
,,2.0,,38.0,1.0,2.0,2.0,,,,4437.0,5355.0,6113.0,8012.0,8873.0,,1150.0,1000.0,,,,500.0,0
,1.0,1.0,,,0.0,0.0,0.0,0.0,,,199671.0,,187389.0,,,168176.0,7000.0,7000.0,7000.0,,6000.0,6000.0,0
150000.0,2.0,2.0,,24.0,1.0,2.0,,0.0,,0.0,,,146001.0,,115578.0,,,,,,4504.0,23066.0,0
30000.0,,,,57.0,0.0,0.0,,,2.0,,23978.0,,,27344.0,26768.0,27454.0,3478.0,2073.0,0.0,0.0,1129.0,1163.0,1
50000.0,2.0,1.0,2.0,24.0,,,2.0,,2.0,2.0,36166.0,37188.0,,38462.0,,40035.0,1900.0,1400.0,,,,,1
,2.0,5.0,2.0,33.0,,0.0,,,,,232327.0,237150.0,,39584.0,32815.0,35626.0,5877.0,5419.0,,1120.0,,,0
,2.0,,2.0,27.0,0.0,0.0,,0.0,0.0,,14671.0,15141.0,,,20405.0,,2000.0,,2000.0,,,1400.0,0
400000.0,,1.0,2.0,29.0,,0.0,0.0,,,0.0,,,,,,1466.0,,,,,,,0
50000.0,2.0,1.0,,,2.0,2.0,,0.0,0.0,,21534.0,22283.0,21638.0,22651.0,23275.0,24902.0,,,,,2000.0,,1
,1.0,3.0,2.0,,1.0,,,-2.0,,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0
30000.0,1.0,2.0,2.0,,0.0,,0.0,,,,29302.0,30052.0,29349.0,,,,1530.0,,1142.0,1102.0,,,0
,1.0,1.0,2.0,32.0,2.0,2.0,2.0,2.0,2.0,,30559.0,,,33308.0,33755.0,,,,1300.0,1300.0,,,1
80000.0,2.0,1.0,,22.0,0.0,0.0,0.0,,,,,,41495.0,36733.0,27692.0,,,1701.0,1439.0,,1005.0,1216.0,0
120000.0,2.0,1.0,,,,,-2.0,-2.0,,,316.0,,,,,316.0,316.0,316.0,,,316.0,1844.0,0
,2.0,1.0,,,,0.0,,,,0.0,,52992.0,,,,,,,,100000.0,5000.0,4000.0,0
,,,1.0,34.0,,0.0,,,0.0,,,,76088.0,,,103548.0,,30000.0,50000.0,5000.0,,,0
,2.0,2.0,2.0,,0.0,0.0,0.0,,,0.0,26953.0,,,,28345.0,,,,,,,1411.0,0
240000.0,2.0,1.0,1.0,,,-2.0,,0.0,,-1.0,,4740.0,,7795.0,3771.0,,5005.0,5240.0,4101.0,3771.0,1891.0,,0
,,3.0,,,0.0,0.0,,,0.0,,,,116798.0,,,,7809.0,,10000.0,,,5000.0,0
,,,2.0,40.0,2.0,,,2.0,,,,,25218.0,,,25557.0,,,,,944.0,4642.0,0
,,,2.0,26.0,,,0.0,,0.0,,,,28302.0,13881.0,,,,,1500.0,1100.0,1500.0,,0
240000.0,,2.0,1.0,30.0,0.0,0.0,,,,0.0,227675.0,,186160.0,191355.0,192406.0,,10003.0,,10014.0,,,,0
,2.0,2.0,1.0,31.0,-1.0,,,-1.0,,,,,,31778.0,46063.0,43101.0,,,31780.0,,43117.0,46771.0,0
110000.0,,1.0,,,,,0.0,0.0,,0.0,,110062.0,100659.0,93909.0,78589.0,,5200.0,,,3000.0,2055.0,1908.0,0
180000.0,,,,31.0,,,0.0,,0.0,0.0,,35587.0,35989.0,36013.0,,31637.0,0.0,,1230.0,,1350.0,2310.0,0
,,1.0,,35.0,,-1.0,,,,,317.0,3074.0,3002.0,,,1989.0,3074.0,3002.0,2613.0,,1989.0,3370.0,0
,,1.0,,,0.0,0.0,,,,0.0,16918.0,,19985.0,19702.0,,,,,651.0,0.0,,,0
,1.0,2.0,2.0,30.0,0.0,,,,-1.0,,2720.0,,5850.0,150.0,1240.0,0.0,,,0.0,1240.0,0.0,,0
,1.0,,,,1.0,2.0,2.0,-2.0,,-1.0,1472.0,211.0,,,-1830.0,,0.0,0.0,,0.0,,0.0,1
,2.0,2.0,2.0,,3.0,2.0,0.0,,0.0,0.0,66881.0,,,50342.0,36025.0,,,2092.0,,,1209.0,1645.0,0
180000.0,2.0,2.0,,,,-2.0,,,-2.0,-2.0,,,,3913.0,,,,,7826.0,,15087.0,5379.0,0
340000.0,2.0,,,,,-1.0,,0.0,0.0,,11049.0,,,60216.0,,,57301.0,,2600.0,,1817.0,,0
60000.0,2.0,3.0,2.0,49.0,1.0,2.0,0.0,0.0,,0.0,28763.0,,24125.0,,,,,1301.0,1000.0,600.0,600.0,763.0,0
,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,29974.0,,,,4059.0,2500.0,1011.0,301.0,,,0.0,0
40000.0,,2.0,2.0,,,2.0,,0.0,,2.0,,,,14704.0,,,,0.0,,,0.0,,0
20000.0,,,,26.0,0.0,,,0.0,0.0,0.0,,20296.0,18902.0,,,,,,,1472.0,,,1
,,2.0,1.0,29.0,,,2.0,2.0,,2.0,73302.0,,75724.0,73909.0,,,3000.0,3000.0,0.0,5763.0,,,1
20000.0,2.0,,2.0,,0.0,,,4.0,3.0,2.0,,15296.0,20035.0,19435.0,,18395.0,1500.0,,,0.0,,3000.0,1
,1.0,1.0,2.0,26.0,,-1.0,,,0.0,0.0,189.0,-2811.0,-2811.0,,,131708.0,,0.0,131453.0,,4350.0,,0
,,,2.0,,,,,0.0,,0.0,,,138091.0,,,108772.0,7294.0,,4504.0,4669.0,,3475.0,0
,,,,28.0,-2.0,-2.0,,-2.0,,-2.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0
,,,1.0,,0.0,,,0.0,0.0,,122842.0,123704.0,123291.0,,121403.0,121863.0,6500.0,,4603.0,,,,1
,2.0,2.0,,49.0,,2.0,2.0,2.0,2.0,,,,17991.0,,,,,,2500.0,,2000.0,,1
80000.0,,2.0,2.0,,,,,-2.0,,-2.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,1
,,1.0,2.0,23.0,,,,2.0,2.0,,,,,,,,,,,,,1000.0,1
,2.0,,2.0,23.0,,,,,,,,63031.0,64440.0,,,,,,0.0,2300.0,,2035.0,0
,2.0,,2.0,43.0,0.0,0.0,0.0,,0.0,0.0,31248.0,,32897.0,33350.0,34047.0,,,,1192.0,,1239.0,1273.0,0
,2.0,2.0,2.0,,,0.0,,,,0.0,13038.0,158725.0,,98160.0,99057.0,100984.0,,,,3537.0,,,0
60000.0,2.0,,,,1.0,,-2.0,-2.0,-2.0,-2.0,,,-1930.0,-2320.0,,0.0,,,,,,0.0,1
,,,2.0,30.0,-1.0,0.0,,,,,,3878.0,4957.0,6209.0,,6587.0,,1300.0,1500.0,380.0,500.0,,1
80000.0,,3.0,2.0,,2.0,0.0,,,,0.0,77142.0,,,,48308.0,,3000.0,3055.0,,1663.0,,,1
200000.0,2.0,1.0,2.0,,-2.0,,-2.0,,-2.0,-2.0,2692.0,4399.0,,,3686.0,2014.0,4403.0,5573.0,,3686.0,2041.0,2540.0,0
,2.0,1.0,,54.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,56789.0,,18513.0,,,56789.0,17540.0,0
,,,,,,,-1.0,-1.0,,0.0,,390.0,,390.0,,390.0,,780.0,,780.0,,390.0,1
380000.0,,,,34.0,0.0,,,0.0,,0.0,124486.0,106065.0,,,81087.0,82793.0,,,4074.0,,2696.0,,0
,,,1.0,40.0,,,,,,0.0,40681.0,43171.0,45465.0,46708.0,,,,,2000.0,4000.0,,,0
30000.0,2.0,,,26.0,0.0,,0.0,,,,9417.0,,,,,914.0,3150.0,,1200.0,,914.0,,0
,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,7574.0,,,,7033.0,,2000.0,,,,3000.0,0
,1.0,3.0,2.0,23.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,390.0,,,1309.0,,390.0,,,1309.0,,,0
30000.0,,2.0,1.0,41.0,1.0,2.0,0.0,0.0,0.0,,,,14309.0,15320.0,,15950.0,,,1255.0,,,741.0,0
360000.0,1.0,1.0,2.0,,,,-1.0,,,-1.0,1809.0,,,,0.0,346.0,0.0,,,,,604.0,0
,1.0,2.0,1.0,28.0,0.0,0.0,0.0,,-2.0,-1.0,,19304.0,,0.0,,,,,,0.0,40058.0,49163.0,1
,,,,,1.0,,,0.0,,0.0,2259.0,1869.0,,8315.0,,,1310.0,,166.0,102.0,,,1
,2.0,,,43.0,0.0,0.0,,0.0,0.0,0.0,,103639.0,,105998.0,,105638.0,4000.0,5500.0,,,4100.0,,0
80000.0,2.0,3.0,1.0,36.0,0.0,0.0,0.0,0.0,,,,72922.0,74943.0,,,55554.0,20000.0,5000.0,3000.0,5000.0,,,0
,1.0,1.0,,,-2.0,,-2.0,,-2.0,-2.0,,,,,,0.0,,,,0.0,0.0,,0
,,,,,0.0,,,-1.0,,,60015.0,,51364.0,54340.0,0.0,2129.0,20000.0,,54340.0,0.0,2129.0,0.0,0
80000.0,,,1.0,36.0,-1.0,,,,0.0,0.0,,31091.0,,26569.0,,25535.0,31091.0,,5000.0,,10000.0,0.0,0
260000.0,2.0,1.0,2.0,30.0,-2.0,,,,,,,,4052.0,977.0,,,,4052.0,,977.0,452.0,,1
260000.0,,,1.0,,,-1.0,-1.0,-1.0,,-1.0,,248.0,552.0,,80.0,121.0,248.0,,,80.0,121.0,219.0,0
,,,1.0,46.0,,0.0,0.0,,,-2.0,,,51722.0,-8.0,-8.0,-16.0,10125.0,13092.0,0.0,,,0.0,0
290000.0,,2.0,,,,0.0,0.0,,0.0,0.0,310403.0,,,,315820.0,,12012.0,,11016.0,11088.0,12031.0,12031.0,0
,,1.0,1.0,43.0,-2.0,,-2.0,-2.0,,-2.0,,1881.0,,9837.0,7785.0,14460.0,12484.0,13961.0,9838.0,7785.0,14460.0,,0
390000.0,1.0,2.0,,,,-1.0,-1.0,0.0,,0.0,33808.0,15275.0,,78340.0,,57954.0,15347.0,,70077.0,,3290.0,16153.0,0
150000.0,1.0,1.0,,,,0.0,,,-2.0,,,,300000.0,,,0.0,17000.0,17000.0,0.0,,,0.0,0
220000.0,,,1.0,41.0,,0.0,0.0,-1.0,-1.0,-1.0,,,,,,,3000.0,,3200.0,3054.0,,0.0,0
280000.0,2.0,,1.0,,,,,,0.0,,,223180.0,,,207802.0,219281.0,11000.0,,10000.0,10000.0,,,0
190000.0,1.0,,,,,,0.0,,0.0,0.0,197494.0,,,116537.0,112086.0,108660.0,7200.0,8000.0,4100.0,,5000.0,7000.0,0
,2.0,,2.0,,,2.0,,2.0,2.0,,,69515.0,,58318.0,61865.0,,6.0,,0.0,,,2500.0,0
50000.0,,,,,,-1.0,,,-1.0,,588.0,588.0,926.0,,643.0,,588.0,,,,643.0,643.0,0
200000.0,,4.0,,25.0,,,-2.0,,,-2.0,,,,,429.0,,,381.0,,,0.0,,0
,2.0,,,,-1.0,,,-2.0,,-2.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,0
,,2.0,,28.0,2.0,0.0,0.0,,2.0,,,56770.0,,54288.0,25759.0,25775.0,5100.0,2825.0,,,,,1
50000.0,1.0,3.0,2.0,31.0,,,0.0,,,0.0,40011.0,33648.0,,,,,,,,,,0.0,0
,,,,,0.0,0.0,0.0,0.0,0.0,,118267.0,,,64423.0,,34814.0,,5114.0,,1402.0,3055.0,7043.0,0
230000.0,,,,,,0.0,0.0,0.0,,0.0,,31209.0,,31647.0,,,2000.0,2000.0,1113.0,5000.0,5000.0,2000.0,0
240000.0,,,2.0,47.0,2.0,,,-2.0,-2.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1
,1.0,2.0,,,,2.0,,0.0,0.0,,,16851.0,,18010.0,18411.0,,1300.0,0.0,,1000.0,1500.0,,0
,,,,50.0,-1.0,,,,,-1.0,21794.0,12574.0,,-134.0,,1969.0,12610.0,,,,16837.0,,0
160000.0,2.0,,,51.0,,,-2.0,,-2.0,,,0.0,0.0,0.0,,0.0,,,,,,,0
,2.0,,,29.0,-2.0,,,-2.0,-2.0,,,0.0,,0.0,,193.0,0.0,4690.0,0.0,,193.0,3403.0,1
,1.0,,,,0.0,0.0,0.0,,0.0,,8007.0,,,20393.0,22633.0,24318.0,3000.0,4000.0,,,,4000.0,0
,,1.0,,,,0.0,,,,,,,,39880.0,78787.0,52790.0,,19342.0,,,22790.0,3217.0,0
350000.0,2.0,0.0,,,-1.0,-1.0,-1.0,-1.0,,,5095.0,,,22611.0,1385.0,,,61349.0,,,6058.0,1153.0,0
,,1.0,2.0,,0.0,,,,,,29668.0,28732.0,,28627.0,29467.0,,,1505.0,1500.0,2200.0,,,0
230000.0,,3.0,,,1.0,,-1.0,,-1.0,,,,324.0,,,3007.0,0.0,324.0,0.0,2600.0,,200.0,1
50000.0,,,1.0,,,,,,,0.0,37586.0,38866.0,19240.0,,,,,1322.0,1338.0,,,,1
,,1.0,,,,,,0.0,0.0,0.0,203045.0,,139282.0,138462.0,134497.0,126617.0,4501.0,4916.0,4505.0,,,3100.0,1
,2.0,,2.0,26.0,0.0,,,,0.0,0.0,70251.0,29481.0,,9006.0,10570.0,11421.0,2000.0,1200.0,,2000.0,,2000.0,0
230000.0,2.0,1.0,2.0,31.0,,-2.0,,,,-2.0,-7.0,,,,0.0,,6792.0,,,,,176.0,0
210000.0,1.0,,,39.0,-2.0,-2.0,,-1.0,,,980.0,0.0,,,0.0,,0.0,650.0,,0.0,0.0,0.0,1
500000.0,,2.0,,,0.0,,,,,,,104838.0,112662.0,,70090.0,,5000.0,10000.0,,,5000.0,,0
20000.0,2.0,,,24.0,-1.0,,-1.0,2.0,,,,,12056.0,11151.0,11219.0,,,,0.0,,,,0
,,,,,1.0,,2.0,2.0,,,15764.0,,17164.0,16594.0,18158.0,,500.0,,,2000.0,,0.0,0
,1.0,3.0,,,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,,,,0.0,,,,,0.0,0.0,,1
50000.0,1.0,3.0,,36.0,0.0,0.0,,-1.0,-1.0,,,3701.0,4600.0,,,0.0,,1000.0,2300.0,,0.0,,0
,,2.0,2.0,33.0,,0.0,2.0,,0.0,0.0,,34040.0,30385.0,18399.0,19037.0,17945.0,,,,,,510.0,1
150000.0,,2.0,,,0.0,,,0.0,,,9489.0,,,14240.0,15288.0,-1000.0,,,3000.0,,0.0,,0
,2.0,1.0,2.0,23.0,,0.0,0.0,,,,,45985.0,26675.0,16948.0,,,,,592.0,,2000.0,2000.0,0
140000.0,,2.0,,27.0,,0.0,,,,,34229.0,35262.0,38079.0,37167.0,41146.0,40332.0,,,,,,,0
60000.0,1.0,,2.0,,0.0,0.0,,0.0,,-1.0,,31499.0,16773.0,,,3832.0,,5084.0,6000.0,4000.0,,3065.0,0
50000.0,2.0,,,26.0,,0.0,0.0,,0.0,,48150.0,,47528.0,48525.0,45790.0,,,,,1742.0,,,0
,1.0,2.0,1.0,31.0,,,,0.0,,,51203.0,,,,,50856.0,0.0,,,1900.0,,1800.0,0
20000.0,,2.0,,,,0.0,0.0,,,0.0,,19194.0,20112.0,,19712.0,,,1400.0,0.0,0.0,,,0
100000.0,1.0,1.0,2.0,32.0,,-1.0,,,,,671.0,,,,821.0,,,671.0,1642.0,0.0,671.0,671.0,1
340000.0,1.0,,2.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,2988.0,,1489.0,,,2988.0,390.0,,,,1190.0,0
,,,,,,,0.0,-1.0,,,,32303.0,,,17566.0,14067.0,,15023.0,,17566.0,,,0
30000.0,2.0,3.0,1.0,,1.0,,0.0,0.0,,,,,29112.0,29555.0,28536.0,29252.0,,1800.0,1200.0,1083.0,1200.0,,0
,2.0,2.0,2.0,27.0,-1.0,-1.0,,-1.0,-1.0,,,,8425.0,10408.0,,,,,,53327.0,,,0
50000.0,,2.0,2.0,22.0,0.0,0.0,,,0.0,,,19301.0,20338.0,22486.0,22932.0,23413.0,,1352.0,2500.0,,850.0,,0
,,3.0,1.0,,,0.0,,,,0.0,250825.0,167091.0,144804.0,67729.0,,,,,,,22053.0,,0
230000.0,,2.0,,43.0,,-1.0,,,-1.0,,3451.0,,,,,,,,,5201.0,,4759.0,0
200000.0,1.0,,,,0.0,0.0,,,,,,54300.0,55039.0,,56421.0,57203.0,,,1811.0,1816.0,,,0
,2.0,2.0,,,,,-1.0,-1.0,-1.0,,5360.0,6176.0,,,0.0,,,398.0,,0.0,978.0,2198.0,0
290000.0,2.0,,1.0,,,0.0,0.0,-1.0,-1.0,,,,3253.0,766.0,,169676.0,,,,,,5100.0,0
130000.0,,,2.0,,,0.0,0.0,,,,,,132517.0,,,,6000.0,12600.0,4900.0,5105.0,,5050.0,0
,1.0,,1.0,42.0,0.0,,0.0,,0.0,,286506.0,262830.0,,210982.0,126502.0,,,8311.0,,3539.0,2991.0,,0
,,,,,,,,,,,,10305.0,,,1261.0,1261.0,2181.0,0.0,,,1261.0,1261.0,1
,1.0,1.0,1.0,,,,0.0,0.0,0.0,,15288.0,,18100.0,19900.0,,-100.0,1500.0,2000.0,2000.0,0.0,,,0
60000.0,2.0,2.0,3.0,,,,0.0,,0.0,,,,,9972.0,,,1173.0,,,10000.0,0.0,20588.0,0
,2.0,,1.0,,,0.0,0.0,,0.0,0.0,272899.0,,,,250645.0,245851.0,,,,9319.0,9600.0,8500.0,0
140000.0,,,2.0,,0.0,0.0,0.0,,,,,132734.0,,126622.0,127495.0,,,5000.0,5000.0,,,5300.0,0
190000.0,,2.0,1.0,,0.0,,0.0,0.0,,,,,,17907.0,,-483.0,5000.0,5361.0,1000.0,0.0,0.0,,1
60000.0,,,,33.0,,,-1.0,0.0,0.0,,1242.0,0.0,,59334.0,54526.0,,0.0,4028.0,,2100.0,5000.0,2000.0,0
400000.0,,,2.0,33.0,,2.0,-1.0,-1.0,-1.0,-1.0,565.0,565.0,,1779.0,0.0,,,11495.0,,,3470.0,24096.0,0
80000.0,2.0,,2.0,34.0,1.0,,,-1.0,-1.0,,2898.0,,1261.0,,,,0.0,,,2522.0,0.0,,0
,,,,53.0,,-2.0,,,-2.0,-2.0,,,6336.0,,766.0,,4765.0,,,769.0,1070.0,,0
300000.0,1.0,1.0,,32.0,-1.0,-1.0,,-1.0,-1.0,,2144.0,2085.0,,2198.0,,,,,,,,7818.0,0
50000.0,1.0,2.0,,,-2.0,-2.0,,,-2.0,,,,1473.0,2517.0,,4459.0,0.0,,2524.0,,4572.0,,1
,1.0,,,27.0,,2.0,2.0,,2.0,,17654.0,17082.0,,,19742.0,,,3300.0,,1560.0,,,0
,,1.0,1.0,51.0,,,,,,2.0,0.0,,0.0,,150.0,780.0,0.0,,,0.0,,0.0,1
60000.0,,3.0,2.0,,,0.0,0.0,,,0.0,26324.0,,,,19899.0,19771.0,1576.0,,648.0,,,,1
280000.0,,,,,4.0,3.0,2.0,,,,,,130168.0,,132758.0,,3000.0,,4500.0,,5000.0,5000.0,1
,2.0,,1.0,,,-1.0,,-1.0,,,846.0,1831.0,2776.0,,44110.0,0.0,,2776.0,0.0,44110.0,0.0,,1
50000.0,,,,28.0,-1.0,-1.0,-1.0,-1.0,,,,,,248.0,198.0,0.0,,,,,0.0,,0
110000.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,0.0,,,49156.0,46426.0,43765.0,41295.0,1887.0,,1500.0,,,,0
,2.0,1.0,2.0,33.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,1334.0,3496.0,4091.0,,,1334.0,1157.0,0
,2.0,,,,-1.0,-1.0,,-1.0,0.0,,390.0,5640.0,,780.0,,,,,780.0,,,,0
,,,1.0,51.0,,-2.0,,-1.0,-1.0,-1.0,,0.0,390.0,,,,,780.0,,,,390.0,0
400000.0,2.0,2.0,1.0,41.0,,,0.0,0.0,0.0,,,12730.0,,,14313.0,,2000.0,2002.0,,,3000.0,5000.0,0
140000.0,1.0,,,30.0,2.0,0.0,0.0,,,0.0,138421.0,,,136207.0,50464.0,49430.0,5000.0,6003.0,,,2000.0,,1
,2.0,2.0,,27.0,0.0,0.0,,,,2.0,,83567.0,78276.0,,,,,,3000.0,,,3000.0,1
,,2.0,,27.0,2.0,2.0,0.0,,,,,,157633.0,,146202.0,,,6908.0,5200.0,5400.0,,9101.0,0
10000.0,,,3.0,46.0,,,,0.0,0.0,,,9236.0,,8775.0,8984.0,,,,,1000.0,1000.0,,0
130000.0,2.0,6.0,,,2.0,,2.0,,,0.0,112570.0,109131.0,118539.0,,115793.0,118335.0,0.0,11323.0,0.0,4294.0,4700.0,4260.0,1
120000.0,,,,,-2.0,,-2.0,,-2.0,,,,1706.0,,,,3505.0,1711.0,,0.0,0.0,,0
150000.0,2.0,2.0,1.0,49.0,,-1.0,,-1.0,,-1.0,0.0,,8867.0,,600.0,0.0,,,0.0,,0.0,,0
,1.0,,,31.0,,2.0,,,,-1.0,,1600.0,,,704.0,7480.0,0.0,94.0,112.0,,,,0
50000.0,,,2.0,,1.0,-2.0,,-2.0,,-2.0,,,,,0.0,,0.0,0.0,,,0.0,,0
500000.0,,,,34.0,,,0.0,0.0,0.0,0.0,250263.0,247516.0,,,,209220.0,,29000.0,30000.0,30000.0,6110.0,6200.0,0
150000.0,,3.0,,52.0,2.0,,2.0,2.0,,,142903.0,,,47214.0,,148153.0,,2305.0,0.0,98828.0,4241.0,,1
,2.0,,,49.0,,0.0,,,0.0,,39803.0,,,26293.0,,,,,10002.0,5000.0,2000.0,2000.0,0
50000.0,,,2.0,25.0,,0.0,0.0,0.0,,,,,24720.0,26370.0,,,2375.0,,2375.0,3547.0,0.0,0.0,0
,,,1.0,38.0,,,0.0,0.0,2.0,,91662.0,88467.0,,94629.0,,,0.0,4500.0,7200.0,8.0,,2311.0,0
10000.0,1.0,,2.0,,0.0,,0.0,0.0,0.0,,5642.0,6652.0,,,,,,1143.0,1500.0,324.0,,,0
100000.0,2.0,2.0,2.0,25.0,,0.0,,0.0,,0.0,62665.0,,,,66818.0,,,,2500.0,2500.0,3500.0,,0
320000.0,2.0,,,,-2.0,-2.0,-2.0,,,-2.0,2197.0,,3342.0,11970.0,9700.0,,1376.0,3343.0,11973.0,,38473.0,29757.0,0
50000.0,2.0,,,22.0,,,,,,,49619.0,,,48261.0,28768.0,29370.0,,1985.0,1468.0,1175.0,1214.0,,0
,1.0,,2.0,,,-2.0,-2.0,-2.0,,-1.0,0.0,0.0,,,0.0,,0.0,0.0,,,,868.0,0
90000.0,,,,35.0,,,,0.0,,,,81491.0,,68764.0,67957.0,69313.0,3666.0,,2774.0,2620.0,,3000.0,0
20000.0,1.0,,,22.0,,0.0,,,0.0,2.0,,18977.0,19328.0,,19262.0,12308.0,1287.0,,1522.0,1165.0,,1000.0,0
180000.0,2.0,1.0,2.0,27.0,,-1.0,-1.0,,,,,,1485.0,,,,5396.0,1485.0,,23350.0,583.0,,0
310000.0,,,1.0,37.0,,-2.0,,,,0.0,0.0,,,6274.0,,,0.0,5365.0,1000.0,1000.0,,,0
130000.0,,,2.0,,,-1.0,,,-1.0,,390.0,,,,,,,390.0,,,,,0
