cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
,,w,f,,,w,,h,,,,,,,,,o,,,,,e
,,,,,,,b,,,,,,w,e,,,,,,c,,e
,,,t,,,,,n,,,,,,,p,,,,,v,,e
k,,,,y,,c,n,,t,,k,,,,,,o,,w,v,,p
f,,,t,,,,,,,,,,,,,,,,k,,d,e
x,,,t,n,,,b,,t,,s,,p,,,,o,,,v,,e
,,,,,,,n,,,,,,,,,,,,,,,p
,,e,f,,f,,n,,t,,,,,p,p,,,,,v,d,p
,,e,f,f,,c,,,,,,,w,,,,,e,,,,p
,s,,,f,,c,n,,,,k,,,,,w,,,,,,p
f,,y,,,f,,,p,e,b,,k,,p,,,,,,y,,p
,y,,,,,,n,b,,,k,s,p,,,,,e,,v,,p
x,,g,,,f,,b,,e,b,,,,,p,,o,l,,,,p
,,e,,,,,,,,,,,w,w,,,o,,,,,p
,,,t,f,f,,,,t,,f,,,,,,o,p,h,s,,p
x,,,,,f,c,n,b,,,,s,,,,,,e,w,,,p
,s,,,,,,,,,,k,,,,p,w,o,,,v,,p
,,,,,f,,,p,,,k,k,,,p,,,,h,,,p
,,,f,,,,,,,?,,,p,,,,,,w,,,p
f,,,,,f,,,,,b,s,,p,,,,,,,,,e
,,w,,,,,,h,,e,s,,,w,p,,,,,,g,e
,f,,f,n,f,,,,,,,,,,,,,,,,,e
,y,g,f,,,,b,,,,,k,n,,,,,,,,d,p
,,,,a,f,,b,w,,,,,,,,,,,,s,,e
,s,,,n,a,,,o,e,,,,o,o,,,o,,,,l,e
,,w,t,,,,,n,,e,,,,,p,w,o,,k,s,,p
,,,t,n,,,,w,,,s,,,,,,,p,,,,e
x,,,t,p,f,c,,,,,,,,,,,,p,n,s,,p
,,w,f,,,w,b,,t,,,s,w,w,,,o,e,k,,g,e
,f,,,,,,,,,,,,,,,,,,k,v,,e
,,y,f,,,c,,p,,,,,,,,w,o,,,,,p
,,,,,,,,,,,s,,,,,,o,,,,,e
,,,,,,,n,,t,,,,w,,,,,e,w,v,p,p
,,,,,f,c,,b,,,s,,,,,w,,,,,,p
,,,,,f,c,n,,,,s,,,,,,,e,w,v,l,p
f,,,,y,,,n,b,,,,s,p,w,p,,,,,v,,p
,,,,,,,b,,,,,y,,,,,,,,c,d,p
,,w,,,,,b,,,c,,s,,,,,,p,,n,,e
,,,,,f,c,,b,,,,,p,w,,,,e,w,,,p
f,,n,f,,,w,b,p,,e,,,w,,,,o,,,,,e
f,,,,,,c,,,,b,k,,,,,,,,,,,p
,,,,n,,,,,,,,s,g,,,,o,p,,y,,e
,,,,n,,,,,t,b,,,p,w,,,o,,,v,,e
,,g,,,,,b,n,,,s,,,w,p,w,,,,,d,e
,s,,,y,,,,,,?,,,,,,,,,,v,,p
,,g,f,,,,b,,e,,,k,n,,,,,l,,y,,p
,,,t,,,c,,,,?,s,s,,w,p,w,,,,,,e
,s,e,,,f,,,,,,,,,,,,o,,,,d,p
f,,,,,,c,,w,t,,,,p,p,,,,,,v,,e
,,,,,,,,,e,b,,,,,,,,,h,v,,p
,,g,t,,,,,,,,,,,,,,,p,,y,,e
,,n,,,f,,,,t,,k,,p,p,,,,,,v,,p
f,,,,,f,,,w,,,,,g,,,,,,,v,,e
,f,n,,,,c,b,u,t,,s,,,,p,w,,,,v,,e
,,w,t,,,c,,p,,,,f,,,,w,o,,h,,,p
,y,g,,n,,,,,,,s,,,,p,,,,,,,e
x,s,,,y,,c,n,,,,s,,p,,,,o,,w,,,p
,y,y,,,,,,,,,,,,w,,w,o,,,s,g,e
,,,f,s,,,n,b,,,k,,,,,,,,w,,,p
,,y,,,,c,b,,e,,,,,p,p,,,l,,,,p
,,,,n,,c,,,t,,s,,p,,,,,,,y,,e
,f,g,,,,,,,,,,,,,,,o,,,,,p
,y,,,,f,,,,,,,s,,,p,,o,,,y,,e
,,,,f,,,,,,,,,,,,,o,,,,,p
,f,,,f,,c,,p,,,k,,n,,,,,l,,,,p
x,,g,t,,,,,h,t,b,,f,,,,,,,h,,,p
,y,,f,s,f,c,,b,,,,,p,w,,,,,,,,p
,,g,,,,c,b,,,,k,,,p,,,,,,,,p
f,,,,,,c,,,,,k,,,n,,,,,h,v,,p
,,w,,,,w,,n,,,,s,,,,,o,,,a,,e
,s,,t,,,,,n,t,,,,w,w,,w,o,,,,d,e
,,,,,f,c,,,e,b,k,k,,,p,,,,h,y,,p
,,,,,,,,u,,b,,s,,,p,,,p,,,,p
k,s,e,,,f,c,n,,,?,,,,,,,o,,,v,,p
,f,,,,,w,b,,,e,f,s,,w,,w,,,n,,,e
,,,,,,c,,w,e,,s,,,,p,,t,,w,,,e
,y,,,,,,,b,,?,s,s,,,,,,,w,,,p
,,g,f,,,w,,,,,f,,,w,,w,,,k,,g,e
,y,,,,,c,,b,t,,k,,,,,,,e,,v,,p
f,,,,f,,c,,,,,,k,,,p,,,e,,,,p
f,s,,,,,,,,,,,s,,o,,n,,,y,v,,e
,f,e,,,,,,,t,,,s,,,,w,o,p,,,,e
,,g,,,,c,,,,b,,k,n,,p,,,l,h,,,p
f,f,,t,n,f,c,,,,,s,,,p,,,,,,,,e
,,p,,,f,,,,,,,,,,,,t,,,,,e
,,p,,,,,,,,,s,,,,,,,p,,,,p
,y,,,,,,,b,,,,,,p,,,,,,,,p
f,,,,,,,,,,,,,w,,,w,o,e,,,,e
,,,t,,,,,,,,,,p,,,,,,,,,e
,,,,,f,,n,,,,,,,w,,w,,e,,,,p
,,e,,n,f,,,,t,,,,,p,,,,,n,,,e
x,,g,t,n,f,c,,,,b,,,g,,p,,o,,,,,e
f,,,t,n,f,,,,,,,,,,p,w,,p,,v,,e
f,,n,,,,c,n,b,,?,k,s,,w,,w,,e,w,,,p
,,g,t,,f,,b,p,t,,,s,,,p,,,,k,,,e
,,,t,,,c,,,,,,,,,,,t,,,,,e
,,,,,,,,,,b,s,,,,,w,,,,,d,p
,,,,,,,,,e,,,,,,,w,,,,,,e
,,,t,,,,,,t,,,s,w,w,,,,p,n,,,e
f,,,,p,,,,n,,e,,,,w,,w,,,,,g,p
,,,t,,,,,u,,b,,,,,,,,,n,,,e
,f,,f,f,f,,b,,e,,k,k,,,,,,,,,,p
f,,,f,,f,,,,,,,k,,,p,,o,,,y,,p
,,w,,,,c,,w,,,,,w,,,,,,,,,e
,f,,,,,c,,,,,s,s,,p,,,,,n,,,e
,,,,,,,,,,,,,,,p,w,,f,,v,,e
x,f,,,l,,,,w,t,,,,w,,,,,p,u,v,,e
,,,,n,f,,b,,t,,,,,,,w,,,k,,g,e
,,,,,,,n,b,,,,,,w,,w,,,,,,p
,,y,,,,,b,g,,,,,,w,,,,,k,s,,e
,,,,,,c,n,,,,k,,p,,p,,,,,,,p
f,,,t,,,,,,t,,,,g,,,,o,p,,,d,e
,,,f,,,w,,,t,,,s,w,,,,,,n,,,e
f,,,,,,c,,,,,,s,,,,,,,,,,e
x,f,,f,n,f,,b,,e,,,,w,w,,w,,,,,,e
,,,,,a,,,o,,?,s,,,,p,,o,p,,,,e
f,,g,,,f,c,,,e,,,,,,,,,,h,,d,p
,y,,f,,,,,h,,b,,,,p,,,,l,,,g,p
b,s,w,,,,,,,,,s,s,,,,,,,,,,e
k,,,,,,w,,w,,,,,,w,,,t,p,w,,,e
,,,,y,f,c,n,b,,?,,,,,,,o,e,,,,p
x,,n,,n,,,,,,b,s,,,g,,,,,,,,e
,y,,f,,,,,,e,,,,w,,,,o,f,,y,d,e
,y,n,,,,,,b,,,,,,,p,,,,,v,,p
,,e,,n,,,,,,,s,,,,p,w,,,w,,,e
x,,y,,,,c,b,,e,,k,,b,,p,,o,,,y,p,p
,,g,,f,f,c,,,,b,,,,,,,,l,,y,,p
,,e,,n,,,b,n,t,,,,,,,,,p,,,,e
x,,,,,,c,,,t,,s,k,,,p,,,,,,,p
,f,,,,,c,,p,,,,,,,,,,p,,v,,e
,,,,,,,,,,,,,,,p,,t,,,,,e
,,,,,f,,n,,,,,,,,,w,,,,v,,p
,,,,,,c,,,t,,,s,p,,,,o,p,,,d,e
f,f,n,t,,,c,,,t,b,,s,,,,w,,,,,d,e
x,f,n,,,,,b,,t,,s,s,,,,w,,p,n,v,,e
x,,y,,,f,,,h,,,k,k,,,p,,o,,h,,,p
,,y,,,f,c,,,e,b,,,,b,,,,,,y,,p
,,,,,,,b,y,,?,s,,o,,,n,o,p,n,,l,e
,s,,,,,c,,,,,,,,,,,,,n,s,,e
,,n,,n,,c,b,,,,s,,g,,,,,p,,,d,e
f,y,,,,,,,,e,,,y,n,n,,,,p,,,d,e
x,,,,n,,,,,,,,s,p,,,w,o,,,,,e
,,,,,,w,,h,t,,,f,,,,,,,,,,e
,,,,n,a,c,,n,e,?,,,,o,,,,,,,,e
x,,,,f,,c,,,,,,s,w,,p,,,,h,,,p
,,y,,f,,c,,,,,,,,n,,,o,,,,,p
k,,,,y,f,,,,,?,,,,,,,,,,,,p
,,,,,f,,,,e,b,,,,n,,,,p,w,,d,e
x,,,f,,,,,,,,,,,,,w,,l,h,,d,p
x,s,w,t,,,,,h,,,,,,,p,w,,p,h,,,p
,f,g,f,,f,c,,,,,,k,,,,,,,h,,,p
,,,f,,,,,h,,,k,k,,,,w,,,h,y,,p
f,s,e,,,f,c,b,,,?,,s,w,,,w,t,e,,,,e
k,s,e,,,,,n,,t,?,s,,,w,p,w,,e,,v,,p
f,,,,,,,,p,e,,,,p,p,,,,,,y,p,p
,,,,,,,,p,,b,,,,,p,,,,n,,,e
,,,,,,c,,u,,,,,p,,,,,,,y,,e
f,,,,,,c,,,,,s,,g,w,p,,,p,,,d,e
,s,,,,,,,,,b,f,f,,,,,o,,,v,,p
,y,,,l,,,,k,,,s,,,,,,,,,,g,e
b,s,,,,a,,,n,,?,s,,o,,,,,p,,c,,e
,s,,,,,,,,,,,,,,,,,,,,,p
,,,f,f,,,,,,,,,,,p,,,,h,,,p
x,,,f,n,,w,b,h,,e,,,,,,w,,,,,,e
,,,,n,,c,b,,,,,,,,,,o,,,,d,e
,,,,,,,b,g,,,,,,,,w,,,,,,e
,,,f,s,,,,,t,,k,k,,,p,,o,e,,,,p
,,n,,,,,,,t,,f,s,w,,,,o,,,,,e
x,,,t,,,,,,,b,,,,,,,o,,,,d,e
,y,,,f,,,,,,,,k,,,,,o,,h,,g,p
,,w,t,l,,,,,e,c,,,,,p,,,,,,,e
x,,,f,,a,c,b,,,,,,,o,,o,o,,n,,,e
,,,,,,c,,,,,k,,,p,p,,,,w,,p,p
,,,,,,c,b,g,,b,k,,,,,,,l,h,,,p
k,y,n,,,,,,b,t,?,k,,,,p,,,,w,,d,p
,,,,,f,c,,p,,,,s,,w,,,,,k,,,e
,,e,t,,,,,,t,b,,s,p,,,,,p,k,,d,e
f,,,,,,,,,t,,f,,,,,,,,,,,e
,s,,,,,,,b,,,s,,,p,p,,,,,v,,p
,,n,f,,,,,b,,,,,,,p,,,,w,,,p
,f,,,,,,,,,,,,,,p,,,,k,,,e
,,,,,,,,,,,,,,w,,,,,,,,p
,,,,,f,c,,,,,,,,,,,,l,h,y,,p
,s,,t,,,,,,t,,f,,,w,p,,,,h,,,p
,y,e,,,f,,,,t,,,,p,,,w,,,,,,p
,,n,,,f,,,,,,s,,p,,,,,e,w,,l,p
,,,,s,,,,,,?,,s,,w,p,,o,e,w,,l,p
,f,,,,f,,b,,e,,,k,,n,,,,,,,,p
x,,,,,f,,,,e,b,,s,,w,p,,,,,v,,p
,f,,f,,,,b,h,,b,,k,,,,w,o,l,,,,p
,s,b,t,,,,,w,,,,s,,,,w,t,e,,,w,e
x,,g,,,,,,,,,,,w,p,,,,,k,v,d,e
,,,t,,,,n,,,,,,,w,,w,o,,,v,,e
x,,,,,,c,,,,b,s,,,,p,w,,,n,,d,e
b,,,,,,,,,,,,,o,o,p,,o,,,,,e
,,,,,,,b,,,,,s,w,w,,,,p,w,,,e
f,,n,,,,c,n,,,,,k,,,p,,o,,w,,,p
,,w,,f,,c,,,t,,,,,,,,,p,,v,,p
,f,,f,,f,,,,,,,,,,p,w,,,,s,g,e
,,,,,f,,,,t,,,,,w,p,w,o,,h,,,p
,f,y,,,,,b,,,,,,n,,,,,,,,,p
,,,,,f,,,,,,s,,,,p,,,,,,g,e
f,,e,,,f,,,,,,s,s,g,,,w,,p,,v,d,e
x,y,,,,,,,,,e,s,s,,,,w,,,k,,,p
,,,,,f,,,,t,,,f,,w,,w,,p,,,,p
,,,,,f,c,,,,b,s,,p,,,,,,,y,d,e
f,f,g,t,,f,,,,t,,,,,w,p,,o,p,,,,e
,,,,,,,,k,,e,s,,,,,,,,,,g,e
b,,,,,f,,n,w,e,?,,y,w,y,,w,,,,,d,p
,y,,,,f,,n,,t,?,k,s,,p,,,,,,,p,p
x,y,,,,,,,g,,,,s,w,,,w,,,k,,,e
,,,t,,,,,w,t,b,s,,w,,p,w,,p,,,d,e
f,,,,,,c,b,u,,,,s,w,p,,,,,,v,d,e
f,,,,,,c,,,,b,,,,,,,,,,,d,e
,s,w,,n,,w,b,,t,,s,,,,,w,o,,n,,,e
,,,,,f,,,,t,,,,,w,,,,p,n,,,e
,,,,,,,,,,,k,k,p,,,w,o,e,,,p,p
k,,n,f,,,,n,,,,k,y,,y,,,,e,,,,p
,,,,n,,,,,e,,s,s,e,,,w,t,,,c,w,e
,f,,t,,,,b,,,,s,s,,p,,,,,,,,e
,,,,,,c,,,e,,s,,,w,,w,o,p,n,,,p
,,,,,,,n,,,,,k,,p,p,,,,,,,p
f,,g,,,,,b,,,,,,,,p,,,,,,,e
,,,,f,f,,b,,,,k,,,n,,,,l,h,,,p
x,,,t,,,,,,,b,,,,,p,,,,,,u,p
,,,t,n,,c,b,,,,,,,,,w,,,,y,,e
,,,,f,,,b,,,,,,,p,p,,,l,,,,p
,s,,t,f,,,b,,,b,f,,w,,,,,p,h,,,p
x,,,f,n,,,,,,,,,,w,,w,,p,,s,,e
,,,,,,,,g,,b,k,k,,,,w,,l,h,,,p
x,,g,f,,,,,,e,b,,,,,,,,,h,v,,p
x,,,,n,,c,b,,,,,,p,,,,o,,,,,e
,,,,,f,,b,,e,b,,,,,,w,,,,,,p
,,,,,f,,,,,b,,,,,p,w,,p,h,v,,p
,,,,f,,,b,h,e,,k,k,n,,,w,o,l,,y,p,p
,,e,,,f,,,,,,,s,,g,,,,,,,,e
,s,,,,,,,b,t,,k,,,,,,o,,,v,,p
,,,f,,f,c,,,,,,,,,p,,,,,,,p
,,,,,f,,n,b,,,,k,,,,w,,e,w,v,p,p
,,,f,,,,,,,?,k,k,,,p,,o,,,,,p
,,,,,,,,,t,,,s,,,p,w,,,k,,d,e
,,,t,l,f,c,,g,,c,,,,,,w,,,,,,e
,,,,,,,,,,,s,,,,,,o,,,,,p
,,,,f,,c,b,g,,b,,,,,,w,o,,,,,p
,f,,f,,f,,,,,,,,w,,p,,o,,,,u,e
,s,,t,,,,,,,,,,,w,,,o,,,,,e
k,,,f,,f,c,n,b,t,?,s,,,p,,w,,,,,d,p
f,s,,,,,w,b,h,,,,s,w,,,,,,,s,g,e
,,,,n,,,,,,,,,w,,,w,o,,,,g,e
b,y,,,,f,,,w,e,c,,,,w,,w,o,,,,,e
x,f,,,,,,b,,e,b,k,,b,,,,o,,h,,,p
f,,n,,,f,,,b,,,s,k,,,,,,,,,,p
,s,n,,,,,,,,,,s,w,,,,,,,,g,e
,,,,,,,,p,,?,,,,,,,,,,,g,e
,y,,,,f,c,,,,,s,,,,,w,,,,y,d,e
,,,,n,,c,b,p,,,,,w,,,w,o,,,,,e
,,,,,,,,,t,,,,w,,p,,,,,a,,e
,,y,,,f,,,k,,,,s,w,,p,,,,,,,e
,f,,,,,,,g,,,,k,p,,,,o,,h,,,p
,s,,,,,w,,,,,s,,,,,,o,,k,,,e
,s,,,,,,,,t,?,,,,,,,,e,,,,p
,,,f,,,,,w,,,s,,,w,,,,f,,v,d,e
b,,,f,n,,c,b,y,,?,,,,o,,,,,,,,e
,y,g,,,,c,,n,,,,,,w,,,o,p,,y,d,e
k,,n,f,s,,,n,b,,,,,,w,,w,,e,,,p,p
f,,g,,,,,,h,,b,,k,,,,,,l,,,,p
f,y,,f,f,f,c,,,,,,,,p,,,,l,h,,,p
,,g,f,,,,b,h,,b,,,,,,,,,,,,p
f,,,,f,,,,,e,,,,,,,w,,l,,,,p
,f,,,,,c,b,,,,s,,,p,,,o,,,v,,e
x,,,,,f,,,,,,,,p,w,p,,,,,,d,e
,f,g,,n,,,,,,?,k,,,,,w,,,w,,,e
,,,t,,f,,,,,c,,,w,,,,,,,,g,e
,y,,,,f,,,p,,,,,p,w,,,,,,y,,e
,,,,,,,,,,,,,,,,,,p,,,d,e
,,,,,f,c,b,,e,,,,,p,p,,,,,,,p
x,,,,,,,,,,,s,,,,,w,o,p,,,d,e
,f,,f,,f,,,,e,,,k,,w,p,,t,,,s,,e
,s,,,,,,n,n,,e,,,,,p,w,,,,,,p
f,f,,,n,,,,p,,,,,,,p,,,p,,,d,e
x,,,,,,,,,,b,,k,,b,,w,o,,h,,,p
,,,,,f,,,,,,,s,w,,p,,,,,,g,e
,,,,,,,,k,,,s,s,,,,,o,p,,,m,e
x,s,,,,,,,k,,,f,,,,,,,,,a,g,e
,,y,,f,,c,,p,,b,k,k,b,,,,,,,,,p
f,,,,n,,,n,,e,,,,,,p,,,,,,u,e
,,,,l,,,b,,e,,s,,,w,,w,,,,n,,e
,s,,,,f,,b,w,e,c,,,,,,,o,,k,,,e
,s,,,n,,,,,,?,,,o,o,,o,o,,,,,e
,,y,,,f,,n,,,,s,,,,p,,,,,,,e
x,f,,,,,,b,,,b,,s,,,p,w,,,k,v,d,e
,,,,,,,,,t,,s,,,p,,,,,w,,p,p
,,,,,f,,b,u,,,,,,,,,o,,,,,e
,y,e,t,,,,b,w,,,,,,,,w,,p,,,d,e
x,,y,f,,f,,,,,,,,n,,,,,,,,g,p
,,,t,,,,,,t,b,,,,,p,,,,,,d,e
f,,,,,,c,,b,,,,,,,,w,o,,w,v,l,p
,,,t,,,c,,,e,,s,,,,,w,,,,v,g,p
f,,,,,,,,,,,f,s,,,p,,,e,k,,g,e
,y,,,,,,b,,,b,s,,g,,,,,,,y,,e
,,,f,n,,,,n,,?,s,s,,o,,n,,p,,c,,e
,,n,t,n,,,b,,,,,s,,g,,w,,p,n,,d,e
,,,,f,,,,,t,b,,,,,,w,,,h,,,p
,,,,,,,,b,,,,,,,p,,o,,w,,,p
,,y,t,l,,,b,,,,,,,w,p,,,p,,,,e
x,,,,f,,c,,,,,,,w,,p,,,,,,,p
,,,f,,,,b,,,,,,,b,,w,,,,,,p
x,,,,n,,w,,,,,,,w,,,,,e,k,a,,e
f,f,e,,n,f,,,w,,,,,,,,,,,,,d,e
,y,,t,,,,b,,,,,s,,,p,w,,p,n,,d,e
k,,,f,y,,c,,b,,,,,,,p,w,,,,,,p
,f,,f,f,,,,,,,,,,,p,,,,,,,p
,f,,,,,,,n,,,,f,w,w,,,o,e,,,,e
,,e,f,,,,n,,,,s,,,,,w,,,w,,,p
,,,,,,,,,,,,s,,,,,o,,,,,e
x,,n,,,f,c,,,t,,,,,,,,,,,,,p
,,,,,,,b,,e,,,s,,,,,,,,,,e
,,,f,,,c,,,t,,,,p,,,,,,,,p,p
f,y,,,,,,,,,,,,b,,,w,,,,v,,p
,,,t,,,,n,,,,,,,,p,,,,,,g,p
,s,,,n,,,,,e,,,,o,o,,n,,,,,,e
x,,,,n,,,b,,,,,,,,,,,e,,s,,e
,,e,,s,,c,,,,?,s,,,,p,,,e,,v,p,p
,f,,,,,c,b,,,b,s,s,g,w,,w,o,p,,,,e
,,n,,,f,,,b,,,,,,,p,,,,,,p,p
,,,t,n,,c,,u,t,,,s,g,,,w,,p,n,,,e
x,,n,f,s,,c,n,b,,?,,s,,,,,,,w,,,p
,s,b,,f,,,,p,,,,,,,,w,,,h,v,g,p
,y,,t,n,f,,,n,t,,s,s,,g,p,,,p,,,,e
,s,,,,,w,,k,,,f,,,,,w,,,,,,e
,y,g,,,,,,,,,,,w,,,,,,,,,e
x,f,,,n,f,c,,,,,s,s,,,p,,,,,,d,e
,y,g,,n,f,c,,,t,,,,,p,p,,,,,y,,e
f,,e,,,f,,,p,t,b,s,,,,,,,p,k,,,e
x,,p,,n,,,,,,,s,,,,,,,,w,,w,e
,,n,,,,,,,t,b,,s,p,,p,,o,p,,,,e
f,,,f,,,,,w,e,c,,,,c,,,,n,,,,p
,,,,,,,,,,,,s,p,,p,,,,,v,p,p
,,,f,n,,,n,,,,,,,,p,w,,,,v,l,e
,,,,n,,,,,,,,,,,,,t,,,,,e
f,,,t,,f,,,,,,,,p,,,,o,,,,d,e
,,,f,,,,b,,,b,,k,,,p,w,,,,v,,p
,,,t,,,c,,,e,,,y,w,,p,w,o,,,,,e
,,,,,f,c,,,,,,,w,,,,,,,v,p,p
,,e,,n,f,,,,,,s,,,,,,o,,,y,,e
,y,,,,f,,,,,,,,,,,w,,,,,,p
x,f,,,,f,,,,,,,,g,,,w,,,k,y,d,e
,,,t,,f,c,,,,,s,,,,,w,o,,,,p,e
,,n,,,f,,,p,,,,,,g,,,,,k,,d,e
x,f,n,,n,,,b,w,t,,,,,,p,,o,,,,,e
,y,g,,,,,,,,b,k,k,,n,,,,,h,y,d,p
,f,,,,f,c,b,,e,,k,,,,,,,l,h,v,,p
,,,f,s,,c,n,,t,?,,,,,,w,o,,,v,,p
,,,,,f,,,,t,,,,w,,,,,,,,,e
,,,,,,,b,,,,,s,,,,,,,,c,w,e
,,,,f,,c,n,,,,,k,w,,,,,,,,,p
,,,,y,,,,b,t,?,,,,w,,,,,,v,p,p
,,,f,n,,,,,,,,,w,,,,,,,,g,e
,y,,,,f,,,,,,,,,,,,,,,v,,p
f,,,,n,,,,p,t,,,,,,p,,,,n,,,e
,s,,,,,,,b,t,?,,,,,p,,,,,,,p
,,,f,,f,,,,,,,,,,,,o,l,,,,p
,,,,p,f,,,,,,,,w,w,p,w,,p,,,,p
,,e,,,,c,,b,,?,,,,,,,,e,,,,p
,f,,,f,,,,,,,k,k,,b,p,,,,,y,g,p
,,,t,n,,,b,,e,,,,,,,w,t,,w,,w,e
,,e,,,,,,,,,,,,,,,,,w,,,e
,y,,,,,,,,,,,k,,,,,,,,v,,p
x,,,,,,,,,,,,,,g,,,,p,,,d,e
k,,,,y,,,,,t,,,,p,p,,,o,,,,,p
,,,t,,,c,,,t,,,s,,,,,,p,,,,e
x,,,,,,,n,,,,,s,p,,p,w,,e,,v,,p
,,,,,,,,w,,b,s,,,,,w,,,,v,,e
,y,,,,f,,,u,t,,,,,,p,,,p,,,,e
,y,,,n,,,,,,b,,s,,,,,,,,y,,e
,y,,,,f,,,p,e,,,,,,,,o,,,,d,p
,s,,f,f,f,,,,t,,s,,,,p,w,,,w,,,p
,y,,,,,,,,,,,k,,,,,o,e,,,,p
b,,,,n,,,b,,e,?,s,,o,,,,,,,,,e
,,,,n,,,,,,,,,w,,,,,,k,,,e
,,,,n,a,,,,,?,s,,,,,,o,,,c,l,e
f,,,,,f,,,,,,,,,,,,,,h,,,p
x,f,,,,f,,,,,,s,f,,,p,,o,,,a,g,e
,f,,,,,,,,,,,k,,,,w,,,,,,p
,s,,,,,,,,,,f,,w,,p,w,o,e,n,,,e
,,,t,,,,,,,b,s,s,,w,,,,,,,,e
,y,,f,,,c,n,,,,,,,,,w,o,e,,v,,p
x,,,,,,,,,t,,,,,,,,,p,,,,e
,,,,,,,,,t,,,s,,,p,,o,,,y,,e
f,,,,,f,,,,,,,,w,w,p,,o,,,,,p
,y,,,,,c,,,e,b,,,n,p,,,,l,,y,,p
,,,,,f,,,,e,,,,w,,,,,p,k,y,u,e
,,,,,f,,,,t,,,s,,,,,,,n,,,e
,,,f,y,,,,b,,,,,,,,,,,,,,p
,,,t,,,,,n,,,,s,,,,,,p,,,d,e
,s,,,,,,,n,e,,,s,,,,w,,,,,,e
x,,,,,f,,,n,,,s,y,,w,p,w,o,,,,,e
,,,,,,c,b,,t,b,,,,p,,,o,,,,,e
f,,,,,,,,h,,,,,,,,w,o,,n,a,g,e
,,,,,,,n,,,,,s,p,,,,,,,,d,p
x,y,,t,,f,,,,,,,,,,p,w,o,p,,,m,e
f,,,t,,,c,,,,,s,s,,w,p,,,,,,,e
,,,,,,,,g,,b,k,,,b,p,,,l,,,p,p
f,,,,,,,,p,,,s,,,w,p,,,,,a,,e
,,,,p,,,,,e,e,,s,,,p,w,,p,,v,,p
x,s,,,,f,,,,e,,,,w,,,,,,,,,p
x,,g,,,,,b,,,,k,,n,,,,,,h,,p,p
,y,,,,,,,,,,,s,,,,,,,n,,,p
,,,,,f,c,,,t,?,,,,,p,,,,w,v,p,p
,,e,,,f,c,,,t,,s,,,,p,w,,e,,v,,p
,s,,,,,c,,,,?,s,,,o,p,,,p,,v,,e
,,g,,,,,,,,,,,,,p,,,,h,,p,p
,,n,t,,,c,b,p,,,s,s,p,,,w,o,,,v,,e
,,,,,f,,b,,e,,k,s,,,p,,,p,,s,,e
x,f,n,,n,,,,,,b,,,g,g,,,,,,,d,e
,,,,l,f,,,,,,,,,w,,,,p,,s,,e
f,,g,,n,f,,,,t,,,,,g,,,,,n,y,,e
k,,,f,,f,,n,,t,?,,,,,,,,e,,,,p
,s,,,c,,c,n,,,,,,,w,p,,o,,,,,p
f,f,e,t,,,,,w,,,,s,,,,,,,,,,e
,,w,t,,,,b,,e,,s,,,,,,t,,,,,p
,,,,,f,,,w,,,s,,,,p,,,p,,,,e
x,,,,n,f,,,,,,,,,p,,w,,p,,,d,e
x,,,t,n,,,,,e,?,,,,,,,,,,,,e
,,,,a,,,b,,,,,,,,,w,o,,k,s,,e
,,,,,,,b,,,b,k,k,,,p,,,,,y,,p
x,,,,,f,,n,,t,,s,,p,w,,,,e,,,,p
,,e,t,,,,b,,,,s,,,,,w,,,w,,,e
f,,,t,n,,,b,,e,,,,,,,w,t,e,w,,,e
,y,,,,f,c,b,,e,,,,e,w,,,t,e,,c,,e
,,g,,,,c,b,,,,,,,,,,,,,,,e
,,,,,,,,w,,,s,,p,g,,w,o,p,,,d,e
,y,,,,f,c,,,,?,,,,,,w,t,,,,w,e
,f,e,,,,,,,,b,,,,,,w,,,k,v,,e
,s,,,,,,,,,e,,,,w,,,o,,,v,u,p
,,,t,n,f,,,u,,,,,,,,,,,n,,d,e
x,f,,,,,,,p,e,,k,k,,n,,,o,,h,,,p
f,,,,,f,c,n,,t,?,,k,,,p,,,e,,v,,p
,,,,y,,,,,,,,k,p,w,p,,,,,,,p
,,,,n,,,,h,t,,,s,w,,,w,,,,,,e
,y,,,,,,,,e,,,,w,,,,,,,,,e
,,g,,,,c,,,,,,,g,w,p,,,p,k,,d,e
,,,,,,c,,,,,s,,,,,w,,e,,v,,p
,,,t,,,c,,,,,,,,,,,,,n,,,e
,,y,f,,f,,b,p,e,,,,,,,w,,l,,,g,p
,s,,f,s,,c,,b,,,,,,p,p,,o,e,,,,p
,,,,,,,,,,,,,w,,,,o,,,,,p
x,f,,,,,,,,t,,,,,w,p,w,,,k,,,e
x,,g,,,,,b,u,,b,s,s,,,,w,,p,,,,e
,,g,f,,,,b,,e,b,,,,,,,,l,h,,d,p
,,,,n,f,,b,,,?,,s,,,,,,e,,c,w,e
,,,,,f,,b,,t,,,s,g,,,,,,,,d,e
,,y,,,,w,,,,,,,,,p,,,,u,,d,e
x,,,,n,,,,w,t,b,,,,w,,,,p,k,,d,e
,,,,n,f,w,,,t,e,,,w,,p,,o,,n,,,e
