cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,,d,p
f,y,n,f,,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,p
f,y,g,f,f,,c,b,,e,,k,k,b,,p,w,o,l,h,y,d,p
f,y,g,f,f,f,c,b,,e,,k,k,p,b,p,w,o,l,h,v,p,p
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,,,k,n,m,e
,s,n,f,n,f,w,b,p,t,e,s,,w,w,p,w,o,e,n,a,g,e
x,y,e,f,m,a,c,b,y,e,,k,y,c,c,p,w,n,n,w,c,d,p
x,f,,t,n,f,c,b,p,t,,s,s,w,p,p,w,o,,n,,d,e
x,y,n,,f,f,c,n,b,t,?,s,s,w,,p,w,,e,w,v,l,p
k,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,,w,v,l,p
f,y,r,f,n,f,c,n,u,e,,s,f,w,w,,w,o,f,h,y,d,e
k,,n,f,s,f,c,n,b,,?,s,,w,p,p,w,o,,w,v,l,p
x,y,n,f,y,f,c,n,,t,?,s,k,w,w,,w,o,e,w,v,p,p
k,y,e,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,p
,,,t,n,f,,b,w,t,b,,s,w,g,p,w,o,p,k,y,d,e
x,y,y,t,a,f,,b,n,e,c,s,s,,w,p,w,o,p,n,s,m,e
f,,g,f,f,f,c,b,,e,,k,k,p,n,p,w,o,,,y,g,p
x,,w,t,f,f,c,b,p,t,b,s,s,,w,,w,o,p,h,v,g,p
f,s,n,f,f,f,c,n,b,t,?,k,s,w,p,p,,o,e,w,,p,p
x,f,y,f,f,f,,b,h,e,b,k,k,p,b,p,w,,l,h,y,p,p
x,s,n,f,f,f,c,n,b,t,,s,s,w,p,p,,o,e,w,v,l,p
f,f,n,t,,,c,b,p,t,b,s,s,w,g,p,w,o,,k,y,d,e
f,s,b,t,f,f,c,,p,,b,s,s,w,w,,w,,p,,s,g,p
x,f,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,n,y,d,e
x,,y,t,l,f,c,b,w,,r,s,,w,w,p,w,o,p,k,y,g,e
x,s,y,t,l,f,w,n,n,t,,s,s,w,w,,w,o,,u,v,,e
x,y,n,f,s,f,c,,b,,?,k,k,p,w,p,,o,e,w,v,p,p
x,y,w,t,p,f,c,n,n,e,,s,,w,w,,w,o,p,k,s,u,p
x,s,b,t,f,f,c,,w,t,b,f,,w,w,p,w,,p,h,s,u,p
x,,g,,f,f,c,,w,t,b,f,f,w,w,p,w,,p,h,s,g,p
x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,,o,p,k,n,g,e
x,y,y,t,a,f,c,b,n,e,,s,s,w,w,p,w,o,p,k,n,g,e
x,f,y,f,n,f,,n,w,e,?,,y,w,n,p,w,o,e,,v,d,p
x,s,w,f,n,f,w,b,h,t,e,,f,w,w,p,w,o,e,k,s,g,e
x,f,g,,n,f,c,b,n,,,s,s,w,w,p,w,o,p,k,y,d,e
f,y,g,,f,f,,b,h,e,b,k,k,b,b,p,w,o,,h,y,,p
x,f,g,,,f,w,b,n,t,e,f,f,w,w,p,,o,e,n,s,g,e
x,y,e,,n,f,c,b,p,t,b,s,s,,p,p,w,o,p,k,y,d,e
x,s,w,,,,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m,e
k,s,n,f,s,f,c,n,b,t,?,,k,p,w,,w,o,,w,v,p,p
b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,,,g,e
x,,,t,n,f,,,p,t,b,s,s,w,w,p,,o,p,k,v,d,e
f,y,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,,d,e
k,y,n,f,y,f,c,n,b,t,?,,k,w,w,p,w,o,,w,,d,p
f,f,g,t,n,f,c,b,n,t,b,s,s,,p,p,,o,p,n,y,d,e
f,y,,,n,f,c,b,u,t,,s,s,g,w,p,w,,p,k,y,,e
x,f,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,k,v,,p
x,y,n,t,,f,,b,n,t,b,s,s,g,g,p,w,o,,n,y,d,e
f,,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,,l,p
k,s,,,n,f,c,b,e,e,?,s,s,e,w,p,w,t,e,w,c,w,e
f,f,n,f,n,f,w,b,n,t,e,s,f,w,,p,w,o,e,k,a,g,e
k,,n,f,s,f,,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
x,f,e,,n,f,,b,u,t,b,s,s,w,g,,w,o,,n,y,d,e
x,y,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,v,d,e
k,s,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,,p
f,s,w,t,p,f,c,n,k,e,,s,,w,w,,w,o,p,n,s,g,p
x,f,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,v,d,e
,,e,,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e
f,y,n,f,s,,,n,b,t,?,k,,p,p,,w,o,e,w,v,d,p
k,y,n,f,s,f,c,n,b,t,?,s,k,p,,p,w,o,e,w,,l,p
x,y,g,t,n,f,c,,u,t,b,s,s,g,p,p,w,o,p,k,y,,e
,,w,t,p,f,c,n,n,e,e,s,s,w,w,p,,,p,n,s,g,p
f,y,e,t,n,f,c,b,w,t,b,s,s,,p,p,w,o,,k,y,d,e
x,f,w,f,,f,,b,,t,e,,f,w,w,p,w,o,e,k,s,g,e
f,y,,f,n,f,w,n,w,e,b,s,s,w,n,p,w,o,e,,v,l,e
x,y,e,t,n,f,c,b,u,t,b,,s,p,,p,w,o,p,k,y,d,e
f,y,w,t,n,f,,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g,p
k,y,e,f,,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,p
x,f,n,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,,k,v,d,e
k,y,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,,v,,p
f,s,e,f,s,f,c,n,,t,?,s,k,w,w,,w,o,e,w,v,p,p
f,f,g,f,,,c,b,p,e,b,k,,b,b,p,w,o,l,h,v,p,p
x,f,y,f,f,f,c,b,,e,,k,k,b,b,,w,o,l,h,y,g,p
f,s,,f,f,f,c,n,b,t,?,s,s,w,w,p,w,,,w,v,p,p
x,,g,f,n,f,w,b,p,t,e,f,s,w,,p,w,o,e,k,s,g,e
f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,,w,,l,h,y,p,p
f,y,n,f,y,f,c,n,b,t,?,k,s,p,w,,w,o,e,,v,,p
f,f,n,t,n,f,c,b,w,t,b,s,s,,p,,w,o,p,n,y,d,e
,s,w,t,a,,c,b,g,,c,s,,w,,p,w,o,p,n,n,m,e
k,s,g,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,n,g,e
x,,y,t,l,f,c,b,n,e,,s,y,w,w,p,w,o,p,n,y,p,e
x,s,w,t,l,f,c,b,n,e,c,,s,w,w,,w,o,p,,s,g,e
f,,n,f,n,f,w,b,h,t,e,f,f,,w,p,w,o,e,n,a,g,e
x,s,n,,y,f,c,n,b,t,?,s,k,w,p,p,,o,e,w,v,l,p
x,y,g,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d,e
f,y,e,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d,e
x,y,e,f,f,f,c,n,b,t,?,s,s,w,,p,,o,e,w,v,l,p
x,y,g,f,f,f,c,b,p,,,,k,p,n,p,w,o,l,h,y,,p
x,s,w,f,n,f,w,b,n,,e,s,f,,w,p,w,o,e,,,g,e
f,y,,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,p
,s,b,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,g,p
,f,n,t,n,f,c,b,u,t,b,s,s,g,p,,w,o,,n,v,d,e
x,f,n,t,n,f,c,b,n,t,b,s,s,p,g,,w,o,p,n,v,d,e
f,y,e,f,m,f,c,b,w,e,c,k,y,c,c,,w,,n,w,c,d,p
k,s,,f,y,,c,n,,t,?,s,k,p,,p,w,o,e,w,v,d,p
x,s,y,t,l,f,c,b,k,e,c,s,,w,w,,w,,p,k,n,m,e
x,f,y,f,f,f,c,b,h,e,,k,k,p,p,p,,o,l,h,y,d,p
f,s,w,t,f,,c,b,w,t,b,,s,w,w,p,w,o,p,h,v,g,p
k,y,e,f,s,f,c,n,,t,?,s,k,w,w,p,w,o,e,w,v,p,p
f,y,e,t,n,f,,b,u,t,,s,,g,w,p,,o,p,k,,d,e
k,f,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,,n,,e
,y,n,f,y,f,,n,b,t,?,,s,w,w,,w,o,e,w,v,d,p
x,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,,e,w,v,l,p
f,y,g,t,n,f,c,,u,t,b,s,s,w,,p,w,o,p,k,,d,e
k,s,n,f,y,f,c,n,b,t,?,k,k,w,p,p,,o,e,w,v,d,p
f,y,y,f,f,f,c,b,h,e,b,k,k,,b,p,w,o,l,h,y,,p
f,y,e,f,f,,c,n,,,?,s,s,p,p,p,w,o,e,w,v,p,p
,f,w,f,c,f,w,n,g,e,b,s,s,w,w,,w,,p,n,s,d,p
f,f,n,f,,f,w,b,k,t,e,,f,w,w,p,w,o,e,n,a,g,e
x,s,y,t,l,f,c,b,n,,c,s,,w,,p,w,o,p,n,,m,e
k,y,c,f,,,w,n,w,e,b,f,s,w,n,p,w,o,e,w,v,l,e
c,g,w,t,,f,w,n,,e,b,s,s,w,w,p,w,o,p,w,c,l,p
x,y,y,f,f,f,c,b,p,,b,k,k,p,,p,w,o,l,h,v,d,p
f,y,y,f,f,f,c,,p,e,b,k,k,b,p,p,w,o,l,h,v,g,p
f,y,e,,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,p
f,f,y,f,f,f,c,b,g,,b,k,k,p,p,p,w,o,l,h,,d,p
x,s,e,f,,f,,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,p
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,,k,,g,e
f,y,e,t,n,f,c,b,p,t,b,s,s,g,,p,w,,p,n,y,,e
x,,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,v,d,e
f,,,f,f,f,c,,h,e,b,k,k,n,p,p,,o,,h,v,g,p
x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,,h,y,p,p
b,s,y,t,l,f,c,b,w,e,c,s,s,,w,p,,o,p,n,s,g,e
f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,,,o,l,h,v,d,p
b,y,y,t,a,f,c,b,w,e,c,s,s,,w,p,w,o,p,k,s,m,e
x,s,n,f,,f,w,b,h,,e,s,s,w,w,p,w,o,e,,s,g,e
x,,,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,f,g,,f,f,c,b,,e,b,k,k,b,p,p,w,o,l,,v,d,p
f,s,,t,f,f,c,b,p,t,,,s,w,w,p,w,o,,h,v,g,p
x,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g,e
k,y,n,f,y,f,c,n,b,t,?,s,s,w,,,w,o,e,,v,l,p
f,f,,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g,p
f,f,w,,n,f,w,b,,t,e,,f,w,w,p,w,o,e,k,s,g,e
b,y,p,t,n,f,c,,,e,b,s,s,w,w,p,w,t,p,r,v,m,p
k,y,e,f,s,f,c,n,b,t,?,,s,p,p,p,w,o,e,,v,p,p
x,y,n,f,f,f,c,n,b,t,?,k,k,p,p,p,,o,e,w,v,l,p
f,f,y,f,f,,c,,g,e,b,k,k,n,n,p,w,o,l,h,v,p,p
x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,g,p
f,s,g,t,f,,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,u,p
f,f,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,y,d,e
x,f,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,,p
f,s,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,p
x,s,p,t,,,c,b,w,e,?,s,s,w,w,,w,t,e,w,c,,e
,y,g,t,n,f,c,,w,t,b,s,s,g,w,p,,,,k,y,d,e
x,f,n,t,,,c,b,w,t,b,s,s,w,p,p,,o,p,,y,d,e
f,s,w,t,f,f,c,b,,t,b,f,f,w,w,p,w,o,,h,s,,p
f,s,n,f,n,a,c,b,n,e,?,s,s,,o,p,o,o,p,,v,l,e
x,,,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,,n,v,d,e
,,w,,n,f,w,b,,e,?,s,s,w,w,,w,t,p,w,s,,e
x,y,n,f,y,,c,n,,,?,s,s,w,p,p,w,o,e,w,v,p,p
x,f,w,f,n,f,w,b,,t,e,f,f,w,w,,w,o,e,k,a,g,e
k,y,p,t,n,f,,b,e,e,?,s,s,w,e,p,,,e,w,c,w,e
f,f,n,,n,f,c,,n,t,b,s,s,p,p,p,,o,p,n,v,d,e
k,s,n,f,y,,c,n,b,t,?,k,s,w,,p,w,o,e,w,v,d,p
f,f,e,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,,k,v,d,e
x,,g,t,n,,c,b,w,t,b,s,s,p,p,p,w,o,p,,v,d,e
x,s,n,t,p,f,c,,n,e,e,s,s,,w,p,,o,p,n,s,u,p
f,s,e,f,f,,c,n,b,t,?,k,s,w,p,p,w,o,e,w,,,p
f,s,e,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,p
k,s,e,f,,f,c,n,b,t,?,k,s,w,w,,w,o,e,w,,p,p
f,y,y,f,f,f,c,b,p,,,,k,n,p,,w,o,l,,y,p,p
f,,e,f,y,f,c,,b,t,?,k,s,p,,p,w,o,,w,v,p,p
x,,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,p,p
k,s,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,p
x,s,g,t,f,f,c,b,h,t,b,,f,,w,p,,,p,h,s,,p
x,,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,,v,d,p
f,s,e,f,f,f,c,,b,t,?,k,k,p,p,,w,,e,w,v,p,p
x,f,g,f,f,f,c,b,p,,b,k,k,n,b,p,w,o,l,h,y,d,p
x,,n,,,,c,n,b,t,?,k,,p,p,p,w,o,e,w,v,d,p
f,y,,,n,,c,b,n,t,b,s,,p,,p,,o,p,,y,d,e
f,s,w,f,n,f,w,b,,t,e,s,s,w,w,p,w,o,e,k,s,g,e
f,f,n,,,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,e
x,y,g,,f,f,c,b,,e,b,k,k,n,n,p,w,o,l,h,v,d,p
f,y,n,t,,f,c,b,,e,r,s,y,w,w,p,w,o,p,n,s,g,e
k,s,n,f,n,a,c,b,o,e,?,s,,,o,,n,o,p,n,c,l,e
f,y,w,t,p,f,c,n,n,e,e,,s,w,w,p,w,o,p,k,s,g,p
f,y,n,t,n,f,c,b,w,t,b,s,s,p,p,,w,o,p,n,y,d,e
x,y,,t,p,f,c,n,w,e,,s,s,w,w,p,w,o,p,n,,g,p
,s,w,f,,f,w,b,k,t,e,s,s,,w,,w,,e,k,a,g,e
x,f,g,t,n,f,c,b,,t,b,s,s,p,p,p,w,o,p,k,v,d,e
x,y,y,,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,,g,p
x,s,,,l,f,,b,n,e,c,s,s,w,,p,w,o,p,k,s,g,e
f,,e,f,s,f,c,n,b,t,?,s,k,,p,p,w,,e,w,v,p,p
,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,p
f,s,e,,f,f,c,n,b,t,?,s,k,p,p,p,w,o,,w,v,l,p
f,s,n,f,y,f,c,n,b,t,?,,,p,w,p,w,o,e,w,v,d,p
k,y,e,f,m,f,c,b,y,e,c,,y,c,c,p,w,n,,w,,d,p
b,s,w,t,l,f,,b,g,e,,s,s,w,w,p,w,o,p,n,n,g,e
f,y,,f,s,f,c,n,b,t,?,k,k,p,,p,w,o,e,w,,d,p
f,f,n,f,n,f,w,b,p,,e,f,f,w,w,p,w,o,e,k,a,g,e
f,y,g,f,f,f,,b,h,e,b,,k,b,p,p,w,o,l,h,v,d,p
x,y,,t,n,f,c,b,u,t,b,s,s,g,p,,w,o,,n,y,d,e
f,y,n,t,n,f,c,b,w,t,,s,,p,w,p,w,,p,,v,d,e
f,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d,e
x,s,e,f,y,,,,b,t,?,,s,w,p,p,w,o,e,w,v,d,p
,,g,f,f,f,c,b,h,e,,k,k,n,n,p,,o,l,h,y,d,p
f,s,p,t,n,f,c,b,w,e,,,s,e,w,p,w,t,,w,c,w,e
x,s,e,f,s,f,c,n,b,,?,k,,p,w,p,w,o,e,w,v,d,p
f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,e
x,y,y,f,f,f,c,b,,e,b,,k,n,p,p,w,o,l,h,v,d,p
f,f,g,t,n,,c,,w,t,b,s,s,w,p,p,w,o,,n,,d,e
x,y,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p,p
f,f,g,t,n,f,,b,w,t,b,,s,g,g,p,,o,p,,v,d,e
x,f,n,,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,v,,e
f,,w,t,,f,c,b,p,t,b,,f,w,w,p,w,,,h,s,,p
f,y,g,t,n,f,c,b,u,t,b,s,s,g,g,p,,o,p,k,y,d,e
x,s,e,f,y,f,c,n,b,t,?,s,,p,p,p,w,o,e,w,,l,p
x,y,y,t,a,f,c,b,,e,c,s,s,,w,p,w,,p,n,s,g,e
k,y,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,,e,w,v,l,p
,f,y,f,f,,c,b,p,,b,k,k,n,,p,w,o,l,h,v,g,p
x,f,e,t,n,f,c,b,w,t,b,s,,p,g,p,w,o,p,n,y,d,e
x,f,g,f,f,f,c,b,p,e,,k,k,b,b,p,w,o,,,y,g,p
f,y,n,t,n,f,c,b,w,,b,s,s,w,,p,w,o,p,k,y,d,e
x,y,y,,f,f,c,b,h,e,b,,k,p,n,p,w,o,l,h,y,d,p
f,f,y,f,f,f,c,,p,e,b,k,k,n,p,p,w,o,l,h,y,p,p
x,s,g,t,f,f,c,,h,t,b,,f,w,w,p,w,o,p,h,s,g,p
x,y,,f,s,f,c,,b,t,?,,k,p,w,,w,,e,w,v,p,p
x,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,p
f,f,y,f,f,f,,b,g,e,b,k,k,n,n,p,w,o,l,h,v,,p
f,s,w,f,n,f,w,,n,t,e,s,s,w,w,,w,o,e,k,a,g,e
f,s,,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,,e
x,f,,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,p
,s,p,,c,f,w,n,u,e,,s,,w,w,p,,o,p,n,s,d,p
k,s,e,f,s,,,n,b,t,?,k,s,w,w,,w,o,e,w,v,p,p
f,f,n,f,n,,w,b,n,t,,f,s,w,,p,w,o,e,n,a,g,e
,y,n,t,n,f,c,b,w,e,b,s,s,w,w,,,t,p,w,v,p,e
x,y,e,f,,f,c,n,b,t,?,s,s,p,p,p,w,o,,w,v,d,p
f,f,g,f,n,f,,b,k,t,e,f,f,w,,p,,o,e,k,s,g,e
k,y,n,,s,f,c,n,b,t,?,k,k,p,,p,w,o,e,w,v,l,p
f,,n,f,f,f,c,n,b,t,?,k,,p,p,p,w,o,e,w,v,l,p
f,s,,f,n,a,c,b,o,e,?,s,s,o,o,p,,o,p,y,v,l,e
x,f,,t,,f,c,b,,t,b,s,s,g,p,p,w,o,p,k,y,d,e
,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,,o,l,h,v,p,p
f,f,n,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d,e
f,s,p,,n,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,c,w,e
x,f,p,f,c,,w,n,,e,b,s,s,w,,,w,o,,k,v,d,p
k,y,e,f,s,f,,n,b,t,?,s,k,w,p,p,,o,e,w,v,d,p
f,s,w,f,n,,w,b,k,t,e,s,f,w,w,,w,o,e,n,a,g,e
,f,e,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,,y,d,e
k,y,n,f,y,f,c,n,b,,?,s,k,w,w,p,,o,e,w,,d,p
f,y,,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d,e
x,f,,t,n,f,c,b,n,t,b,s,,g,p,p,w,o,p,n,v,d,e
,f,e,,n,f,c,b,w,,b,s,s,g,w,p,w,o,p,n,v,d,e
,y,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,,p
f,f,,t,n,f,,b,p,t,b,s,s,,w,p,w,o,p,k,v,d,e
k,s,e,,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,,w,e
x,f,g,f,c,f,c,n,p,e,b,s,s,w,w,p,w,o,p,,s,d,p
b,y,y,,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,e
x,f,w,t,l,f,w,n,w,t,b,s,s,,,,w,o,p,,v,d,e
f,y,w,t,p,f,c,n,n,,e,,s,,,p,w,o,p,,v,g,p
x,y,g,t,n,f,c,b,u,t,b,s,s,p,g,p,w,,p,n,v,d,e
x,f,y,f,f,f,c,b,h,e,b,k,k,,b,p,w,o,l,h,y,g,p
f,f,y,f,f,f,c,b,,e,b,k,k,p,,p,w,o,l,h,y,d,p
x,s,w,t,a,f,,b,w,e,c,s,s,w,w,,w,o,p,n,n,g,e
x,f,e,t,n,f,c,b,n,,b,s,s,w,p,p,w,o,p,n,y,d,e
x,y,u,f,n,f,c,n,h,e,?,s,f,w,w,p,w,o,f,h,v,d,e
x,,y,t,l,,w,n,w,t,,s,,w,w,p,w,o,p,u,,d,e
x,s,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,,g,e
f,s,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,p
x,s,y,t,,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,,g,e
x,s,e,f,,f,c,n,b,,?,k,k,p,w,,w,o,e,w,v,d,p
f,y,e,t,n,f,c,b,,t,b,s,s,g,g,p,w,o,,,y,d,e
f,s,w,,n,f,w,b,p,t,,f,s,w,w,p,w,o,e,n,s,g,e
f,f,n,t,n,f,c,b,p,t,b,,s,p,,p,,o,p,,,d,e
x,f,w,f,n,f,w,b,p,e,?,s,s,,w,p,w,t,p,w,n,g,e
x,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,o,o,p,,v,l,e
f,f,g,,,f,c,,p,e,b,,k,p,p,p,w,o,l,h,v,d,p
x,y,y,f,,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g,p
b,s,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,,m,e
k,f,g,f,n,f,w,b,w,e,?,,k,w,w,p,w,t,p,w,s,g,e
k,s,e,,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,,v,d,p
x,y,n,,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,v,d,e
x,y,w,f,n,f,c,n,p,e,?,s,f,w,w,p,w,o,f,h,y,d,e
k,y,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,,e,w,v,p,p
f,s,e,t,n,f,c,b,w,,?,s,s,,w,p,w,t,e,w,c,w,e
x,f,y,f,,f,c,b,h,,,k,k,b,b,p,w,o,l,h,y,p,p
f,f,g,f,f,f,c,b,g,e,b,k,k,b,b,,w,o,l,h,y,d,p
f,y,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,,e
x,s,n,f,s,f,c,n,b,t,?,s,k,p,,,w,,e,w,v,d,p
x,f,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,v,d,e
b,s,g,f,n,f,w,,g,e,,k,k,w,w,p,w,t,p,w,n,g,e
x,y,,f,s,f,c,n,b,t,?,,k,w,w,,w,o,e,w,v,d,p
,y,g,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,v,d,e
f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,,k,y,d,e
x,f,n,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,v,d,e
x,y,y,f,f,f,c,b,h,e,b,,k,p,p,p,w,o,l,h,y,d,p
x,y,y,,f,f,c,b,h,e,b,k,k,b,b,,w,o,l,h,y,,p
,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,n,v,l,e
x,s,w,t,l,f,c,b,k,e,c,s,s,w,w,p,,,,n,,m,e
,f,n,t,n,f,c,b,n,t,b,s,s,,,p,w,o,,n,y,d,e
f,y,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,e
x,y,n,t,n,,c,,u,t,b,s,s,p,g,p,w,o,p,n,v,d,e
f,f,n,f,n,f,w,b,h,t,,f,f,w,w,p,,o,e,k,,g,e
k,s,n,f,n,,c,b,n,e,?,s,s,o,o,p,o,o,,o,v,,e
x,s,w,t,,,c,b,w,t,b,s,s,w,w,p,w,o,p,h,,u,p
x,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,p
k,,n,f,y,,c,n,b,t,?,,k,w,w,p,w,o,e,w,v,p,p
x,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,e
x,f,g,,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,,d,p
x,s,w,t,f,f,,,h,t,b,s,s,w,w,p,w,o,p,h,v,u,p
f,f,g,f,f,f,c,b,h,e,b,k,k,,,,w,,l,h,y,p,p
x,,y,f,,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,d,p
f,s,e,t,n,f,c,,e,e,?,s,s,w,w,p,w,t,e,w,c,,e
k,s,e,f,y,,c,n,,t,?,s,s,p,w,p,w,o,e,,v,l,p
f,y,g,f,f,f,c,,p,e,b,,k,p,p,p,w,o,l,h,y,p,p
f,f,w,t,a,f,w,n,p,t,b,s,s,,w,p,w,o,p,n,v,d,e
x,y,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,,k,y,,e
,f,e,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,v,d,e
x,s,w,t,f,f,c,b,p,t,b,f,f,w,w,p,,o,p,h,v,u,p
x,y,,,,f,c,b,k,e,c,s,s,w,w,p,w,o,p,,n,g,e
b,s,n,f,n,a,c,b,,e,?,s,,o,o,,o,o,p,y,c,l,e
f,s,w,t,f,f,c,b,h,t,b,f,f,w,w,,w,o,p,h,v,g,p
x,f,y,f,f,f,c,b,p,e,b,k,k,,n,p,w,o,l,h,y,,p
x,s,w,f,n,f,w,b,h,t,e,f,s,,w,p,,o,e,k,s,g,e
x,y,g,t,n,f,c,b,w,t,b,s,s,p,g,,w,o,p,n,v,d,e
b,s,y,t,a,f,c,b,g,e,,s,s,w,w,p,w,o,p,k,s,m,e
