LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,SEX,default payment next month
400000.0,,68835.0,,,,,,2600.0,3000.0,3000.0,2000.0,2002.0,,,,0.0,0.0,,0.0,,0.0,,0
,,,25278.0,,,,,5000.0,,,,,5000.0,,1.0,0.0,,,,0.0,,,0
320000.0,,5714.0,,,,1252.0,,,,,,,,,,,,,-1.0,-1.0,,2.0,0
,,,390.0,,,540.0,930.0,,,,540.0,,0.0,2.0,,,,,,,-1.0,1.0,0
,43.0,,,,,,,,,2000.0,,,,,,0.0,,0.0,,,0.0,,0
,,,9996.0,,,,,,177080.0,,,,,,,,,,,,0.0,,0
,40.0,48519.0,35968.0,,,,27647.0,,,,,,1135.0,,,,,,,0.0,0.0,,0
,,16022.0,17059.0,,18127.0,,,,,650.0,700.0,,,,,,,0.0,,,0.0,2.0,0
,,9410.0,,,11260.0,,0.0,,0.0,0.0,,,,3.0,,0.0,0.0,,,,0.0,2.0,0
360000.0,,202783.0,,,202197.0,,197781.0,10000.0,,,,,,1.0,,0.0,0.0,,0.0,,0.0,,0
,,19211.0,,21268.0,,,,,,,,,,,,,,,,,,,1
,,,185268.0,,,251815.0,,60075.0,,,,,5208.0,,1.0,,,,0.0,0.0,,,0
90000.0,,88729.0,88533.0,,90661.0,51620.0,52668.0,,,4328.0,,2500.0,,,1.0,,,0.0,,0.0,,,0
,,,,,,,,1376.0,,,2701.0,,,,,2.0,0.0,0.0,0.0,,0.0,,1
70000.0,,60525.0,,,25126.0,,27726.0,,14494.0,,7010.0,,5008.0,3.0,2.0,,,,0.0,,,,0
,,7274.0,,21016.0,14422.0,,,6280.0,,,,,11251.0,,,-2.0,-2.0,,,,,,0
,,,,43395.0,,,,,2251.0,,540.0,503.0,,,2.0,0.0,,,0.0,,,1.0,0
100000.0,,,,,33680.0,34419.0,,2500.0,,2000.0,,,,2.0,2.0,0.0,0.0,0.0,,,0.0,,1
,36.0,,0.0,,,11525.0,,,0.0,0.0,,,,2.0,,1.0,-2.0,,,-1.0,,2.0,0
70000.0,,,,,43596.0,,,1668.0,,,,,,,,0.0,,,,,0.0,,0
130000.0,43.0,135390.0,,,122832.0,,,6329.0,,5701.0,2211.0,,,,,,,0.0,0.0,0.0,,,0
,,,,,,3526.0,263.0,,,,,,,,,,-1.0,2.0,,,2.0,1.0,0
,,,,,,,,260.0,,1153.0,3.0,,,2.0,1.0,,-1.0,,,,,,1
240000.0,,167686.0,108246.0,,61650.0,,0.0,,,,,0.0,111200.0,3.0,2.0,0.0,,0.0,,,,,0
,28.0,285249.0,,,280771.0,,111885.0,5.0,,,,34.0,171574.0,,1.0,,2.0,0.0,,,,,0
,,,,,,,4250.0,,1500.0,,,4250.0,,,2.0,-1.0,,,,,,,0
,,57445.0,,46484.0,,,,,,,,,,2.0,,,0.0,,,,,,0
,,155327.0,,154957.0,,160282.0,100213.0,,,7300.0,7000.0,,,,,2.0,,2.0,0.0,,0.0,,1
320000.0,,,,,,,,,12000.0,6700.0,,,,2.0,2.0,,,,,0.0,0.0,2.0,0
,26.0,45563.0,46607.0,47329.0,45854.0,,,,,,,2002.0,,2.0,1.0,,0.0,,0.0,,,2.0,0
330000.0,,,133957.0,,,,49880.0,90000.0,,,,,,,,0.0,,,,,,,0
,,78.0,,,,,,984.0,0.0,0.0,,,,1.0,,,-1.0,-1.0,,,,,0
130000.0,,,,,,,,,50577.0,,,,,,,0.0,,,,,,,0
230000.0,,,,,,792.0,,,2809.0,4606.0,,3404.0,,1.0,,,,-1.0,,,,2.0,0
,25.0,6806.0,6552.0,7561.0,7712.0,,,0.0,,,348.0,,,,,,2.0,0.0,0.0,0.0,,,1
,45.0,,,,,,,,,10006.0,,4300.0,,,,,,,0.0,,,,0
,,,,,9137.0,10637.0,,,1006.0,,,2600.0,,,,,0.0,,0.0,,0.0,2.0,0
,28.0,,,,180090.0,184603.0,,,,6000.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,0
90000.0,,,,,499.0,,,,7956.0,,,5990.0,,1.0,,,-1.0,,,-1.0,,2.0,0
,29.0,194505.0,,,,120509.0,,,,4193.0,,4503.0,,,,,,,,,,1.0,0
20000.0,22.0,17336.0,,,14885.0,,,1000.0,,,,700.0,4700.0,,2.0,,2.0,2.0,,,,,1
80000.0,,,5758.0,7039.0,,7053.0,7082.0,,1416.0,,,,0.0,,,,2.0,,,,,,1
,,,,,183013.0,,142570.0,,,,,,5357.0,3.0,,,,,0.0,0.0,,1.0,0
,,,16262.0,17286.0,,,,,,,,,1000.0,,,0.0,0.0,,0.0,,,,0
,,51244.0,51819.0,,,,57240.0,,,,,,,2.0,2.0,2.0,0.0,,,,,2.0,0
,,,0.0,,,0.0,0.0,,,,0.0,,,1.0,,,-2.0,,,,-2.0,,0
,,83013.0,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,0
,,,,,,,0.0,,,,0.0,,,2.0,,,,,,-2.0,-2.0,2.0,0
,,30471.0,30578.0,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,,,0
160000.0,27.0,,11700.0,12829.0,,,,,,,,,,,,,,,,0.0,0.0,,1
20000.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,,-2.0,-2.0,-2.0,-2.0,-2.0,,1
,,,,,,,,,,,4016.0,,,,1.0,,-1.0,,-1.0,,0.0,,0
,,,2182.0,,0.0,,0.0,2182.0,0.0,,0.0,,,,,-1.0,,-1.0,-2.0,,,,1
,,,0.0,,,,,,0.0,,,,,,,,,-2.0,,,,,0
,,,,,,,,,,,,2200.0,,,,,,,2.0,,,,1
,,,,,,120660.0,,,,,,,,1.0,,2.0,,,,,,,1
,26.0,,,,30163.0,,,1842.0,1708.0,1163.0,,,,,,,,0.0,,0.0,,,0
120000.0,,-66.0,,,,-33.0,,0.0,0.0,,,,0.0,,2.0,,-2.0,-2.0,,-2.0,-2.0,2.0,0
,,,,,,,28598.0,,,1500.0,1500.0,0.0,,,3.0,,2.0,,,2.0,,,1
,,85993.0,,,,,58213.0,,3100.0,,,2200.0,,3.0,,0.0,0.0,,,,,,0
,,,31543.0,32141.0,,24619.0,,0.0,,,,1000.0,,,2.0,,2.0,,,,,2.0,0
20000.0,,,,19442.0,14678.0,,,,,,,,,,,0.0,,,,,,1.0,1
110000.0,24.0,,,,,,,,,3244.0,,,,,2.0,,,,0.0,0.0,,,0
,,88231.0,91090.0,,,28667.0,,,7400.0,2914.0,,,1500.0,,,,0.0,,0.0,,,2.0,1
,,,,,60616.0,,,,,1214.0,,,,,,,,-1.0,,0.0,,1.0,0
,,167795.0,,,175283.0,,182864.0,7299.0,0.0,,,,,1.0,,,,,,2.0,,1.0,1
,24.0,5807.0,,,,10302.0,,,,,,,,,,,,,,,2.0,2.0,0
,,,,,,62063.0,14122.0,,,81414.0,,,25417.0,,,-1.0,,-1.0,,,,,0
50000.0,,,,,11804.0,,0.0,15000.0,,9500.0,1420.0,,,,2.0,,,0.0,0.0,,-1.0,,1
300000.0,,,,,,,,,,,12.0,,4983.0,,,,,,,,,2.0,0
,,,39427.0,,,,,1614.0,,1461.0,,1210.0,,,,,,,,0.0,,2.0,0
,,666.0,,4352.0,1440.0,,2290.0,,,,1486.0,,,2.0,1.0,-1.0,,-1.0,,,,,0
,,,,,5578.0,8608.0,11756.0,,,5578.0,,,,,,-1.0,,,-1.0,-1.0,,,0
,29.0,,,3897.0,6978.0,4081.0,,,3897.0,,0.0,,,,,2.0,-1.0,-1.0,,,,,0
,42.0,,,,78366.0,,,,,,,0.0,,1.0,,,,0.0,0.0,0.0,0.0,,0
50000.0,33.0,,,,,,,,,,,0.0,,,,,,,,,2.0,1.0,1
,43.0,,,,98147.0,,95100.0,,,,,,3500.0,,,-1.0,,,0.0,,,,1
,,9860.0,,,9908.0,,10059.0,,,,0.0,,,2.0,,-1.0,2.0,0.0,,2.0,,1.0,1
,,583.0,,111665.0,,,,,3000.0,14325.0,,,9927.0,,,,,0.0,-1.0,0.0,,,0
60000.0,36.0,,,,,52602.0,,2000.0,,2000.0,3000.0,2000.0,,,2.0,,,,,,,1.0,1
,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,,,0
,,4476.0,,,,-8943.0,,,4506.0,,,,,1.0,,0.0,,,-1.0,,,2.0,0
,,,,0.0,,,,0.0,0.0,0.0,,,0.0,2.0,,,-1.0,,,,-2.0,,0
,26.0,,,,,,,14000.0,,,,0.0,,,2.0,0.0,,,,,,2.0,1
,33.0,,,,,126399.0,129357.0,,,0.0,,5000.0,5000.0,2.0,,,2.0,,2.0,,,2.0,0
,58.0,,,,,,,,5000.0,,3000.0,3000.0,3000.0,,2.0,,,,,,0.0,,0
,,,,940.0,,4720.0,3738.0,,,,4739.0,,,,,,,-1.0,,,,1.0,0
,,,,8268.0,6672.0,,,5502.0,,5700.0,10834.0,4000.0,,1.0,2.0,,,0.0,0.0,,0.0,,0
330000.0,,0.0,,0.0,,,,0.0,,,,,,1.0,,-2.0,,-2.0,-2.0,,-2.0,2.0,1
,,,,,,,,,,,,668.0,,,2.0,,0.0,,,,,,1
350000.0,35.0,,,,,,,3000.0,0.0,2500.0,,,,,1.0,0.0,,,-1.0,,2.0,,0
,,,,,,1072.0,,,,,,849.0,,,,,,,,,-1.0,2.0,0
,,,,,,25979.0,,,,5000.0,2000.0,21000.0,,,,,0.0,,,,,,0
240000.0,,,,,0.0,,,724.0,,,,,,,1.0,,,,,,,,0
160000.0,,,114956.0,,,106967.0,,4200.0,,,4000.0,,4200.0,,,,0.0,0.0,,,,1.0,0
,,390.0,,,,390.0,,390.0,,,,,,,,,,,-1.0,,,2.0,1
10000.0,,5857.0,,,,,,,,1230.0,,,,2.0,,0.0,,,,,2.0,1.0,0
70000.0,,32507.0,29775.0,,,,,,,,1600.0,,1600.0,,,,0.0,,,0.0,,,0
150000.0,,,26660.0,,0.0,,,,858.0,,,0.0,,,,-2.0,,,,,,,0
,44.0,,,,,,,15071.0,13500.0,,12000.0,,,,,,,0.0,,,0.0,,0
,,,,169636.0,,,,8000.0,,,3505.0,,,,,0.0,,0.0,,,,,0
,,49457.0,47080.0,45833.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0
150000.0,,,,,0.0,,,,,,,,0.0,,,,,-1.0,,,,,0
200000.0,,,,,,,,,,160944.0,0.0,,,,1.0,,,0.0,,,0.0,,1
400000.0,,48419.0,,53291.0,,61035.0,64879.0,5000.0,,,,,5000.0,1.0,2.0,,,0.0,,,0.0,,0
70000.0,,31011.0,,,22587.0,,,,,,,,,1.0,2.0,,,,,,,,0
,27.0,12814.0,,,,,,,,,,,840.0,1.0,,,,,,0.0,0.0,2.0,0
,30.0,50055.0,5320.0,,6494.0,,3267.0,5320.0,,6500.0,,,2650.0,,,-2.0,,,-2.0,,-2.0,,0
150000.0,,71776.0,72909.0,,,78819.0,,,,,,,,2.0,,,0.0,0.0,,,,2.0,0
180000.0,,,,37767.0,,,,,,,3500.0,,5900.0,,,,,,,,,2.0,0
,,,8928.0,,7512.0,,,,1100.0,,600.0,,,,,,0.0,2.0,,,0.0,,0
110000.0,34.0,45302.0,,,,,45094.0,2100.0,,,,,,,,,0.0,0.0,,,,2.0,0
,,,,,,,106886.0,,,,,4300.0,,,,,0.0,0.0,0.0,0.0,0.0,,0
,,,,,,1397.0,0.0,110.0,1794.0,,,,,,,,,,-1.0,0.0,,2.0,0
260000.0,,892.0,,,,749.0,,,10319.0,,0.0,,,2.0,1.0,,,-1.0,,,0.0,2.0,0
10000.0,,8857.0,9964.0,9654.0,,,,1400.0,0.0,1000.0,0.0,515.0,,2.0,,2.0,2.0,,,,0.0,,1
,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,-2.0,,,,,0
70000.0,23.0,,70722.0,70815.0,,,31275.0,,,,,,,,,0.0,,,0.0,,,,1
,31.0,207966.0,,,,4282.0,,,,,97.0,,145.0,,1.0,,,,0.0,0.0,,,0
,,,,31420.0,30940.0,24765.0,,,,,,,2500.0,,,0.0,0.0,0.0,,,,,0
,,,,,24744.0,25195.0,25777.0,4000.0,1704.0,1100.0,,1000.0,1000.0,2.0,2.0,0.0,,,,,,,0
30000.0,,10410.0,11431.0,,,12790.0,,,,,610.0,462.0,,,,0.0,0.0,,,0.0,,,0
,,14645.0,,,17867.0,,,,4675.0,0.0,,563.0,,,,,,2.0,,,0.0,,0
,43.0,,,,12577.0,,,,,,,,,,,,,,0.0,-1.0,-1.0,,0
50000.0,,,,,32672.0,,,,,3000.0,3000.0,,,2.0,,,,,,,0.0,,1
140000.0,25.0,26623.0,,,,40003.0,,,,,,,5000.0,,,,,,,,0.0,,1
,,,,,,,,,1700.0,,785.0,1000.0,,,,,,,0.0,0.0,,2.0,0
,,,,,20378.0,,,4570.0,,0.0,,2000.0,,,2.0,,2.0,,,,0.0,,0
,46.0,,,,,51139.0,,,,,,0.0,,,1.0,0.0,,,,0.0,2.0,2.0,0
,,,,8355.0,8355.0,,,8355.0,,,8355.0,,,,2.0,-1.0,,,,,,,0
,24.0,29186.0,29792.0,,27416.0,,,,1500.0,1200.0,,1100.0,,,,,0.0,,,0.0,0.0,2.0,0
,,,,109786.0,,,116652.0,,,4000.0,120203.0,,5000.0,2.0,,,,,,,,,0
,,,534.0,,0.0,,,,2709.0,,,,,,1.0,-1.0,,,,,,,0
,37.0,153002.0,,,,,,,,,,,,,2.0,0.0,,,,0.0,,,0
,,71900.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,2.0,,2.0,2.0,,-2.0,,,,1
,34.0,,80112.0,,,,,,,2600.0,,,,,,,,0.0,0.0,,0.0,,0
,,20727.0,197441.0,,,158958.0,,194000.0,,,5671.0,,,,2.0,,,0.0,,,,,0
,,66012.0,68099.0,70387.0,,,,,,,,,,1.0,,,0.0,,0.0,,0.0,,0
20000.0,51.0,18673.0,,,,,37576.0,,1309.0,822.0,682.0,0.0,,,1.0,,,0.0,,,0.0,1.0,0
,,2190.0,264.0,1408.0,,,,,,,,,,,,,,,,,,,0
,,98580.0,67946.0,,,,,,,,,,,1.0,,0.0,,,,0.0,0.0,,0
,,,,,,,49009.0,2000.0,,,,1800.0,0.0,2.0,2.0,1.0,2.0,2.0,,,2.0,1.0,1
300000.0,,,,,,,230338.0,,,,11238.0,,,,,,,0.0,0.0,,0.0,,1
,24.0,18585.0,,19012.0,19100.0,,20037.0,,1612.0,700.0,,,,,,3.0,,,,,0.0,1.0,1
50000.0,,3238.0,,,,,,,,,,1000.0,255.0,3.0,1.0,,,,,,0.0,2.0,0
50000.0,,,49852.0,,,16718.0,,0.0,,,,,1000.0,,1.0,,,0.0,,,,,0
,42.0,,,415.0,,,1390.0,,,,1215.0,1390.0,1215.0,,,-1.0,-1.0,-1.0,-1.0,,,,0
,47.0,,,5221.0,,,,892.0,5269.0,8193.0,,,176340.0,,1.0,,-1.0,-1.0,,,,,0
,,58432.0,58312.0,,,1341.0,1876.0,,,3000.0,,,,,1.0,,,,0.0,,,,0
250000.0,,,,,2310.0,,0.0,,12738.0,,,,840.0,1.0,,,,,,,-2.0,,0
,,,,,,326.0,326.0,,700.0,,,,0.0,,,,,,-1.0,,,1.0,0
200000.0,,,,133245.0,,,,,,,,,5000.0,,,,,0.0,,0.0,,,0
,,,,,,16666.0,,1000.0,32597.0,,16666.0,32809.0,526.0,2.0,,,,-1.0,,,,,1
,40.0,,,,,,,0.0,,,0.0,,,,2.0,1.0,-2.0,,,-1.0,,1.0,0
,,,50664.0,,48724.0,,,,1925.0,,,,725.0,,,,,,0.0,,0.0,,0
10000.0,,,8148.0,9481.0,,,10091.0,,1632.0,,1022.0,350.0,,2.0,,,2.0,,,,2.0,1.0,0
,,,,,,,,0.0,,,,,,3.0,,,,,,,,,1
,,,,,,,13302.0,,,1286.0,890.0,,,,,,0.0,,0.0,,,,0
,,,,1320.0,930.0,,,,,,240.0,,780.0,1.0,,,,,,,,,1
,,,,6808.0,,,,,,,,,0.0,,,0.0,,,,,0.0,,0
210000.0,36.0,,590.0,,1646.0,,,,,,,,396.0,,1.0,,,,0.0,-1.0,,,0
,,172886.0,175152.0,,,178548.0,,,,7002.0,,,,1.0,1.0,,,,0.0,0.0,0.0,,0
,,,,,,,40935.0,,,,1460.0,1751.0,,2.0,1.0,,,0.0,,0.0,,2.0,1
,25.0,,0.0,,,0.0,,0.0,0.0,,,,,1.0,,,,,,,,,0
,,33457.0,,,,36571.0,,,,,1400.0,0.0,,,,,,2.0,,,2.0,,1
,31.0,0.0,0.0,,0.0,,2405.0,0.0,0.0,,,,,,,,,-2.0,,-2.0,-2.0,,0
50000.0,47.0,,390.0,,2728.0,,,,,,,,,1.0,1.0,,,,-1.0,,,2.0,0
,,,,,73366.0,,,,2600.0,,,,3000.0,,1.0,,,,,2.0,2.0,,1
,,,,,,,-175.0,,,,,,,,,,,,,,,,0
,,,20043.0,,,36290.0,19774.0,,,,,,500.0,,,,,,,,0.0,,1
,,,26455.0,,,,,1500.0,,1500.0,,,,,2.0,,,,,,0.0,,0
,31.0,,780.0,,,,,780.0,0.0,,,0.0,0.0,,,,,,,,,2.0,0
,48.0,,115910.0,120657.0,,,113477.0,,,,3826.0,3363.0,3398.0,,2.0,0.0,,0.0,,0.0,,1.0,0
,,,,,2215.0,,,1453.0,1731.0,,,1050.0,,,,,,-1.0,,-1.0,-1.0,,0
,,,,,,,0.0,2000.0,,0.0,0.0,,,,,,0.0,,0.0,,-2.0,1.0,0
210000.0,,,,326.0,,,,,326.0,,,,,,,,-1.0,,-1.0,,,,1
,,,9199.0,8908.0,,,,,,1000.0,,,,,,0.0,,,0.0,,0.0,2.0,1
,,,,9066.0,309.0,,,,,,,,,,2.0,2.0,,0.0,,,-1.0,,0
,31.0,9701.0,,,,11342.0,,0.0,,,408.0,,,,1.0,1.0,,,,,,,0
,,,25215.0,,26801.0,,,1414.0,,,2180.0,0.0,929.0,2.0,,0.0,0.0,,,,2.0,,1
,24.0,,,,29819.0,,,,,,1000.0,1500.0,0.0,,2.0,,,,,,,,1
,,,,,,,,,,,,0.0,,,,-1.0,,-1.0,0.0,,0.0,2.0,0
,32.0,0.0,,,,,,,,,0.0,,,,,-2.0,,,-2.0,-2.0,,,0
,26.0,,,,740.0,,72800.0,,,,,0.0,,,,-2.0,,,,,2.0,,0
50000.0,,,,,,,50519.0,2138.0,,1711.0,,,,2.0,,,0.0,,,,,,0
,,,,172288.0,,178010.0,178976.0,,8000.0,,7001.0,,7000.0,,,,0.0,0.0,,,,,0
,,,,,,106591.0,,,,6506.0,,3031.0,3466.0,,,,,,,0.0,,,0
150000.0,33.0,,,,,,,,6000.0,,,,6000.0,1.0,,0.0,,,0.0,,0.0,,0
170000.0,,,164824.0,132485.0,,117453.0,115778.0,8000.0,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0
20000.0,,4120.0,,,7373.0,,,,1300.0,,,3000.0,,2.0,2.0,,0.0,0.0,0.0,0.0,,,0
,,,,,,11325.0,,2303.0,,,,,,,,,,,,,0.0,,0
390000.0,,6570.0,2287.0,,,,,2287.0,0.0,,,172.0,,,,,,,,,,2.0,0
100000.0,,,,,,,31645.0,,,1457.0,,,,,,,0.0,0.0,0.0,,,,0
,,,,395333.0,,,,0.0,,,,,,5.0,,1.0,,0.0,,0.0,,,0
,28.0,7188.0,,,10262.0,,13372.0,,,,,,,,,,,,,,0.0,,0
110000.0,32.0,,68788.0,,72403.0,,,2500.0,,3300.0,,,2746.0,2.0,,,,,,0.0,,,0
,,1905.0,,11855.0,,,665.0,,11855.0,,0.0,,0.0,2.0,1.0,-2.0,,,,-2.0,-2.0,,0
20000.0,,,,19146.0,,,,,1640.0,1592.0,,,827.0,1.0,,0.0,0.0,,0.0,0.0,,2.0,0
90000.0,39.0,,,,,,,,2600.0,2037.0,,,,,,,,,0.0,0.0,,,1
,31.0,,,,,,360.0,360.0,,360.0,980.0,,,,,-1.0,,-1.0,,,,,1
150000.0,,,133681.0,,,,71976.0,7000.0,3500.0,,5242.0,,,,,,,,0.0,,,,0
30000.0,,24453.0,,,24434.0,,5624.0,0.0,,,,,,,,,,,0.0,,0.0,,0
20000.0,,,-738.0,,-1518.0,,,,,,,,0.0,1.0,2.0,,,,,,,1.0,1
,,,0.0,2521.0,,2255.0,3021.0,0.0,2521.0,,,3021.0,,,1.0,,-1.0,,,,,,0
,,524191.0,524555.0,,,451040.0,,,,,,,17002.0,,2.0,0.0,,0.0,,,,,0
,34.0,,19130.0,,,,,,,8000.0,,10000.0,0.0,,,,,,,-1.0,-1.0,,0
,33.0,,1550.0,,331.0,,11964.0,1550.0,,,3456.0,11964.0,5690.0,,2.0,,-1.0,,-1.0,-1.0,,2.0,0
,,131211.0,,133289.0,,,,,4215.0,,4000.0,,,2.0,,,0.0,,,,,2.0,0
,,,87380.0,,,,,,,,2448.0,,2672.0,2.0,,,,,,0.0,,2.0,1
,52.0,,,147940.0,151488.0,,159477.0,,,,6000.0,7000.0,10000.0,,,,,,0.0,0.0,0.0,,0
,,,,,,,-150.0,,,,0.0,,,,,,,-2.0,,,,,1
,,,64898.0,62715.0,,,,,,,5000.0,10000.0,10000.0,,,,,,,0.0,,,0
,,58795.0,,,,,,,,,8219.0,0.0,9000.0,2.0,,0.0,,,,,2.0,1.0,0
140000.0,23.0,44733.0,,,,43980.0,,,2027.0,,,,,2.0,,0.0,0.0,,,,,,0
,,44788.0,,46394.0,47865.0,,48426.0,2352.0,2275.0,,,1366.0,,,3.0,,,0.0,,,,,1
200000.0,,,,,,26478.0,,,,,1107.0,,,,,,,0.0,,,,,0
,,,28537.0,,,0.0,21648.0,,,,,,,,,,,,0.0,,,,0
,38.0,,13594.0,,,,,,,0.0,,,0.0,,,,,,,,,,0
,33.0,,482.0,,6905.0,,,982.0,,1000.0,,1000.0,1000.0,2.0,,,-1.0,,,,0.0,,0
,,,183436.0,,,,,8059.0,,7201.0,,4927.0,,,,,,,0.0,,0.0,,1
150000.0,,-260.0,,,10410.0,,2868.0,,7920.0,,,,4384.0,4.0,,1.0,,,-1.0,,,,0
,,155910.0,158819.0,161487.0,,,,6800.0,,,,,,,,,,,,,,2.0,1
,,,,37033.0,,,12500.0,,1783.0,1282.0,250.0,12500.0,,3.0,,0.0,,0.0,,,,2.0,0
,,4820.0,,,,,,,390.0,390.0,,,0.0,,1.0,-1.0,-1.0,,,,,,0
,,,,,,49530.0,,,,,,,0.0,,,,,,0.0,0.0,,,0
,33.0,,,,,,-659.0,,,,,,,2.0,,,-1.0,,,-2.0,,,0
500000.0,,4101.0,,3834.0,,6276.0,16871.0,,,,,,6063.0,2.0,,,,-1.0,,-1.0,-1.0,1.0,0
,,7823.0,,,9894.0,,10534.0,,,,367.0,600.0,600.0,2.0,,,,,0.0,0.0,,1.0,1
,,128302.0,,,,,,,2008.0,,,1299.0,,,,,,,,0.0,0.0,2.0,0
,,,128072.0,,,,,,33061.0,,20154.0,,29.0,,,0.0,,,,0.0,,,0
,,351890.0,,,236027.0,,,11000.0,,,,8476.0,10000.0,,1.0,,0.0,,,,0.0,,0
140000.0,26.0,,,,,13207.0,,1309.0,,,,,,3.0,,,,,,,,,0
230000.0,40.0,,,111819.0,,92122.0,61583.0,,,3700.0,,,,,,,,,,,0.0,,0
160000.0,,,,,1760.0,,,,,,0.0,,0.0,,,,,,,,,2.0,0
,28.0,,,,,2960.0,,1512.0,,,2960.0,,,,2.0,0.0,,,,,,,0
30000.0,,,1200.0,,,,,,,,,,,,,,,2.0,,,,2.0,1
,,86333.0,88931.0,92441.0,,,,,,,,,,2.0,,,0.0,,0.0,,0.0,1.0,1
,,,,,,,79411.0,,,10092.0,,,,,,,,0.0,,,,2.0,0
,53.0,,8947.0,9853.0,9546.0,9890.0,10479.0,2600.0,,0.0,,900.0,0.0,,,,,,,,,,1
,,1971.0,,,,0.0,,,,0.0,,,,,,,-1.0,,,,,2.0,1
,,,,,,173138.0,176920.0,,8982.0,,6257.0,6633.0,,,,,0.0,0.0,,,,,0
50000.0,,,53680.0,20476.0,,,,,,,,,,,,,0.0,0.0,,,,,0
,,30380.0,,,,,,,10000.0,,,,,,,,,,,,,,0
270000.0,,,247521.0,,258109.0,,,,,,,,,,,,,0.0,,0.0,,2.0,0
,41.0,,,3246.0,,1623.0,,2146.0,,,,,,,,,,,,-1.0,,,0
,42.0,113516.0,116157.0,,,,,,,4237.0,,5000.0,8888.0,,,0.0,,,0.0,,,,0
,29.0,,,,,,0.0,390.0,,,0.0,,,,1.0,,,,-1.0,,,2.0,0
,28.0,59794.0,,,,,,0.0,6672.0,,,,,,,,2.0,,,,2.0,,1
,30.0,,243509.0,,,,,,,,7324.0,7200.0,7074.0,1.0,1.0,,0.0,0.0,,0.0,,1.0,0
,,,,,,,38158.0,,,2951.0,1600.0,,,,2.0,,0.0,,,,0.0,,0
230000.0,,87764.0,,,76870.0,,76645.0,,,6000.0,0.0,,2800.0,,1.0,,,,0.0,,,,1
500000.0,,,,1989.0,,1451.0,,1489.0,1989.0,,1451.0,548.0,,3.0,,,-1.0,,-1.0,,-1.0,,1
,31.0,1569.0,,,,,,,1923.0,1194.0,,4988.0,296.0,,,-2.0,,-2.0,-2.0,,,,0
160000.0,48.0,156197.0,,,,0.0,,,,,,,0.0,3.0,,,,,,,-2.0,,1
,,,,0.0,,0.0,0.0,,,,,,0.0,1.0,,,-2.0,,-2.0,-2.0,-2.0,,0
280000.0,30.0,,,,134154.0,,,,39102.0,5000.0,,,,,,,,0.0,0.0,0.0,,1.0,0
,,22440.0,,,23950.0,,,,0.0,859.0,,,,3.0,2.0,2.0,,,,,,,1
,,,,,,,,1261.0,,,,1261.0,1261.0,,,,-1.0,,-1.0,,,,0
,40.0,60183.0,63035.0,,,,85008.0,,10000.0,,,,10000.0,,1.0,,0.0,,,0.0,0.0,,0
110000.0,,107028.0,,,,48492.0,,4000.0,,,,,6446.0,,2.0,,,0.0,,0.0,,,0
,,,,0.0,,,,0.0,,0.0,,0.0,0.0,1.0,1.0,,-2.0,-2.0,,,,,1
120000.0,,,,,,121678.0,,,,,,,,,1.0,,,,,,,2.0,1
,,,,,,,6210.0,1000.0,,,,1500.0,,2.0,,,2.0,,,0.0,,,1
20000.0,,,,,,,,,,,0.0,0.0,,3.0,,,,,,,,,0
,,,,,-3.0,,,,,,,,,,,,,,,,0.0,,0
,30.0,,,,,,20105.0,,,,1137.0,,,4.0,,0.0,0.0,,0.0,,,,0
270000.0,,18751.0,5706.0,0.0,,,,,,0.0,,0.0,0.0,,1.0,0.0,,,,,,2.0,0
,46.0,390.0,,390.0,,,,,390.0,,,,,2.0,1.0,,-1.0,,,,,,1
,31.0,,,990.0,,,990.0,,,,,990.0,4970.0,,1.0,-2.0,-2.0,-2.0,-2.0,,-2.0,,0
,,0.0,567.0,,,,,,,,,4899.0,,,1.0,,-1.0,,,-1.0,,1.0,0
,,,,444.0,,,,,,,,,,1.0,,,,,,0.0,,,0
,,0.0,0.0,,0.0,,2201.0,,,,,,,1.0,1.0,,,,-2.0,,,1.0,0
,44.0,0.0,,,0.0,,,0.0,,0.0,,,,3.0,,,-2.0,,-2.0,,-2.0,,0
,,4695.0,,,,,,,,,0.0,,586.0,,,,,,,,0.0,2.0,1
,,,,,,,73612.0,2395.0,2500.0,,2556.0,3700.0,,3.0,,,,0.0,0.0,,,,0
,,,,,,,,2000.0,,,,,,2.0,1.0,0.0,,,0.0,0.0,,,0
