class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,x,y,e,,,,c,n,,t,,s,k,p,w,p,,,e,w,,l
,,,,,n,f,,b,p,t,,f,s,,w,p,,o,,k,a,
p,f,,y,,,,,,p,,b,k,,b,p,p,,o,,h,v,
e,,,,f,,,w,,h,,,,f,w,w,p,w,,,k,a,g
e,x,s,g,f,n,,w,,p,,,,,w,w,,w,o,,n,,g
,f,s,,,n,,w,,,,e,f,f,w,w,,,o,e,n,s,g
p,f,,y,,f,f,c,b,p,,,k,k,p,,,w,o,,,,p
p,x,,p,,,,,n,p,,b,,,,w,,,,,,,d
p,k,y,n,f,y,f,,n,,,,k,k,w,p,,,,,,,
,,,n,,n,,c,,n,e,,,,o,,,,,,y,,
p,,f,g,,,,,b,h,,b,,k,n,,,w,,l,,,d
p,,y,n,f,,f,c,,,t,?,,s,w,p,,w,o,,,v,p
p,f,y,g,f,,f,c,b,h,e,b,,k,,b,p,w,o,l,h,,d
p,,y,,f,,,,,g,e,b,,k,p,,,,,,h,,
e,,,,t,l,f,c,,,e,,s,,,,,w,o,p,k,,m
,x,s,n,f,n,,,b,,,,s,s,w,,,,,e,,,g
,,y,,f,,,c,,y,,,,y,c,c,p,w,n,n,,c,
,,f,n,t,,,,,,,,,s,,,p,,,,,,
p,,,n,f,f,f,c,n,b,,?,,s,w,,p,w,,e,,,l
p,,,n,,f,,,,,,?,,s,p,,p,,,e,w,v,l
e,f,y,r,f,n,,,,,e,?,,f,,w,p,w,o,f,,,
,k,,n,f,s,,c,n,b,t,,,k,w,p,,w,,,,,
,x,,n,f,y,,,,,t,?,,k,,w,,w,o,e,w,v,p
,,,e,f,y,,,,,,?,k,s,w,w,p,w,o,e,,,l
,,,g,t,n,,c,b,w,,b,,,,g,p,w,,p,k,,
,,y,y,t,,f,c,,n,,,,,w,w,,w,o,p,,s,m
,f,y,g,,f,,c,b,,,,k,,,n,p,w,,l,h,,g
,,,w,t,,,c,,,,,,s,w,,p,,o,,h,,
,,,n,f,f,,c,,b,t,?,,,,p,,w,o,e,w,,p
,x,,y,,f,f,,,h,e,b,,,,,p,w,o,l,h,,p
p,,s,,f,,f,,n,,t,?,,,,p,p,w,,,,v,l
e,,f,,t,n,,,b,,,,s,s,w,g,,,,p,,y,
,,,,t,,,,b,,t,b,s,s,,,,,o,p,h,s,g
,,,g,t,n,f,c,b,n,,,,s,g,,,,,,,,d
e,,,y,,l,f,,b,w,,,,,,w,p,w,,,,y,g
,x,s,y,t,,f,,,,,,,s,w,,p,w,,,u,,
p,x,y,,f,s,,c,n,,,,k,,,w,,w,,,w,v,
,x,y,,t,p,,,n,n,e,,,,w,w,p,,o,,,,u
,,s,b,,f,f,,,,,,f,,,,p,,,,,s,u
p,,s,,,f,f,c,b,w,t,,,f,w,,,w,,p,,,
e,,s,,t,,,c,,,e,,,,w,,,,o,,k,,
,x,,y,t,a,f,,,,e,c,s,s,w,,p,w,,p,k,,
p,,,y,,n,,c,n,w,e,?,,,w,n,,,o,,,v,
,x,s,w,,n,f,,b,h,,,s,f,,w,p,w,o,e,,s,g
,x,f,g,t,,,c,,,,,s,s,,w,p,w,o,,k,y,
p,f,y,g,,,,c,b,h,,b,,k,b,,,,o,l,h,,g
,x,f,,f,,f,w,,n,,,f,f,w,,,,,,n,s,
e,,,,t,,,,,,t,,,s,g,,,,o,,,,
e,x,s,,,,f,,,w,,c,,s,,w,p,w,o,p,n,,m
p,k,,n,,s,,c,n,,t,?,,,p,,p,w,,e,w,,p
,,,w,t,a,f,,,,,,s,s,,w,p,w,,,n,,g
e,,,,t,n,,,b,,,b,,s,w,w,p,w,o,p,k,,
e,,,e,t,,f,,b,w,,,,,p,,,,o,p,n,,
,k,y,,,y,f,c,n,,t,?,k,k,,,p,,o,e,,v,
,f,,,t,n,f,c,b,,,,s,s,g,,p,w,o,p,n,,
,,y,n,t,,,,,u,,,,,g,,p,w,o,p,k,,d
p,,,,f,c,,,,,e,,s,,w,,,,o,,,,
e,x,y,n,,n,,,,n,t,b,s,,,,p,,,p,n,y,d
p,f,s,,,,f,c,n,b,,,k,s,w,,,w,o,e,,,
,,,p,t,,f,c,b,e,,,,s,e,,,,,,,c,w
,,f,,f,,f,w,b,n,t,e,s,,,,p,,,e,k,,g
,,,n,f,,f,c,,b,t,,k,,,,p,w,o,e,w,,d
e,,,e,,n,,,,,t,,,s,,,,w,o,p,n,,
,x,,,t,,,c,,,t,b,,,,,,,o,,k,v,
,k,,n,,,f,,n,,t,,s,,,p,p,w,o,,,,p
p,f,s,w,t,p,f,c,n,,e,,,s,w,,p,w,,,n,,g
,,,,,,,,,u,,,,,w,,p,,,p,n,,
e,,y,,,,f,,,u,t,b,s,s,,p,,,o,p,,,
p,,,n,f,s,f,,,,,,,,,p,,,o,e,,,
p,k,y,,f,s,,c,n,b,,,,k,,,p,,o,,,v,
,x,y,g,,,f,,b,u,,b,,,,,p,,o,,,,d
p,,y,w,t,p,,,n,n,e,e,s,s,,w,,w,o,,n,,
e,f,,e,,n,,c,,w,t,,,,,p,p,,o,p,,y,
e,x,,w,,n,f,w,b,k,t,e,,,w,,,,,,,s,g
e,,,,,n,f,w,n,,e,,s,s,,n,,w,o,,,,l
,x,,e,,,f,,b,,t,b,s,,p,,,,,p,k,,
,f,,,,,,c,b,,e,,,,w,,,w,,p,r,v,
,,,e,,,,,,b,t,,,k,w,,p,w,,,,,p
,x,,,t,n,f,c,b,w,,,,s,g,,,w,,p,k,,
,,,,f,y,,,,b,,,,,w,w,p,,,,,,l
,,s,,f,,,c,,b,,,,k,,w,,w,o,e,w,v,
,f,,,,f,,,b,,e,b,,k,b,,,w,,l,,,
p,x,f,,,,,c,b,,,,k,,,,p,w,o,,h,,g
p,f,,e,,,,,,,,,s,,,,p,,,e,w,,
,x,,,f,,f,,b,p,t,,f,,w,,,,o,e,,,
,f,,g,,,,,,g,,,,,n,p,p,w,o,l,,y,p
p,,,,,,,,,b,t,?,,s,p,w,,,,,,v,
,,f,n,t,,,,b,w,,b,,s,p,p,,,,p,n,,d
e,b,,,,,,c,,g,e,c,s,s,w,,p,,,p,n,n,m
,k,s,g,f,,f,w,,p,,,,s,,w,,,,p,w,n,g
e,,,,,,f,c,,n,e,r,,,,,p,,,p,,y,p
e,x,s,,t,l,f,c,,n,,,,,w,,p,w,,p,,s,g
,,s,,f,n,,w,,,t,,f,,w,w,,,,,,a,g
,,,,f,,f,c,n,b,t,,,k,,p,p,w,,,w,v,l
,x,y,g,,n,f,,b,,,b,,,w,g,p,,,p,k,,
,f,y,,,,,,b,n,t,,,,g,g,,,o,p,k,y,
,,y,e,f,f,,c,n,b,,,,,,p,,w,,e,,,
p,x,y,g,,f,f,c,b,,,b,,k,p,,p,w,,l,h,y,d
e,x,,,,n,f,w,b,n,t,,,f,w,w,,w,,e,,,g
p,,,,,,f,c,,b,t,,s,s,,w,p,,,,,v,
p,x,,,t,f,,c,b,,,b,,,w,,p,w,,p,h,s,g
e,x,,,,,f,,,u,,b,,,g,p,,w,o,,n,,d
,x,,n,t,n,f,,,n,t,,,s,p,g,p,w,o,,n,,
p,f,y,e,,m,,c,,w,e,,,,c,,,w,,n,,,d
,k,,,,y,f,c,,,,?,,,p,p,p,w,,,,,
,x,,,t,,,,,,,,,,w,,,,,p,,n,
,,,y,f,,f,c,b,h,,,k,k,p,,p,w,o,l,h,y,
,f,,w,t,f,,c,,,t,,f,s,,w,,w,,,,v,g
,,,,,s,f,,,,t,?,,k,w,,,,,e,,v,p
e,f,,e,,n,f,,,u,t,b,,,g,,,w,o,,k,y,
e,k,f,,,,,w,,p,,,s,,,,p,w,,,,n,g
,,,n,f,,f,,,b,,,s,,,w,,,o,,,,d
p,x,,,,,,,,b,,,s,s,w,,p,,,e,,v,l
e,,y,g,,n,f,c,b,u,t,,s,,,,p,w,,,,v,
,,,,f,y,,c,n,,t,?,k,k,w,,,,o,e,w,,d
p,f,,,,,,,b,,e,b,k,k,b,,,w,o,l,,,
,f,y,,,,f,c,,b,,,s,s,,p,,,,,w,,
,,,,f,c,,,n,g,e,,,s,w,,,w,o,p,n,,
e,f,,n,f,n,,,b,k,t,e,,f,,,p,w,,,,a,
e,x,,,,,,c,b,n,e,,s,,w,w,p,w,,p,,,m
e,k,,,f,n,f,w,n,,e,b,,s,w,,p,w,o,,,,l
p,,g,,,n,,w,,w,,,s,,,,p,w,o,p,,,
p,,,,,,,c,b,,,b,,k,,b,p,w,o,,,v,
p,,,,f,f,f,,b,,,,,k,b,,p,w,o,,h,v,
p,,,,,,,c,n,b,,,,,,,p,,o,,w,v,
,,,,f,f,f,,,,e,,,k,,p,p,w,,l,h,,d
p,,,,,,,c,n,,t,?,s,k,,w,p,w,o,e,w,,
e,x,s,y,,a,,,,w,e,,s,s,w,,p,w,,,,,g
,f,,,,n,f,,,p,t,,,s,,g,,,,,n,y,d
,,,e,t,,,,b,u,t,b,s,s,p,,p,,o,p,,,
p,f,f,y,,f,f,,,,,b,k,k,n,,p,w,,,h,,
p,x,,,f,,f,,b,,,b,k,,p,,p,w,o,,,,
e,b,s,,t,,f,c,,w,e,c,,,,,,,o,p,,,g
p,f,f,y,f,,f,c,,g,e,b,k,,b,,p,,o,l,,v,d
,b,,y,,a,f,c,b,,e,,s,s,,w,p,,,,k,,m
e,x,s,n,,n,f,,,,t,,s,,w,w,p,,,,,s,g
e,,,y,,l,,w,,w,,,,s,,w,,,,p,n,,d
,x,,g,f,,,c,b,g,e,,,,b,,p,w,,,,,d
p,f,s,w,,f,,c,,,t,,,s,,,,,o,p,,,
e,x,f,n,,n,,w,b,,,e,s,f,w,,,w,,,,a,
,,y,n,f,,f,,n,b,,?,,,,,p,,,e,,,
,,,,,f,f,c,b,,e,b,,,,p,p,w,,l,h,y,g
e,f,f,w,f,,,,b,k,t,,f,,w,w,p,w,o,e,k,s,
p,b,y,p,,,f,,b,,e,b,,s,,w,p,,,,r,v,m
p,k,y,e,f,,,c,n,b,t,,,s,,,,,o,,w,v,p
,,,n,f,,,,,b,,?,k,,,,p,,,,,,
p,f,f,,,f,f,,b,g,e,,,,,,,w,,,h,v,p
,x,y,,f,f,,,,,e,b,,,p,,,w,o,,h,,
p,f,,g,t,,f,,b,p,t,,f,,,w,,,o,,h,,
e,f,,,,,f,c,b,p,t,,,,,,,,o,p,n,,
,,,,f,,,c,b,g,,b,,k,b,b,,w,,l,,,g
,,,,f,,,c,,,,,,,p,w,,,,,,v,
,x,s,p,t,n,f,,,w,e,?,s,s,,w,,,t,,w,,w
e,,,,,,f,c,,w,,b,,,g,,p,,,,k,y,
,x,,,,n,,c,,,,,,,w,p,,w,o,p,k,y,d
p,,,,t,f,,c,b,w,,b,,,w,w,p,w,o,,h,s,g
e,,s,,f,,,c,,n,e,,,,o,o,p,o,o,,y,,l
e,,y,,t,,,c,b,,t,,,,,,,w,,,,v,
e,,,w,,,f,w,,p,,,,,,,,,,,w,,g
,,,,,,f,c,n,b,t,,,s,w,p,,,o,e,,v,p
,x,,,f,n,,,b,,t,,f,f,w,,,,,e,,a,
,,,,t,,f,c,b,,,?,s,,w,e,,,,e,w,c,w
e,f,,n,t,,f,,b,,,b,,s,p,p,,,o,,n,,
p,,s,n,f,y,f,,n,,t,?,k,s,w,,p,,o,e,,v,
e,f,,,,n,,c,,,,,,s,g,,,,,,k,,
e,,y,,,n,,c,b,w,,b,,s,p,p,,w,o,,,,d
,x,s,n,,p,f,,,,e,e,s,,,,p,,,p,n,,u
,f,,e,,f,f,,,,,,k,,w,,p,,o,,w,,
,f,,,f,,f,,n,b,,?,s,s,w,p,,,,e,w,,d
,k,,,f,f,f,c,n,,,,,,w,,p,w,o,,,v,
p,f,,y,f,f,,c,b,,,b,k,k,,,p,w,,,,,
p,f,y,e,,y,f,,n,b,t,?,,s,p,p,,,o,e,,,p
p,,f,g,f,f,f,,b,p,e,b,,k,,p,p,w,,l,,,
,,,e,,s,,c,,,t,?,,,w,w,,w,,e,w,v,
p,,,,t,f,f,,,,,b,,,,,p,w,,,h,s,
p,,y,,f,y,,c,n,b,t,,k,,,p,p,,,e,w,,
,,s,,,f,f,,n,b,,?,k,k,p,p,,,o,,,v,p
p,,f,g,,,,,b,,e,b,,,n,,p,w,o,,h,,
,,,n,,y,,,,,t,,,,,,p,w,o,e,w,v,d
e,,,e,t,,f,c,,,t,,,s,,,,w,,,,,
,f,,w,f,n,,w,b,h,t,e,s,s,w,w,p,w,o,,,s,g
,f,,,,,f,c,n,,e,,,s,,w,,,,p,,v,
p,x,y,g,f,,,,,,e,b,,k,,,,,,l,h,,
,f,y,,,a,f,c,,,,r,,y,w,w,p,,,p,n,s,
e,k,,,,n,a,,b,,e,,,s,,,p,n,o,p,,c,l
p,,,,t,,,,,,e,e,s,s,w,,p,,,,,s,g
,,,n,,,,c,b,,t,,,s,,,,w,o,p,,,
p,x,y,w,,p,,,,,,e,s,s,w,w,,,o,,,s,g
e,f,,,,n,f,w,b,k,,,s,s,,w,p,w,o,,k,,
e,,f,,,n,,,,,,b,,,p,p,p,w,o,,k,v,d
p,x,,y,,f,f,,b,,e,b,,k,p,p,,,o,l,h,,
e,x,,,,l,f,,,n,e,,s,s,w,w,,,o,p,,s,
,f,y,e,,s,f,,,b,t,?,,k,w,,,,,e,w,,p
p,k,,,f,s,f,,n,b,,?,,s,w,p,,,,,w,v,d
,f,s,e,f,,f,,n,,t,,s,,p,p,p,,o,e,,,
,f,,,f,,f,c,n,,t,?,,s,,,,,o,e,w,,
,k,y,e,,m,,c,b,y,e,c,k,,,c,p,,n,n,w,c,d
e,,s,,,,f,c,,g,,,s,s,w,w,p,,o,p,n,,g
p,f,,,f,,,c,,,,?,,k,,w,,w,,,w,v,
e,,f,,,,f,,b,,t,e,,f,,w,p,w,,e,,,g
p,f,y,g,f,f,,,,h,,,k,k,b,p,,w,,l,h,v,d
,x,,,t,n,,,,u,t,b,,s,,,,w,,p,,,
e,,y,,t,,,c,b,w,t,b,,s,p,,,,,,k,,
e,,,,,,f,,b,,t,b,,s,w,w,,w,,p,k,,
,x,,e,,,f,,,b,,?,,s,w,p,,w,o,e,w,,
p,f,f,,,,,,b,h,e,b,,,n,,p,w,o,,h,,d
,,,,,n,,,,,e,,,s,,w,,w,t,e,,,
,,,e,,s,,,n,,t,,k,s,p,w,,,,,,,d
e,f,f,n,,,f,c,,,t,b,s,s,,,p,w,o,,n,v,
p,x,,y,f,f,,c,b,p,e,b,,k,,p,p,,,l,h,v,
,f,,g,,n,f,,b,w,,,s,s,w,,,w,o,,n,y,d
,,y,,f,y,f,c,n,,t,?,k,,,,p,,,e,w,v,p
e,f,f,,,n,,c,b,,,,s,s,g,,p,w,o,p,n,v,d
e,x,,,,,f,,,,,b,,,,w,p,w,,,,v,
p,,s,,t,f,f,c,b,p,,b,,f,,w,p,,,p,,,
e,,,,t,,,,b,u,t,,s,,,g,p,,o,,,,
p,x,,e,f,,f,,,,t,,,,,,,w,,,,v,l
,,y,,,,,c,,n,,c,s,,,,,w,,p,,,
,,y,,,s,,,n,,,?,,s,,w,,,o,,,v,l
,x,f,,f,,,,b,p,e,,k,,,,p,,o,,h,v,
,,f,e,t,,f,,,,t,b,,,p,,p,w,o,p,n,,
,,,g,,f,,c,,,e,b,k,,,b,p,w,o,,h,,
,,y,,t,n,f,,b,,,,,,,,p,w,,,k,,d
p,x,y,,,f,,c,,,e,,,,,,,w,o,,,,
p,,f,y,,,f,,,p,,,,k,,p,p,w,o,,,,
p,x,,,t,f,,,b,,,b,,f,w,w,p,w,,,,,g
p,,y,e,f,s,f,c,n,,t,,s,k,,w,p,w,,,,,
p,,,g,,,,,b,g,,b,k,k,p,,,w,,l,h,,p
,f,,y,,f,,c,b,g,,,k,,,n,p,w,,,,,
,f,s,,f,n,f,,,,t,e,,s,w,w,,w,,e,k,a,g
e,f,s,y,,,,,,,,b,,s,w,w,,,o,p,,,
p,,,,,f,f,c,b,,e,b,,,p,,,w,,,,,g
p,,,,,,,,n,,e,,s,s,,,,,o,p,n,,
,k,,e,,,f,c,n,b,t,,k,s,,,,w,,e,,v,
,,f,n,f,n,f,w,b,n,t,,,s,,w,,,o,e,n,,
,,y,,t,,f,,b,,e,,,,w,,,,t,,w,v,p
p,,,e,f,f,f,,n,b,,?,,s,p,,,w,,e,,,
,,,g,,,f,w,,,,,,f,,w,p,w,o,,,s,
,,y,,,s,f,,,b,,,k,,,,,,,e,w,,l
p,,,n,,,,,,,t,,,,p,,p,w,,e,w,v,
e,,s,n,,,,,b,,e,?,s,s,o,o,,n,,,,,
e,,,e,,n,,,,,t,b,,s,,,p,w,,p,k,y,d
p,x,,,f,,,,,g,e,b,,,,p,p,w,o,l,h,v,p
e,f,,n,t,n,,,b,,t,,s,s,g,,p,w,,,k,,d
e,,s,p,,n,,c,,w,,,s,,,,p,w,t,,w,c,w
,,f,p,,,f,w,n,p,e,,,s,,w,p,,,p,,,d
,k,y,,f,s,,,,b,,,,k,w,p,p,w,o,,w,v,
e,f,s,w,,,,,,k,,e,,,,w,,,,,,a,
e,f,,,t,,,,b,,t,b,s,s,,,,,o,,,y,
p,k,,,f,,,c,,b,,?,s,k,,w,p,w,o,,,,
e,f,,e,,,,,b,u,,b,s,,w,p,p,w,,p,n,,
,x,,g,t,n,,c,b,n,,b,,,g,,p,w,,p,,,d
e,,f,,t,,f,c,,,,b,,,,,,w,,,,,d
p,,,n,,,,,n,,t,?,k,,,w,p,w,,e,,,l
,f,f,,t,n,,c,,p,t,b,,s,,,p,w,,p,k,,d
,,s,e,t,,f,,b,w,,?,s,,,w,,w,,,,,
p,,f,g,,,f,c,n,,,b,,,w,w,,w,,,,,d
,,y,,t,l,,c,,n,e,,,s,w,,,,,,,n,
e,,f,w,,l,f,w,n,,,,s,s,w,,p,,,p,,,d
,f,,,,p,f,,,n,e,e,,s,w,w,,w,,,,v,g
e,,y,g,,n,,c,b,u,t,,s,s,,g,,w,o,,,v,
p,x,f,y,,f,,c,b,,,b,,,b,b,p,,o,l,h,y,
,f,,,f,,f,c,b,g,e,b,k,,p,b,,,,,,,
,,,w,,a,f,,,w,,,s,s,,,,w,,p,n,,
,x,f,,,n,,c,b,,t,,,,,,p,,,,,,
e,x,,u,f,n,,c,,,,?,,,w,w,p,,,,h,,d
e,x,f,y,t,l,,w,,w,,b,,,,w,,,o,p,u,,
e,,s,,f,n,,,,p,,,f,,,,,,,,k,s,
,f,s,,f,f,f,,,,,?,k,,,w,p,,o,,w,v,p
e,,,y,,,,,,,,,,s,w,w,,,o,,k,s,g
p,x,,e,f,,f,,,,,,k,,p,,p,,,,w,v,d
,,y,e,,,f,c,b,,,b,,s,g,,p,w,,,,,d
e,,,,,,f,,,,,e,,,,w,p,,o,,,s,g
e,f,f,,,n,f,,b,,,,,s,,g,,w,o,p,n,,
e,x,f,w,,n,f,,b,,e,,,s,w,w,p,,,,w,n,g
,x,,,,n,,c,b,,,,s,s,o,,,o,o,p,,v,
,f,f,,f,,,,,p,,b,,,,,,,o,,h,v,
,,y,y,,f,,,b,h,e,b,,,,p,,w,o,l,,,
e,,,,,l,,c,b,,,,s,s,w,w,p,,,p,n,s,
e,,,g,,,f,,b,w,e,?,k,k,w,,,,t,,,s,
,,s,e,f,,f,,,,,,k,k,,p,p,w,,,,v,
,x,,n,,,,c,b,p,t,b,s,s,w,g,,,,,,,d
,,,,,,,,,p,e,?,s,f,,,p,,,f,,,
p,,,,,,f,c,n,b,,?,k,,p,,,w,,,,,
,f,s,,t,n,f,c,,,e,,,,,,p,w,,e,w,,
p,x,f,,,,f,,b,h,e,,,k,b,b,p,w,o,l,,,
p,f,,g,f,,f,,,,,b,k,k,b,,,,,l,,,d
e,,,,t,n,f,c,b,,t,b,s,,,p,,,,,,v,
p,,s,,f,,,,n,b,,,,k,p,p,p,w,o,,,,d
,x,f,,t,n,,c,b,,t,b,,,,,p,w,o,p,n,v,d
,,,g,,n,,w,b,,e,,,,w,,,w,,,,n,g
p,,,,,s,f,c,,,,,s,,w,,,w,o,,,,
,x,y,,,,,c,b,n,t,,,,p,,,,,p,n,v,
e,,f,,t,,,c,,,,b,,,p,p,,w,o,,,y,
e,x,f,,,,f,c,,w,,b,,,,g,,,,,,v,
,,,,f,f,,,b,,,,,,,p,,w,o,,h,y,
p,x,,,f,f,,c,b,h,e,b,,k,,,p,,o,l,h,y,
,k,,n,,n,a,c,,y,,,s,s,o,o,p,n,o,,,,l
e,x,,w,t,l,,,b,k,e,c,,s,,,p,w,o,p,,,
e,x,f,,,n,f,c,,,,b,s,,,w,,w,o,,,,
,f,,n,,n,f,c,,,e,b,,y,n,n,,w,t,,w,,d
,x,,n,,,f,,,u,,b,s,,,g,p,w,,p,,v,d
,f,f,,,n,f,w,,h,t,e,f,,,w,,,o,,k,,
,k,,n,,,a,c,b,,e,,s,s,,,,,,,o,,l
p,x,,w,,f,,c,b,,,,s,s,w,,,w,o,,,,
p,x,y,y,,,,c,,,,b,,k,b,n,,w,,l,,,
,,,n,f,y,,c,,,t,?,k,,,,,w,o,,,,p
e,,s,,,,f,,b,w,e,,,y,,,,w,t,,,,d
p,x,,,f,,,,,,e,b,,k,b,b,p,,,,,y,d
p,,s,,t,f,f,,b,h,,,s,,w,,p,,,p,h,,u
,f,,g,f,,,,,h,e,,k,,b,p,,w,o,,h,y,p
p,x,f,y,,f,,,b,,,b,,k,n,p,,,,l,h,,
e,f,s,e,,n,f,,,,e,?,,s,,w,,w,,,,c,w
p,k,,e,,y,f,,n,b,,?,s,s,p,,p,w,,e,w,v,
,,,,,,,c,,,,,k,,p,p,,w,o,,,,
e,,,,,a,f,,n,,t,,s,s,w,,,w,,p,,,
,x,y,e,,,,,,u,t,b,,,,,p,,o,,k,,d
e,,f,,,,,c,,p,t,,s,,,w,,w,,p,,v,d
p,,s,w,,,,,b,p,t,b,f,,w,w,p,,o,p,h,v,
,x,,w,t,,,,b,k,,,,,,w,,,o,,n,n,g
e,b,,,,n,,c,b,n,e,?,,s,,,,o,,,y,c,
p,f,,,,,,,b,,,b,,,w,w,,w,,,,,g
,x,f,y,,,f,,b,,,,k,k,,n,p,w,,,h,,p
e,,,,f,,f,w,,h,,,,,w,w,,w,,e,,,
,x,,,t,n,f,,,,,,s,s,,g,p,,o,,n,v,
,b,s,,,a,,,,g,e,,s,,,,p,,,p,k,s,m
p,x,y,e,f,,,,n,b,,,,,,,,w,o,,w,v,d
e,,s,n,,n,f,w,b,n,t,,f,,w,,p,,,e,,,
e,x,y,n,t,,,c,,,,,s,s,,,p,w,,,,y,d
,f,y,,f,f,f,c,b,,,b,k,k,,p,p,,o,l,h,,
,b,,w,,,f,,b,,e,,,,w,,p,,o,,,,m
,,,,,,a,,b,n,,,s,s,o,o,p,,o,,n,,l
,x,y,,,,f,c,n,,t,,,k,w,p,p,,,,w,v,p
,,,y,,f,f,,b,g,,,k,,,,,w,o,,,y,
,k,,,f,,,,,,,,k,k,,w,,w,,e,w,v,d
,,,,t,n,f,,b,,t,b,,,,w,,,o,p,,v,d
,,y,e,,,,,b,n,,,,,p,,p,,o,p,,y,d
,,f,,,,f,w,b,,t,e,,,w,,,w,o,e,,s,g
,,,n,,,f,,n,,t,?,s,,p,p,p,,o,e,,,p
p,f,y,,f,y,,c,,,,,,s,w,,p,w,o,,w,,
,,f,g,t,n,,,b,w,,,,s,,,,w,,,k,v,
p,,,n,,y,f,,,b,,?,s,k,w,w,p,w,o,e,w,v,l
p,,,y,,,,,,,e,b,k,,,,,,o,,,,d
p,,,b,,,,c,,h,,b,,,w,,,,,p,,s,
,,,e,f,,,,n,b,,?,,,p,,p,,,e,,v,l
p,x,s,n,f,,f,,n,b,t,?,s,s,p,,p,,,,,v,l
p,f,y,n,f,s,,c,,b,,,k,s,,,p,w,,,,,l
p,x,,g,,,,,b,h,,,k,k,n,,,w,,l,h,,
p,,s,w,,,,,,,e,b,s,,,,,w,,p,n,v,
,x,,,f,,f,,b,h,e,,k,k,,b,p,,,l,h,,d
e,f,s,,t,,,,,,,,s,,,,p,w,t,,w,c,
,x,f,,,,,c,,,t,,s,s,w,,p,,o,p,k,v,
,,s,w,t,,f,,,p,,,s,,,w,p,,o,,,v,d
e,x,f,e,,,,,,w,,b,,s,,,,,,p,n,y,
,,s,n,f,n,a,c,,,,?,s,s,,,,,o,p,n,c,
,,,,,,f,w,b,,e,,k,,w,w,p,w,,p,,,
p,,s,,,y,,,n,b,,,k,k,,w,p,w,o,e,,,d
,,,,,f,f,,b,w,,,,s,,,,,,p,h,,u
,,f,,,,f,w,b,n,,,,,,,p,w,o,e,n,s,
,x,s,,t,f,f,c,,p,t,b,s,,,w,p,,o,p,h,s,u
,,f,y,,f,,c,,,e,,,,,b,,w,,,h,,d
,x,,,t,l,f,c,b,,,,s,y,w,,,w,,p,n,,g
e,f,y,,t,n,,c,b,n,t,,,,,w,,,,p,k,v,
,x,,,t,,f,,n,,,e,,,,,,w,o,,,,u
p,,s,w,t,f,,c,b,,t,,s,f,,,p,w,o,p,,,u
,,f,e,t,n,f,c,,u,,,,,,p,,,o,,,y,d
,,,,,n,f,,b,,t,b,,s,,,p,,o,,k,y,
,f,,,f,n,f,,b,,t,e,,f,,,,,,e,n,a,
,,f,y,,n,,,n,,e,,k,y,,y,p,w,o,,w,,d
p,,,,f,f,,,n,b,t,,k,,,p,,,,e,,,
e,,,,,,,,b,g,e,c,,s,w,,p,,o,,,n,
e,,f,,t,n,f,c,,w,,b,s,,,,,,o,,,,
,,,,,n,f,c,b,u,,b,,s,w,,,,,p,k,,d
,f,,,t,,,c,,u,t,b,s,,p,w,,,o,p,n,y,d
e,,s,w,f,n,f,w,,,,,s,,w,,,w,,e,,s,g
,,y,n,t,,,,b,w,,b,s,,,w,,,o,,n,v,d
p,k,,e,f,y,,c,,,,?,k,,,w,p,,,e,w,v,p
p,k,y,n,,,,c,n,w,e,?,,y,w,y,p,,o,,,,
e,f,s,,,,,c,b,w,e,,s,s,,,,,t,e,w,,w
e,,,,t,,f,c,b,,,b,,s,w,,p,w,,,,y,d
,f,,n,,,f,,,k,,,s,,,w,p,w,o,p,,,
,,,,,,f,c,n,b,,?,,,w,,p,,o,,w,v,p
e,,y,,t,n,f,c,b,w,,b,,,w,,p,,,p,,,
,f,y,,,f,f,c,b,p,e,b,k,,,,p,,,l,h,y,p
p,,,b,t,f,f,c,b,w,,b,,f,w,w,p,,o,p,,,u
,x,y,,,n,,,,,,b,s,,,p,,w,,p,n,y,d
p,f,f,y,f,,,,b,,,,k,,,,,w,,l,,y,
,x,s,,,f,f,,,,,b,f,f,,,,w,o,,h,,u
e,x,,,,,,w,,,e,,s,s,,w,p,,t,,w,s,
,,,g,,f,,,,g,e,b,k,,,,p,,,l,h,,g
,x,,,f,,,,b,,,b,,,b,,,w,,,,,
,,,e,,n,,c,b,,t,,,s,,,,,,,,v,
p,f,f,,f,,,c,,g,,,k,,,,p,,,,,,d
,x,,,,f,,c,b,,,b,,,w,w,,w,,p,,v,
p,f,,y,f,f,,,,h,,b,k,k,n,,,w,o,,,y,p
,x,f,e,t,,,,b,w,t,,,,,g,p,w,,p,,,d
p,f,,e,f,f,f,c,n,,,?,,k,w,,,w,,,w,,
p,,,n,,y,,c,,,t,,,,p,w,p,,,,w,v,
,k,,,f,,,c,n,,t,,k,k,p,,p,,o,e,w,,
,,y,n,f,y,,,n,,,?,k,,p,p,,w,o,,w,v,p
e,,f,,t,n,,,b,u,,,,,g,,p,,o,,k,y,d
e,,,,,,,c,b,,,c,,s,w,w,,,o,p,,s,m
